18, slaset, M320x1x4, 1280,
19, sasum, M320x320x4_M320x1x4, 410880,
20, slaset, M320x1x4, 1280,
21, sgeadd, M320x1x4_M320x1x4, 2560,
22, slange, M320x1x4_V320x1_M320x1x4, 2880,
23, slaset, M1x1x4, 4,
24, slange_max, M320x1x4_M1x1x4, 1284,
25, slange_max, M1x1x4_M1x1x4, 8,
26, slacpy, M1x1x4_M320x1x4, 1284,
