202, slaset, M768x1x4, 3072,
203, slaset, M768x1x4, 3072,
204, slaset, M768x1x4, 3072,
205, slaset, M768x1x4, 3072,
206, slaset, M768x1x4, 3072,
207, sasum, M768x768x4_M768x1x4, 2362368,
208, sasum, M768x768x4_M768x1x4, 2362368,
209, sasum, M768x768x4_M768x1x4, 2362368,
210, sasum, M768x768x4_M768x1x4, 2362368,
211, sasum, M768x768x4_M768x1x4, 2362368,
212, slaset, M768x1x4, 3072,
213, sgeadd, M768x1x4_M768x1x4, 6144,
214, sgeadd, M768x1x4_M768x1x4, 6144,
215, sgeadd, M768x1x4_M768x1x4, 6144,
216, sgeadd, M768x1x4_M768x1x4, 6144,
217, sgeadd, M768x1x4_M768x1x4, 6144,
218, slange, M768x1x4_V768x1_M768x1x4, 6912,
219, slaset, M768x1x4, 3072,
220, slaset, M768x1x4, 3072,
221, slaset, M768x1x4, 3072,
222, slaset, M768x1x4, 3072,
223, slaset, M768x1x4, 3072,
224, sasum, M768x768x4_M768x1x4, 2362368,
225, sasum, M768x768x4_M768x1x4, 2362368,
226, sasum, M768x768x4_M768x1x4, 2362368,
227, sasum, M768x768x4_M768x1x4, 2362368,
228, sasum, M768x768x4_M768x1x4, 2362368,
229, slaset, M768x1x4, 3072,
230, sgeadd, M768x1x4_M768x1x4, 6144,
231, sgeadd, M768x1x4_M768x1x4, 6144,
232, sgeadd, M768x1x4_M768x1x4, 6144,
233, sgeadd, M768x1x4_M768x1x4, 6144,
234, sgeadd, M768x1x4_M768x1x4, 6144,
235, slange, M768x1x4_V768x1_M768x1x4, 6912,
236, slaset, M768x1x4, 3072,
237, slaset, M768x1x4, 3072,
238, slaset, M768x1x4, 3072,
239, slaset, M768x1x4, 3072,
240, slaset, M768x1x4, 3072,
241, sasum, M768x768x4_M768x1x4, 2362368,
242, sasum, M768x768x4_M768x1x4, 2362368,
243, sasum, M768x768x4_M768x1x4, 2362368,
244, sasum, M768x768x4_M768x1x4, 2362368,
245, sasum, M768x768x4_M768x1x4, 2362368,
246, slaset, M768x1x4, 3072,
247, sgeadd, M768x1x4_M768x1x4, 6144,
248, sgeadd, M768x1x4_M768x1x4, 6144,
249, sgeadd, M768x1x4_M768x1x4, 6144,
250, sgeadd, M768x1x4_M768x1x4, 6144,
251, sgeadd, M768x1x4_M768x1x4, 6144,
252, slange, M768x1x4_V768x1_M768x1x4, 6912,
253, slaset, M768x1x4, 3072,
254, slaset, M768x1x4, 3072,
255, slaset, M768x1x4, 3072,
256, slaset, M768x1x4, 3072,
257, slaset, M768x1x4, 3072,
258, sasum, M768x768x4_M768x1x4, 2362368,
259, sasum, M768x768x4_M768x1x4, 2362368,
260, sasum, M768x768x4_M768x1x4, 2362368,
261, sasum, M768x768x4_M768x1x4, 2362368,
262, sasum, M768x768x4_M768x1x4, 2362368,
263, slaset, M768x1x4, 3072,
264, sgeadd, M768x1x4_M768x1x4, 6144,
265, sgeadd, M768x1x4_M768x1x4, 6144,
266, sgeadd, M768x1x4_M768x1x4, 6144,
267, sgeadd, M768x1x4_M768x1x4, 6144,
268, sgeadd, M768x1x4_M768x1x4, 6144,
269, slange, M768x1x4_V768x1_M768x1x4, 6912,
270, slaset, M768x1x4, 3072,
271, slaset, M768x1x4, 3072,
272, slaset, M768x1x4, 3072,
273, slaset, M768x1x4, 3072,
274, slaset, M768x1x4, 3072,
275, sasum, M768x768x4_M768x1x4, 2362368,
276, sasum, M768x768x4_M768x1x4, 2362368,
277, sasum, M768x768x4_M768x1x4, 2362368,
278, sasum, M768x768x4_M768x1x4, 2362368,
279, sasum, M768x768x4_M768x1x4, 2362368,
280, slaset, M768x1x4, 3072,
281, sgeadd, M768x1x4_M768x1x4, 6144,
282, sgeadd, M768x1x4_M768x1x4, 6144,
283, sgeadd, M768x1x4_M768x1x4, 6144,
284, sgeadd, M768x1x4_M768x1x4, 6144,
285, sgeadd, M768x1x4_M768x1x4, 6144,
286, slange, M768x1x4_V768x1_M768x1x4, 6912,
287, slaset, M1x1x4, 4,
288, slange_max, M768x1x4_M1x1x4, 3076,
289, slange_max, M768x1x4_M1x1x4, 3076,
290, slange_max, M768x1x4_M1x1x4, 3076,
291, slange_max, M768x1x4_M1x1x4, 3076,
292, slange_max, M768x1x4_M1x1x4, 3076,
293, slange_max, M1x1x4_M1x1x4, 8,
294, slacpy, M1x1x4_M768x1x4, 3076,
