153514, strsm, M640x640x4_M640x1x4, 1640960,
153517, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153520, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153523, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153526, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153529, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153532, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153535, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153538, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153541, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153544, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153547, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153550, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153553, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153556, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153559, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153562, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153565, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153568, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153571, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153574, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153577, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153580, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153583, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153586, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153589, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153592, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153595, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153598, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153601, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153604, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153607, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153610, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153613, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153616, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153619, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153622, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153625, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153628, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153631, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153634, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153637, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153640, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153643, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
153646, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,
