1084, strsm, M320x320x4_M320x1x4, 410880,
1087, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1090, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1093, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1096, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1101, strsm, M320x320x4_M320x1x4, 410880,
1104, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1107, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1110, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1115, strsm, M320x320x4_M320x1x4, 410880,
1118, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1121, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1126, strsm, M320x320x4_M320x1x4, 410880,
1129, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1134, strsm, M320x320x4_M320x1x4, 410880,
1139, strsm, M320x320x4_M320x1x4, 410880,
1142, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1146, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1150, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1154, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1160, strsm, M320x320x4_M320x1x4, 410880,
1163, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1166, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1169, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1174, strsm, M320x320x4_M320x1x4, 410880,
1177, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1180, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1185, strsm, M320x320x4_M320x1x4, 410880,
1188, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1193, strsm, M320x320x4_M320x1x4, 410880,
