17244, strsm, M960x960x4_M960x1x4, 3690240,
17247, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17250, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17253, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17256, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17259, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17262, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17265, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17268, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17271, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17274, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17277, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17280, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17283, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17286, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17289, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17292, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17295, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17298, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17301, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17306, strsm, M960x960x4_M960x1x4, 3690240,
17309, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17312, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17315, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17318, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17321, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17324, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17327, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17330, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
