3954, strsm, M768x768x4_M768x1x4, 2362368,
3957, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3960, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3963, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3966, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3969, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3972, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3975, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3978, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3981, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3986, strsm, M768x768x4_M768x1x4, 2362368,
3989, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3992, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3995, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
3998, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4001, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4004, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4007, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4010, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4015, strsm, M768x768x4_M768x1x4, 2362368,
4018, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4021, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4024, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4027, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4030, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4033, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4036, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4041, strsm, M768x768x4_M768x1x4, 2362368,
4044, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4047, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4050, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4053, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4056, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4059, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4064, strsm, M768x768x4_M768x1x4, 2362368,
4067, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4070, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4073, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4076, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4079, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4084, strsm, M768x768x4_M768x1x4, 2362368,
4087, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4090, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4093, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4096, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4101, strsm, M768x768x4_M768x1x4, 2362368,
4104, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4107, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4110, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4115, strsm, M768x768x4_M768x1x4, 2362368,
4118, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4121, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4126, strsm, M768x768x4_M768x1x4, 2362368,
4129, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4134, strsm, M768x768x4_M768x1x4, 2362368,
4139, strsm, M768x768x4_M768x1x4, 2362368,
4142, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4146, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4150, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4154, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
4158, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
