1083, strsm, M128x128x4_M128x1x4, 66048,
1086, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1089, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1092, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1095, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1100, strsm, M128x128x4_M128x1x4, 66048,
1103, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1106, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1109, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1114, strsm, M128x128x4_M128x1x4, 66048,
1117, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1120, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1125, strsm, M128x128x4_M128x1x4, 66048,
1128, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1133, strsm, M128x128x4_M128x1x4, 66048,
1138, strsm, M128x128x4_M128x1x4, 66048,
1141, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1145, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1149, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1153, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1159, strsm, M128x128x4_M128x1x4, 66048,
1162, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1165, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1168, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1173, strsm, M128x128x4_M128x1x4, 66048,
1176, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1179, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1184, strsm, M128x128x4_M128x1x4, 66048,
1187, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
1192, strsm, M128x128x4_M128x1x4, 66048,
