350, spotrf, M128x128x4, 65536,
351, strsm, M128x128x4_M128x128x4, 131072,
352, strsm, M128x128x4_M128x128x4, 131072,
353, strsm, M128x128x4_M128x128x4, 131072,
354, strsm, M128x128x4_M128x128x4, 131072,
357, ssyrk, M128x128x4_M128x128x4, 131072,
358, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
359, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
360, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
363, ssyrk, M128x128x4_M128x128x4, 131072,
364, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
365, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
368, ssyrk, M128x128x4_M128x128x4, 131072,
369, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
372, ssyrk, M128x128x4_M128x128x4, 131072,
375, spotrf, M128x128x4, 65536,
376, strsm, M128x128x4_M128x128x4, 131072,
377, strsm, M128x128x4_M128x128x4, 131072,
378, strsm, M128x128x4_M128x128x4, 131072,
381, ssyrk, M128x128x4_M128x128x4, 131072,
382, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
383, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
386, ssyrk, M128x128x4_M128x128x4, 131072,
387, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
390, ssyrk, M128x128x4_M128x128x4, 131072,
393, spotrf, M128x128x4, 65536,
394, strsm, M128x128x4_M128x128x4, 131072,
395, strsm, M128x128x4_M128x128x4, 131072,
398, ssyrk, M128x128x4_M128x128x4, 131072,
399, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
402, ssyrk, M128x128x4_M128x128x4, 131072,
405, spotrf, M128x128x4, 65536,
406, strsm, M128x128x4_M128x128x4, 131072,
409, ssyrk, M128x128x4_M128x128x4, 131072,
412, spotrf, M128x128x4, 65536,
415, strsm, M128x128x4_M128x1x4, 66048,
418, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
421, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
424, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
427, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
432, strsm, M128x128x4_M128x1x4, 66048,
435, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
438, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
441, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
446, strsm, M128x128x4_M128x1x4, 66048,
449, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
452, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
457, strsm, M128x128x4_M128x1x4, 66048,
460, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
465, strsm, M128x128x4_M128x1x4, 66048,
470, strsm, M128x128x4_M128x1x4, 66048,
473, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
477, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
481, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
485, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
491, strsm, M128x128x4_M128x1x4, 66048,
494, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
497, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
500, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
505, strsm, M128x128x4_M128x1x4, 66048,
508, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
511, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
516, strsm, M128x128x4_M128x1x4, 66048,
519, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,
524, strsm, M128x128x4_M128x1x4, 66048,
