350, spotrf, M512x512x4, 1048576,
351, strsm, M512x512x4_M512x512x4, 2097152,
352, strsm, M512x512x4_M512x512x4, 2097152,
353, strsm, M512x512x4_M512x512x4, 2097152,
354, strsm, M512x512x4_M512x512x4, 2097152,
357, ssyrk, M512x512x4_M512x512x4, 2097152,
358, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
359, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
360, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
363, ssyrk, M512x512x4_M512x512x4, 2097152,
364, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
365, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
368, ssyrk, M512x512x4_M512x512x4, 2097152,
369, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
372, ssyrk, M512x512x4_M512x512x4, 2097152,
375, spotrf, M512x512x4, 1048576,
376, strsm, M512x512x4_M512x512x4, 2097152,
377, strsm, M512x512x4_M512x512x4, 2097152,
378, strsm, M512x512x4_M512x512x4, 2097152,
381, ssyrk, M512x512x4_M512x512x4, 2097152,
382, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
383, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
386, ssyrk, M512x512x4_M512x512x4, 2097152,
387, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
390, ssyrk, M512x512x4_M512x512x4, 2097152,
393, spotrf, M512x512x4, 1048576,
394, strsm, M512x512x4_M512x512x4, 2097152,
395, strsm, M512x512x4_M512x512x4, 2097152,
398, ssyrk, M512x512x4_M512x512x4, 2097152,
399, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
402, ssyrk, M512x512x4_M512x512x4, 2097152,
405, spotrf, M512x512x4, 1048576,
406, strsm, M512x512x4_M512x512x4, 2097152,
409, ssyrk, M512x512x4_M512x512x4, 2097152,
412, spotrf, M512x512x4, 1048576,
415, strsm, M512x512x4_M512x1x4, 1050624,
418, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
421, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
424, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
427, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
432, strsm, M512x512x4_M512x1x4, 1050624,
435, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
438, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
441, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
446, strsm, M512x512x4_M512x1x4, 1050624,
449, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
452, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
457, strsm, M512x512x4_M512x1x4, 1050624,
460, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
465, strsm, M512x512x4_M512x1x4, 1050624,
470, strsm, M512x512x4_M512x1x4, 1050624,
473, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
477, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
481, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
485, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
491, strsm, M512x512x4_M512x1x4, 1050624,
494, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
497, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
500, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
505, strsm, M512x512x4_M512x1x4, 1050624,
508, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
511, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
516, strsm, M512x512x4_M512x1x4, 1050624,
519, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
524, strsm, M512x512x4_M512x1x4, 1050624,
