350, spotrf, M256x256x4, 262144,
351, strsm, M256x256x4_M256x256x4, 524288,
352, strsm, M256x256x4_M256x256x4, 524288,
353, strsm, M256x256x4_M256x256x4, 524288,
354, strsm, M256x256x4_M256x256x4, 524288,
357, ssyrk, M256x256x4_M256x256x4, 524288,
358, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
359, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
360, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
363, ssyrk, M256x256x4_M256x256x4, 524288,
364, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
365, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
368, ssyrk, M256x256x4_M256x256x4, 524288,
369, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
372, ssyrk, M256x256x4_M256x256x4, 524288,
375, spotrf, M256x256x4, 262144,
376, strsm, M256x256x4_M256x256x4, 524288,
377, strsm, M256x256x4_M256x256x4, 524288,
378, strsm, M256x256x4_M256x256x4, 524288,
381, ssyrk, M256x256x4_M256x256x4, 524288,
382, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
383, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
386, ssyrk, M256x256x4_M256x256x4, 524288,
387, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
390, ssyrk, M256x256x4_M256x256x4, 524288,
393, spotrf, M256x256x4, 262144,
394, strsm, M256x256x4_M256x256x4, 524288,
395, strsm, M256x256x4_M256x256x4, 524288,
398, ssyrk, M256x256x4_M256x256x4, 524288,
399, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
402, ssyrk, M256x256x4_M256x256x4, 524288,
405, spotrf, M256x256x4, 262144,
406, strsm, M256x256x4_M256x256x4, 524288,
409, ssyrk, M256x256x4_M256x256x4, 524288,
412, spotrf, M256x256x4, 262144,
415, strsm, M256x256x4_M256x1x4, 263168,
418, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
421, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
424, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
427, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
432, strsm, M256x256x4_M256x1x4, 263168,
435, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
438, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
441, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
446, strsm, M256x256x4_M256x1x4, 263168,
449, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
452, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
457, strsm, M256x256x4_M256x1x4, 263168,
460, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
465, strsm, M256x256x4_M256x1x4, 263168,
470, strsm, M256x256x4_M256x1x4, 263168,
473, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
477, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
481, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
485, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
491, strsm, M256x256x4_M256x1x4, 263168,
494, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
497, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
500, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
505, strsm, M256x256x4_M256x1x4, 263168,
508, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
511, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
516, strsm, M256x256x4_M256x1x4, 263168,
519, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
524, strsm, M256x256x4_M256x1x4, 263168,
