1325, spotrf, M960x960x4, 3686400,
1326, strsm, M960x960x4_M960x960x4, 7372800,
1327, strsm, M960x960x4_M960x960x4, 7372800,
1328, strsm, M960x960x4_M960x960x4, 7372800,
1329, strsm, M960x960x4_M960x960x4, 7372800,
1330, strsm, M960x960x4_M960x960x4, 7372800,
1331, strsm, M960x960x4_M960x960x4, 7372800,
1332, strsm, M960x960x4_M960x960x4, 7372800,
1333, strsm, M960x960x4_M960x960x4, 7372800,
1334, strsm, M960x960x4_M960x960x4, 7372800,
1337, ssyrk, M960x960x4_M960x960x4, 7372800,
1338, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1339, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1340, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1341, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1342, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1343, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1344, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1345, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1348, ssyrk, M960x960x4_M960x960x4, 7372800,
1349, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1350, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1351, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1352, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1353, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1354, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1355, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1358, ssyrk, M960x960x4_M960x960x4, 7372800,
1359, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1360, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1361, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1362, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1363, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1364, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1367, ssyrk, M960x960x4_M960x960x4, 7372800,
1368, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1369, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1370, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1371, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1372, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1375, ssyrk, M960x960x4_M960x960x4, 7372800,
1376, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1377, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
