CPU19 0.281223 985 sgetrf_nopiv sgetrf_nopiv CPU -1 1025 40
CPU17 0.202739 986 strsm strsm CUDA0 0.550116 1026 40
CPU16 0.206376 987 strsm strsm CUDA1 0.558524 1027 40
CPU13 0.203067 988 strsm strsm CUDA2 0.472987 1028 40
CPU4 0.210453 989 strsm strsm CUDA3 0.495640 1029 40
CPU5 0.204485 990 strsm strsm CUDA1 0.457949 1030 40
CPU18 0.209837 991 strsm strsm CUDA0 0.464699 1031 40
CPU0 0.216747 992 strsm strsm CUDA2 0.459803 1032 40
CPU14 0.205165 993 strsm strsm CUDA1 0.453555 1033 40
CPU9 0.207384 994 strsm strsm CUDA0 0.463904 1034 40
CPU12 0.190431 995 strsm strsm CUDA2 0.389194 1035 40
CPU13 0.141503 996 sgemm sgemm CUDA0 0.217303 1036 40
CPU17 0.141492 997 sgemm sgemm CUDA2 0.117801 1037 40
CPU14 0.140183 998 sgemm sgemm CUDA0 0.055931 1038 40
CPU16 0.155875 999 sgemm sgemm CUDA0 0.100448 1039 40
CPU8 0.159292 1000 sgemm sgemm CUDA0 0.039611 1040 40
CPU19 0.228165 1001 sgemm sgemm CUDA0 0.044075 1041 40
CPU18 0.150186 1002 sgemm sgemm CUDA2 0.064667 1042 40
CPU12 0.134075 1003 sgemm sgemm CUDA1 0.031221 1043 40
CPU5 0.134039 1004 sgemm sgemm CUDA2 0.031408 1044 40
CPU7 0.191587 1005 strsm strsm CUDA1 0.392581 1045 40
CPU3 0.170160 1006 sgemm sgemm CUDA2 0.043394 1046 40
CPU10 0.161512 1007 sgemm sgemm CUDA2 0.048695 1047 40
CPU0 0.152086 1008 sgemm sgemm CUDA2 0.078566 1048 40
CPU15 0.153497 1009 sgemm sgemm CUDA2 0.040121 1049 40
CPU4 0.151821 1010 sgemm sgemm CUDA1 0.174363 1050 40
CPU9 0.149022 1011 sgemm sgemm CUDA1 0.049341 1051 40
CPU2 0.148611 1012 sgemm sgemm CUDA2 0.076554 1052 40
CPU11 0.142405 1013 sgemm sgemm CUDA1 0.029553 1053 40
CPU1 0.138675 1014 sgemm sgemm CUDA2 0.038552 1054 40
CPU6 0.185992 1015 strsm strsm CUDA3 0.146645 1055 40
CPU7 0.135968 1016 sgemm sgemm CUDA2 0.068470 1056 40
CPU14 0.151085 1017 sgemm sgemm CUDA2 0.064905 1057 40
CPU17 0.145389 1018 sgemm sgemm CUDA2 0.057782 1058 40
CPU0 0.149212 1019 sgemm sgemm CUDA2 0.057896 1059 40
CPU3 0.143875 1020 sgemm sgemm CUDA3 0.352830 1060 40
CPU10 0.138008 1021 sgemm sgemm CUDA0 0.142503 1061 40
CPU8 0.140898 1022 sgemm sgemm CUDA0 0.034837 1062 40
CPU9 0.136519 1023 sgemm sgemm CUDA1 0.145720 1063 40
CPU13 0.148190 1024 sgemm sgemm CUDA1 0.036278 1064 40
CPU16 0.188807 1025 strsm strsm CUDA0 0.102508 1065 40
CPU9 0.136759 1026 sgemm sgemm CUDA0 0.044754 1066 40
CPU17 0.135460 1027 sgemm sgemm CUDA0 0.176029 1067 40
CPU4 0.131948 1028 sgemm sgemm CUDA0 9.319287 1068 40
CPU8 0.133115 1029 sgemm sgemm CUDA0 0.035282 1069 40
CPU5 0.132523 1030 sgemm sgemm CUDA1 0.033267 1070 40
CPU13 0.131895 1031 sgemm sgemm CUDA1 0.033685 1071 40
CPU7 0.132484 1032 sgemm sgemm CUDA2 0.052152 1072 40
CPU15 0.136805 1033 sgemm sgemm CUDA1 0.051571 1073 40
CPU18 0.131713 1034 sgemm sgemm CUDA2 0.030440 1074 40
CPU2 0.181631 1035 strsm strsm CUDA2 0.159262 1075 40
CPU14 0.143616 1036 sgemm sgemm CUDA2 0.047477 1076 40
CPU10 0.135573 1037 sgemm sgemm CUDA2 0.141702 1077 40
CPU9 0.137274 1038 sgemm sgemm CUDA2 0.033971 1078 40
CPU0 0.133645 1039 sgemm sgemm CUDA3 0.075566 1079 40
CPU5 0.131894 1040 sgemm sgemm CUDA3 0.060177 1080 40
CPU18 0.134722 1041 sgemm sgemm CUDA3 0.053206 1081 40
CPU6 0.134172 1042 sgemm sgemm CUDA2 0.028883 1082 40
CPU3 0.134006 1043 sgemm sgemm CUDA0 0.030318 1083 40
CPU8 0.135674 1044 sgemm sgemm CUDA0 0.030572 1084 40
CPU1 0.181861 1045 strsm strsm CUDA0 0.085438 1085 40
CPU2 0.135549 1046 sgemm sgemm CUDA0 0.236047 1086 40
CPU4 0.144564 1047 sgemm sgemm CUDA0 0.062670 1087 40
CPU7 0.137884 1048 sgemm sgemm CUDA0 0.145034 1088 40
CPU17 0.145132 1049 sgemm sgemm CUDA0 0.049949 1089 40
CPU11 0.149664 1050 sgemm sgemm CUDA0 0.065906 1090 40
CPU12 0.136981 1051 sgemm sgemm CUDA0 0.048721 1091 40
CPU18 0.133423 1052 sgemm sgemm CUDA0 0.092995 1092 40
CPU3 0.136800 1053 sgemm sgemm CUDA1 0.134506 1093 40
CPU0 0.130917 1054 sgemm sgemm CUDA1 0.033910 1094 40
CPU13 0.183517 1055 strsm strsm CUDA2 0.081579 1095 40
CPU14 0.137425 1056 sgemm sgemm CUDA2 0.028643 1096 40
CPU5 0.141618 1057 sgemm sgemm CUDA2 0.039985 1097 40
CPU17 0.138065 1058 sgemm sgemm CUDA2 0.030228 1098 40
