757, sasum, M960x960x4_M960x1x4, 3690240,	797, sasum, M960x960x4_M960x1x4, 3690240, 40
758, sasum, M960x960x4_M960x1x4, 3690240,	798, sasum, M960x960x4_M960x1x4, 3690240, 40
759, sasum, M960x960x4_M960x1x4, 3690240,	799, sasum, M960x960x4_M960x1x4, 3690240, 40
760, sasum, M960x960x4_M960x1x4, 3690240,	800, sasum, M960x960x4_M960x1x4, 3690240, 40
761, sasum, M960x960x4_M960x1x4, 3690240,	801, sasum, M960x960x4_M960x1x4, 3690240, 40
762, sasum, M960x960x4_M960x1x4, 3690240,	802, sasum, M960x960x4_M960x1x4, 3690240, 40
763, sasum, M960x960x4_M960x1x4, 3690240,	803, sasum, M960x960x4_M960x1x4, 3690240, 40
764, sasum, M960x960x4_M960x1x4, 3690240,	804, sasum, M960x960x4_M960x1x4, 3690240, 40
765, sasum, M960x960x4_M960x1x4, 3690240,	805, sasum, M960x960x4_M960x1x4, 3690240, 40
766, sasum, M960x960x4_M960x1x4, 3690240,	806, sasum, M960x960x4_M960x1x4, 3690240, 40
789, sasum, M960x960x4_M960x1x4, 3690240,	829, sasum, M960x960x4_M960x1x4, 3690240, 40
790, sasum, M960x960x4_M960x1x4, 3690240,	830, sasum, M960x960x4_M960x1x4, 3690240, 40
791, sasum, M960x960x4_M960x1x4, 3690240,	831, sasum, M960x960x4_M960x1x4, 3690240, 40
792, sasum, M960x960x4_M960x1x4, 3690240,	832, sasum, M960x960x4_M960x1x4, 3690240, 40
793, sasum, M960x960x4_M960x1x4, 3690240,	833, sasum, M960x960x4_M960x1x4, 3690240, 40
794, sasum, M960x960x4_M960x1x4, 3690240,	834, sasum, M960x960x4_M960x1x4, 3690240, 40
795, sasum, M960x960x4_M960x1x4, 3690240,	835, sasum, M960x960x4_M960x1x4, 3690240, 40
796, sasum, M960x960x4_M960x1x4, 3690240,	836, sasum, M960x960x4_M960x1x4, 3690240, 40
797, sasum, M960x960x4_M960x1x4, 3690240,	837, sasum, M960x960x4_M960x1x4, 3690240, 40
798, sasum, M960x960x4_M960x1x4, 3690240,	838, sasum, M960x960x4_M960x1x4, 3690240, 40
821, sasum, M960x960x4_M960x1x4, 3690240,	861, sasum, M960x960x4_M960x1x4, 3690240, 40
822, sasum, M960x960x4_M960x1x4, 3690240,	862, sasum, M960x960x4_M960x1x4, 3690240, 40
823, sasum, M960x960x4_M960x1x4, 3690240,	863, sasum, M960x960x4_M960x1x4, 3690240, 40
824, sasum, M960x960x4_M960x1x4, 3690240,	864, sasum, M960x960x4_M960x1x4, 3690240, 40
825, sasum, M960x960x4_M960x1x4, 3690240,	865, sasum, M960x960x4_M960x1x4, 3690240, 40
826, sasum, M960x960x4_M960x1x4, 3690240,	866, sasum, M960x960x4_M960x1x4, 3690240, 40
827, sasum, M960x960x4_M960x1x4, 3690240,	867, sasum, M960x960x4_M960x1x4, 3690240, 40
828, sasum, M960x960x4_M960x1x4, 3690240,	868, sasum, M960x960x4_M960x1x4, 3690240, 40
829, sasum, M960x960x4_M960x1x4, 3690240,	869, sasum, M960x960x4_M960x1x4, 3690240, 40
830, sasum, M960x960x4_M960x1x4, 3690240,	870, sasum, M960x960x4_M960x1x4, 3690240, 40
853, sasum, M960x960x4_M960x1x4, 3690240,	893, sasum, M960x960x4_M960x1x4, 3690240, 40
854, sasum, M960x960x4_M960x1x4, 3690240,	894, sasum, M960x960x4_M960x1x4, 3690240, 40
855, sasum, M960x960x4_M960x1x4, 3690240,	895, sasum, M960x960x4_M960x1x4, 3690240, 40
856, sasum, M960x960x4_M960x1x4, 3690240,	896, sasum, M960x960x4_M960x1x4, 3690240, 40
857, sasum, M960x960x4_M960x1x4, 3690240,	897, sasum, M960x960x4_M960x1x4, 3690240, 40
858, sasum, M960x960x4_M960x1x4, 3690240,	898, sasum, M960x960x4_M960x1x4, 3690240, 40
859, sasum, M960x960x4_M960x1x4, 3690240,	899, sasum, M960x960x4_M960x1x4, 3690240, 40
860, sasum, M960x960x4_M960x1x4, 3690240,	900, sasum, M960x960x4_M960x1x4, 3690240, 40
861, sasum, M960x960x4_M960x1x4, 3690240,	901, sasum, M960x960x4_M960x1x4, 3690240, 40
862, sasum, M960x960x4_M960x1x4, 3690240,	902, sasum, M960x960x4_M960x1x4, 3690240, 40
885, sasum, M960x960x4_M960x1x4, 3690240,	925, sasum, M960x960x4_M960x1x4, 3690240, 40
886, sasum, M960x960x4_M960x1x4, 3690240,	926, sasum, M960x960x4_M960x1x4, 3690240, 40
887, sasum, M960x960x4_M960x1x4, 3690240,	927, sasum, M960x960x4_M960x1x4, 3690240, 40
888, sasum, M960x960x4_M960x1x4, 3690240,	928, sasum, M960x960x4_M960x1x4, 3690240, 40
889, sasum, M960x960x4_M960x1x4, 3690240,	929, sasum, M960x960x4_M960x1x4, 3690240, 40
890, sasum, M960x960x4_M960x1x4, 3690240,	930, sasum, M960x960x4_M960x1x4, 3690240, 40
891, sasum, M960x960x4_M960x1x4, 3690240,	931, sasum, M960x960x4_M960x1x4, 3690240, 40
