70507, sasum, M768x768x4_M768x1x4, 2362368,	70547, sasum, M768x768x4_M768x1x4, 2362368, 40
70508, sasum, M768x768x4_M768x1x4, 2362368,	70548, sasum, M768x768x4_M768x1x4, 2362368, 40
70509, sasum, M768x768x4_M768x1x4, 2362368,	70549, sasum, M768x768x4_M768x1x4, 2362368, 40
70510, sasum, M768x768x4_M768x1x4, 2362368,	70550, sasum, M768x768x4_M768x1x4, 2362368, 40
70511, sasum, M768x768x4_M768x1x4, 2362368,	70551, sasum, M768x768x4_M768x1x4, 2362368, 40
70512, sasum, M768x768x4_M768x1x4, 2362368,	70552, sasum, M768x768x4_M768x1x4, 2362368, 40
70513, sasum, M768x768x4_M768x1x4, 2362368,	70553, sasum, M768x768x4_M768x1x4, 2362368, 40
70514, sasum, M768x768x4_M768x1x4, 2362368,	70554, sasum, M768x768x4_M768x1x4, 2362368, 40
70515, sasum, M768x768x4_M768x1x4, 2362368,	70555, sasum, M768x768x4_M768x1x4, 2362368, 40
70516, sasum, M768x768x4_M768x1x4, 2362368,	70556, sasum, M768x768x4_M768x1x4, 2362368, 40
70517, sasum, M768x768x4_M768x1x4, 2362368,	70557, sasum, M768x768x4_M768x1x4, 2362368, 40
70518, sasum, M768x768x4_M768x1x4, 2362368,	70558, sasum, M768x768x4_M768x1x4, 2362368, 40
70519, sasum, M768x768x4_M768x1x4, 2362368,	70559, sasum, M768x768x4_M768x1x4, 2362368, 40
70520, sasum, M768x768x4_M768x1x4, 2362368,	70560, sasum, M768x768x4_M768x1x4, 2362368, 40
70521, sasum, M768x768x4_M768x1x4, 2362368,	70561, sasum, M768x768x4_M768x1x4, 2362368, 40
70522, sasum, M768x768x4_M768x1x4, 2362368,	70562, sasum, M768x768x4_M768x1x4, 2362368, 40
70523, sasum, M768x768x4_M768x1x4, 2362368,	70563, sasum, M768x768x4_M768x1x4, 2362368, 40
70524, sasum, M768x768x4_M768x1x4, 2362368,	70564, sasum, M768x768x4_M768x1x4, 2362368, 40
70525, sasum, M768x768x4_M768x1x4, 2362368,	70565, sasum, M768x768x4_M768x1x4, 2362368, 40
70526, sasum, M768x768x4_M768x1x4, 2362368,	70566, sasum, M768x768x4_M768x1x4, 2362368, 40
70527, sasum, M768x768x4_M768x1x4, 2362368,	70567, sasum, M768x768x4_M768x1x4, 2362368, 40
70528, sasum, M768x768x4_M768x1x4, 2362368,	70568, sasum, M768x768x4_M768x1x4, 2362368, 40
