9005, spotrf, M320x320x4, 409600,
9006, strsm, M320x320x4_M320x320x4, 819200,
9007, strsm, M320x320x4_M320x320x4, 819200,
9008, strsm, M320x320x4_M320x320x4, 819200,
9009, strsm, M320x320x4_M320x320x4, 819200,
9010, strsm, M320x320x4_M320x320x4, 819200,
9011, strsm, M320x320x4_M320x320x4, 819200,
9012, strsm, M320x320x4_M320x320x4, 819200,
9013, strsm, M320x320x4_M320x320x4, 819200,
9014, strsm, M320x320x4_M320x320x4, 819200,
9015, strsm, M320x320x4_M320x320x4, 819200,
9016, strsm, M320x320x4_M320x320x4, 819200,
9017, strsm, M320x320x4_M320x320x4, 819200,
9018, strsm, M320x320x4_M320x320x4, 819200,
9019, strsm, M320x320x4_M320x320x4, 819200,
9020, strsm, M320x320x4_M320x320x4, 819200,
9021, strsm, M320x320x4_M320x320x4, 819200,
9022, strsm, M320x320x4_M320x320x4, 819200,
9023, strsm, M320x320x4_M320x320x4, 819200,
9024, strsm, M320x320x4_M320x320x4, 819200,
9027, ssyrk, M320x320x4_M320x320x4, 819200,
9028, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9029, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9030, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9031, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9032, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9033, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9034, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9035, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9036, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9037, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9038, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9039, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9040, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9041, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9042, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9043, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9044, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9045, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9048, ssyrk, M320x320x4_M320x320x4, 819200,
9049, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9050, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9051, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9052, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9053, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9054, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9055, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9056, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9057, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9058, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9059, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9060, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9061, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9062, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9063, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9064, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9065, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9068, ssyrk, M320x320x4_M320x320x4, 819200,
9069, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9070, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9071, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9072, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9073, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9074, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9075, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9076, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9077, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9078, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9079, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9080, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9081, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9082, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9083, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9084, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
9087, ssyrk, M320x320x4_M320x320x4, 819200,
