380, spotrf, M64x64x4, 16384,
381, strsm, M64x64x4_M64x64x4, 32768,
382, strsm, M64x64x4_M64x64x4, 32768,
383, strsm, M64x64x4_M64x64x4, 32768,
384, strsm, M64x64x4_M64x64x4, 32768,
387, ssyrk, M64x64x4_M64x64x4, 32768,
388, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
389, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
390, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
393, ssyrk, M64x64x4_M64x64x4, 32768,
394, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
395, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
398, ssyrk, M64x64x4_M64x64x4, 32768,
399, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
402, ssyrk, M64x64x4_M64x64x4, 32768,
405, spotrf, M64x64x4, 16384,
406, strsm, M64x64x4_M64x64x4, 32768,
407, strsm, M64x64x4_M64x64x4, 32768,
408, strsm, M64x64x4_M64x64x4, 32768,
411, ssyrk, M64x64x4_M64x64x4, 32768,
412, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
413, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
416, ssyrk, M64x64x4_M64x64x4, 32768,
417, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
420, ssyrk, M64x64x4_M64x64x4, 32768,
423, spotrf, M64x64x4, 16384,
424, strsm, M64x64x4_M64x64x4, 32768,
425, strsm, M64x64x4_M64x64x4, 32768,
428, ssyrk, M64x64x4_M64x64x4, 32768,
429, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
432, ssyrk, M64x64x4_M64x64x4, 32768,
435, spotrf, M64x64x4, 16384,
436, strsm, M64x64x4_M64x64x4, 32768,
439, ssyrk, M64x64x4_M64x64x4, 32768,
442, spotrf, M64x64x4, 16384,
445, strsm, M64x64x4_M64x64x4, 32768,
447, strsm, M64x64x4_M64x64x4, 32768,
449, strsm, M64x64x4_M64x64x4, 32768,
451, strsm, M64x64x4_M64x64x4, 32768,
463, strtri, M64x64x4, 16384,
465, strsm, M64x64x4_M64x64x4, 32768,
467, strsm, M64x64x4_M64x64x4, 32768,
469, strsm, M64x64x4_M64x64x4, 32768,
471, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
474, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
477, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
482, strsm, M64x64x4_M64x64x4, 32768,
486, strtri, M64x64x4, 16384,
488, strsm, M64x64x4_M64x64x4, 32768,
490, strsm, M64x64x4_M64x64x4, 32768,
492, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
493, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
497, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
498, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
504, strsm, M64x64x4_M64x64x4, 32768,
508, strsm, M64x64x4_M64x64x4, 32768,
