1755, spotrf, M256x256x4, 262144,
1756, strsm, M256x256x4_M256x256x4, 524288,
1757, strsm, M256x256x4_M256x256x4, 524288,
1758, strsm, M256x256x4_M256x256x4, 524288,
1759, strsm, M256x256x4_M256x256x4, 524288,
1760, strsm, M256x256x4_M256x256x4, 524288,
1761, strsm, M256x256x4_M256x256x4, 524288,
1762, strsm, M256x256x4_M256x256x4, 524288,
1763, strsm, M256x256x4_M256x256x4, 524288,
1764, strsm, M256x256x4_M256x256x4, 524288,
1767, ssyrk, M256x256x4_M256x256x4, 524288,
1768, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1769, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1770, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1771, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1772, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1773, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1774, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1775, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1778, ssyrk, M256x256x4_M256x256x4, 524288,
1779, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1780, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1781, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1782, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1783, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1784, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1785, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1788, ssyrk, M256x256x4_M256x256x4, 524288,
1789, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1790, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1791, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1792, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1793, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1794, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1797, ssyrk, M256x256x4_M256x256x4, 524288,
1798, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1799, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1800, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1801, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1802, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1805, ssyrk, M256x256x4_M256x256x4, 524288,
1806, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1807, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1808, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1809, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1812, ssyrk, M256x256x4_M256x256x4, 524288,
1813, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1814, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1815, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1818, ssyrk, M256x256x4_M256x256x4, 524288,
1819, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1820, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1823, ssyrk, M256x256x4_M256x256x4, 524288,
1824, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1827, ssyrk, M256x256x4_M256x256x4, 524288,
1830, spotrf, M256x256x4, 262144,
1831, strsm, M256x256x4_M256x256x4, 524288,
1832, strsm, M256x256x4_M256x256x4, 524288,
1833, strsm, M256x256x4_M256x256x4, 524288,
1834, strsm, M256x256x4_M256x256x4, 524288,
1835, strsm, M256x256x4_M256x256x4, 524288,
1836, strsm, M256x256x4_M256x256x4, 524288,
1837, strsm, M256x256x4_M256x256x4, 524288,
1838, strsm, M256x256x4_M256x256x4, 524288,
1841, ssyrk, M256x256x4_M256x256x4, 524288,
1842, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1843, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1844, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1845, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1846, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1847, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1848, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1851, ssyrk, M256x256x4_M256x256x4, 524288,
1852, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1853, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1854, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1855, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1856, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1857, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1860, ssyrk, M256x256x4_M256x256x4, 524288,
1861, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1862, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1863, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1864, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1865, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1868, ssyrk, M256x256x4_M256x256x4, 524288,
1869, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1870, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1871, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1872, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1875, ssyrk, M256x256x4_M256x256x4, 524288,
1876, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1877, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1878, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1881, ssyrk, M256x256x4_M256x256x4, 524288,
1882, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1883, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1886, ssyrk, M256x256x4_M256x256x4, 524288,
1887, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1890, ssyrk, M256x256x4_M256x256x4, 524288,
1893, spotrf, M256x256x4, 262144,
1894, strsm, M256x256x4_M256x256x4, 524288,
1895, strsm, M256x256x4_M256x256x4, 524288,
1896, strsm, M256x256x4_M256x256x4, 524288,
1897, strsm, M256x256x4_M256x256x4, 524288,
1898, strsm, M256x256x4_M256x256x4, 524288,
1899, strsm, M256x256x4_M256x256x4, 524288,
1900, strsm, M256x256x4_M256x256x4, 524288,
1903, ssyrk, M256x256x4_M256x256x4, 524288,
1904, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1905, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1906, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1907, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1908, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1909, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1912, ssyrk, M256x256x4_M256x256x4, 524288,
1913, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1914, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1915, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1916, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1917, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1920, ssyrk, M256x256x4_M256x256x4, 524288,
1921, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1922, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1923, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1924, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1927, ssyrk, M256x256x4_M256x256x4, 524288,
1928, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1929, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1930, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1933, ssyrk, M256x256x4_M256x256x4, 524288,
1934, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1935, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1938, ssyrk, M256x256x4_M256x256x4, 524288,
1939, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1942, ssyrk, M256x256x4_M256x256x4, 524288,
1945, spotrf, M256x256x4, 262144,
1946, strsm, M256x256x4_M256x256x4, 524288,
1947, strsm, M256x256x4_M256x256x4, 524288,
1948, strsm, M256x256x4_M256x256x4, 524288,
1949, strsm, M256x256x4_M256x256x4, 524288,
1950, strsm, M256x256x4_M256x256x4, 524288,
1951, strsm, M256x256x4_M256x256x4, 524288,
1954, ssyrk, M256x256x4_M256x256x4, 524288,
1955, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1956, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1957, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1958, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1959, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1962, ssyrk, M256x256x4_M256x256x4, 524288,
1963, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1964, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1965, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1966, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1969, ssyrk, M256x256x4_M256x256x4, 524288,
1970, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1971, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1972, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1975, ssyrk, M256x256x4_M256x256x4, 524288,
1976, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1977, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1980, ssyrk, M256x256x4_M256x256x4, 524288,
1981, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1984, ssyrk, M256x256x4_M256x256x4, 524288,
1987, spotrf, M256x256x4, 262144,
1988, strsm, M256x256x4_M256x256x4, 524288,
1989, strsm, M256x256x4_M256x256x4, 524288,
1990, strsm, M256x256x4_M256x256x4, 524288,
1991, strsm, M256x256x4_M256x256x4, 524288,
1992, strsm, M256x256x4_M256x256x4, 524288,
1995, ssyrk, M256x256x4_M256x256x4, 524288,
1996, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1997, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1998, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
1999, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2002, ssyrk, M256x256x4_M256x256x4, 524288,
2003, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2004, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2005, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2008, ssyrk, M256x256x4_M256x256x4, 524288,
2009, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2010, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2013, ssyrk, M256x256x4_M256x256x4, 524288,
2014, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2017, ssyrk, M256x256x4_M256x256x4, 524288,
2020, spotrf, M256x256x4, 262144,
2021, strsm, M256x256x4_M256x256x4, 524288,
2022, strsm, M256x256x4_M256x256x4, 524288,
2023, strsm, M256x256x4_M256x256x4, 524288,
2024, strsm, M256x256x4_M256x256x4, 524288,
2027, ssyrk, M256x256x4_M256x256x4, 524288,
2028, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2029, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2030, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2033, ssyrk, M256x256x4_M256x256x4, 524288,
2034, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2035, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2038, ssyrk, M256x256x4_M256x256x4, 524288,
2039, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2042, ssyrk, M256x256x4_M256x256x4, 524288,
2045, spotrf, M256x256x4, 262144,
2046, strsm, M256x256x4_M256x256x4, 524288,
2047, strsm, M256x256x4_M256x256x4, 524288,
2048, strsm, M256x256x4_M256x256x4, 524288,
2051, ssyrk, M256x256x4_M256x256x4, 524288,
2052, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2053, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2056, ssyrk, M256x256x4_M256x256x4, 524288,
2057, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,
2060, ssyrk, M256x256x4_M256x256x4, 524288,
2063, spotrf, M256x256x4, 262144,
2064, strsm, M256x256x4_M256x256x4, 524288,
2065, strsm, M256x256x4_M256x256x4, 524288,
