1755, spotrf, M64x64x4, 16384,
1756, strsm, M64x64x4_M64x64x4, 32768,
1757, strsm, M64x64x4_M64x64x4, 32768,
1758, strsm, M64x64x4_M64x64x4, 32768,
1759, strsm, M64x64x4_M64x64x4, 32768,
1760, strsm, M64x64x4_M64x64x4, 32768,
1761, strsm, M64x64x4_M64x64x4, 32768,
1762, strsm, M64x64x4_M64x64x4, 32768,
1763, strsm, M64x64x4_M64x64x4, 32768,
1764, strsm, M64x64x4_M64x64x4, 32768,
1767, ssyrk, M64x64x4_M64x64x4, 32768,
1768, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1769, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1770, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1771, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1772, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1773, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1774, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1775, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1778, ssyrk, M64x64x4_M64x64x4, 32768,
1779, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1780, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1781, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1782, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1783, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1784, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1785, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1788, ssyrk, M64x64x4_M64x64x4, 32768,
1789, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1790, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1791, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1792, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
