1755, spotrf, M960x960x4, 3686400,
1756, strsm, M960x960x4_M960x960x4, 7372800,
1757, strsm, M960x960x4_M960x960x4, 7372800,
1758, strsm, M960x960x4_M960x960x4, 7372800,
1759, strsm, M960x960x4_M960x960x4, 7372800,
1760, strsm, M960x960x4_M960x960x4, 7372800,
1761, strsm, M960x960x4_M960x960x4, 7372800,
1762, strsm, M960x960x4_M960x960x4, 7372800,
1763, strsm, M960x960x4_M960x960x4, 7372800,
1764, strsm, M960x960x4_M960x960x4, 7372800,
1767, ssyrk, M960x960x4_M960x960x4, 7372800,
1768, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1769, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1770, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1771, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1772, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1773, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1774, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1775, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1778, ssyrk, M960x960x4_M960x960x4, 7372800,
1779, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1780, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1781, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1782, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1783, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1784, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1785, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1788, ssyrk, M960x960x4_M960x960x4, 7372800,
1789, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1790, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1791, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1792, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1793, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1794, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1797, ssyrk, M960x960x4_M960x960x4, 7372800,
1798, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1799, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1800, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1801, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1802, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1805, ssyrk, M960x960x4_M960x960x4, 7372800,
1806, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1807, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1808, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1809, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1812, ssyrk, M960x960x4_M960x960x4, 7372800,
1813, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1814, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1815, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1818, ssyrk, M960x960x4_M960x960x4, 7372800,
1819, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1820, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1823, ssyrk, M960x960x4_M960x960x4, 7372800,
1824, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1827, ssyrk, M960x960x4_M960x960x4, 7372800,
1830, spotrf, M960x960x4, 3686400,
1831, strsm, M960x960x4_M960x960x4, 7372800,
1832, strsm, M960x960x4_M960x960x4, 7372800,
1833, strsm, M960x960x4_M960x960x4, 7372800,
1834, strsm, M960x960x4_M960x960x4, 7372800,
1835, strsm, M960x960x4_M960x960x4, 7372800,
1836, strsm, M960x960x4_M960x960x4, 7372800,
1837, strsm, M960x960x4_M960x960x4, 7372800,
1838, strsm, M960x960x4_M960x960x4, 7372800,
1841, ssyrk, M960x960x4_M960x960x4, 7372800,
1842, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1843, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1844, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1845, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1846, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1847, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1848, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1851, ssyrk, M960x960x4_M960x960x4, 7372800,
1852, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1853, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1854, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1855, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1856, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1857, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1860, ssyrk, M960x960x4_M960x960x4, 7372800,
1861, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1862, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1863, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
