380, spotrf, M960x960x4, 3686400,
381, strsm, M960x960x4_M960x960x4, 7372800,
382, strsm, M960x960x4_M960x960x4, 7372800,
383, strsm, M960x960x4_M960x960x4, 7372800,
384, strsm, M960x960x4_M960x960x4, 7372800,
387, ssyrk, M960x960x4_M960x960x4, 7372800,
388, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
389, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
390, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
393, ssyrk, M960x960x4_M960x960x4, 7372800,
394, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
395, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
398, ssyrk, M960x960x4_M960x960x4, 7372800,
399, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
402, ssyrk, M960x960x4_M960x960x4, 7372800,
405, spotrf, M960x960x4, 3686400,
406, strsm, M960x960x4_M960x960x4, 7372800,
407, strsm, M960x960x4_M960x960x4, 7372800,
408, strsm, M960x960x4_M960x960x4, 7372800,
411, ssyrk, M960x960x4_M960x960x4, 7372800,
412, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
413, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
416, ssyrk, M960x960x4_M960x960x4, 7372800,
417, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
420, ssyrk, M960x960x4_M960x960x4, 7372800,
423, spotrf, M960x960x4, 3686400,
424, strsm, M960x960x4_M960x960x4, 7372800,
425, strsm, M960x960x4_M960x960x4, 7372800,
428, ssyrk, M960x960x4_M960x960x4, 7372800,
429, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
432, ssyrk, M960x960x4_M960x960x4, 7372800,
435, spotrf, M960x960x4, 3686400,
436, strsm, M960x960x4_M960x960x4, 7372800,
439, ssyrk, M960x960x4_M960x960x4, 7372800,
442, spotrf, M960x960x4, 3686400,
445, strsm, M960x960x4_M960x960x4, 7372800,
447, strsm, M960x960x4_M960x960x4, 7372800,
449, strsm, M960x960x4_M960x960x4, 7372800,
451, strsm, M960x960x4_M960x960x4, 7372800,
463, strtri, M960x960x4, 3686400,
465, strsm, M960x960x4_M960x960x4, 7372800,
467, strsm, M960x960x4_M960x960x4, 7372800,
469, strsm, M960x960x4_M960x960x4, 7372800,
471, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
474, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
477, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
482, strsm, M960x960x4_M960x960x4, 7372800,
486, strtri, M960x960x4, 3686400,
488, strsm, M960x960x4_M960x960x4, 7372800,
490, strsm, M960x960x4_M960x960x4, 7372800,
492, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
493, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
497, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
