380, spotrf, M320x320x4, 409600,
381, strsm, M320x320x4_M320x320x4, 819200,
382, strsm, M320x320x4_M320x320x4, 819200,
383, strsm, M320x320x4_M320x320x4, 819200,
384, strsm, M320x320x4_M320x320x4, 819200,
387, ssyrk, M320x320x4_M320x320x4, 819200,
388, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
389, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
390, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
393, ssyrk, M320x320x4_M320x320x4, 819200,
394, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
395, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
398, ssyrk, M320x320x4_M320x320x4, 819200,
399, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
402, ssyrk, M320x320x4_M320x320x4, 819200,
405, spotrf, M320x320x4, 409600,
406, strsm, M320x320x4_M320x320x4, 819200,
407, strsm, M320x320x4_M320x320x4, 819200,
408, strsm, M320x320x4_M320x320x4, 819200,
411, ssyrk, M320x320x4_M320x320x4, 819200,
412, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
413, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
416, ssyrk, M320x320x4_M320x320x4, 819200,
417, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
420, ssyrk, M320x320x4_M320x320x4, 819200,
423, spotrf, M320x320x4, 409600,
424, strsm, M320x320x4_M320x320x4, 819200,
425, strsm, M320x320x4_M320x320x4, 819200,
428, ssyrk, M320x320x4_M320x320x4, 819200,
429, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
432, ssyrk, M320x320x4_M320x320x4, 819200,
435, spotrf, M320x320x4, 409600,
436, strsm, M320x320x4_M320x320x4, 819200,
439, ssyrk, M320x320x4_M320x320x4, 819200,
442, spotrf, M320x320x4, 409600,
445, strsm, M320x320x4_M320x320x4, 819200,
447, strsm, M320x320x4_M320x320x4, 819200,
449, strsm, M320x320x4_M320x320x4, 819200,
451, strsm, M320x320x4_M320x320x4, 819200,
463, strtri, M320x320x4, 409600,
465, strsm, M320x320x4_M320x320x4, 819200,
467, strsm, M320x320x4_M320x320x4, 819200,
469, strsm, M320x320x4_M320x320x4, 819200,
471, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
474, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
477, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
482, strsm, M320x320x4_M320x320x4, 819200,
486, strtri, M320x320x4, 409600,
488, strsm, M320x320x4_M320x320x4, 819200,
490, strsm, M320x320x4_M320x320x4, 819200,
492, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
493, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
497, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
498, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
504, strsm, M320x320x4_M320x320x4, 819200,
508, strsm, M320x320x4_M320x320x4, 819200,
512, strtri, M320x320x4, 409600,
514, strsm, M320x320x4_M320x320x4, 819200,
516, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
517, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
518, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
524, strsm, M320x320x4_M320x320x4, 819200,
528, strsm, M320x320x4_M320x320x4, 819200,
532, strsm, M320x320x4_M320x320x4, 819200,
536, strtri, M320x320x4, 409600,
540, strsm, M320x320x4_M320x320x4, 819200,
543, strsm, M320x320x4_M320x320x4, 819200,
546, strsm, M320x320x4_M320x320x4, 819200,
549, strsm, M320x320x4_M320x320x4, 819200,
553, strtri, M320x320x4, 409600,
557, slauum, M320x320x4, 409600,
558, ssyrk, M320x320x4_M320x320x4, 819200,
561, strmm, M320x320x4_M320x320x4, 819200,
565, slauum, M320x320x4, 409600,
567, ssyrk, M320x320x4_M320x320x4, 819200,
568, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
569, ssyrk, M320x320x4_M320x320x4, 819200,
572, strmm, M320x320x4_M320x320x4, 819200,
576, strmm, M320x320x4_M320x320x4, 819200,
580, slauum, M320x320x4, 409600,
582, ssyrk, M320x320x4_M320x320x4, 819200,
583, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
584, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
585, ssyrk, M320x320x4_M320x320x4, 819200,
586, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
587, ssyrk, M320x320x4_M320x320x4, 819200,
590, strmm, M320x320x4_M320x320x4, 819200,
594, strmm, M320x320x4_M320x320x4, 819200,
598, strmm, M320x320x4_M320x320x4, 819200,
602, slauum, M320x320x4, 409600,
604, ssyrk, M320x320x4_M320x320x4, 819200,
605, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
606, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
607, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
608, ssyrk, M320x320x4_M320x320x4, 819200,
609, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
610, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
611, ssyrk, M320x320x4_M320x320x4, 819200,
612, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
613, ssyrk, M320x320x4_M320x320x4, 819200,
616, strmm, M320x320x4_M320x320x4, 819200,
620, strmm, M320x320x4_M320x320x4, 819200,
624, strmm, M320x320x4_M320x320x4, 819200,
628, strmm, M320x320x4_M320x320x4, 819200,
632, slauum, M320x320x4, 409600,
