380, spotrf, M640x640x4, 1638400,
381, strsm, M640x640x4_M640x640x4, 3276800,
382, strsm, M640x640x4_M640x640x4, 3276800,
383, strsm, M640x640x4_M640x640x4, 3276800,
384, strsm, M640x640x4_M640x640x4, 3276800,
387, ssyrk, M640x640x4_M640x640x4, 3276800,
388, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
389, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
390, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
393, ssyrk, M640x640x4_M640x640x4, 3276800,
394, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
395, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
398, ssyrk, M640x640x4_M640x640x4, 3276800,
399, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
402, ssyrk, M640x640x4_M640x640x4, 3276800,
405, spotrf, M640x640x4, 1638400,
406, strsm, M640x640x4_M640x640x4, 3276800,
407, strsm, M640x640x4_M640x640x4, 3276800,
408, strsm, M640x640x4_M640x640x4, 3276800,
411, ssyrk, M640x640x4_M640x640x4, 3276800,
412, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
413, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
416, ssyrk, M640x640x4_M640x640x4, 3276800,
417, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
420, ssyrk, M640x640x4_M640x640x4, 3276800,
423, spotrf, M640x640x4, 1638400,
424, strsm, M640x640x4_M640x640x4, 3276800,
425, strsm, M640x640x4_M640x640x4, 3276800,
428, ssyrk, M640x640x4_M640x640x4, 3276800,
429, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
432, ssyrk, M640x640x4_M640x640x4, 3276800,
435, spotrf, M640x640x4, 1638400,
436, strsm, M640x640x4_M640x640x4, 3276800,
439, ssyrk, M640x640x4_M640x640x4, 3276800,
442, spotrf, M640x640x4, 1638400,
445, strsm, M640x640x4_M640x640x4, 3276800,
447, strsm, M640x640x4_M640x640x4, 3276800,
449, strsm, M640x640x4_M640x640x4, 3276800,
451, strsm, M640x640x4_M640x640x4, 3276800,
463, strtri, M640x640x4, 1638400,
465, strsm, M640x640x4_M640x640x4, 3276800,
467, strsm, M640x640x4_M640x640x4, 3276800,
469, strsm, M640x640x4_M640x640x4, 3276800,
471, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
474, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
477, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
482, strsm, M640x640x4_M640x640x4, 3276800,
486, strtri, M640x640x4, 1638400,
488, strsm, M640x640x4_M640x640x4, 3276800,
490, strsm, M640x640x4_M640x640x4, 3276800,
492, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
493, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
497, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
498, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
504, strsm, M640x640x4_M640x640x4, 3276800,
508, strsm, M640x640x4_M640x640x4, 3276800,
512, strtri, M640x640x4, 1638400,
514, strsm, M640x640x4_M640x640x4, 3276800,
516, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
517, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
518, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,
524, strsm, M640x640x4_M640x640x4, 3276800,
528, strsm, M640x640x4_M640x640x4, 3276800,
532, strsm, M640x640x4_M640x640x4, 3276800,
536, strtri, M640x640x4, 1638400,
