38426, spotrf, M768x768x4, 2359296,	38466, spotrf, M768x768x4, 2359296, 40
38427, strsm, M768x768x4_M768x768x4, 4718592,	38467, strsm, M768x768x4_M768x768x4, 4718592, 40
38428, strsm, M768x768x4_M768x768x4, 4718592,	38468, strsm, M768x768x4_M768x768x4, 4718592, 40
38429, strsm, M768x768x4_M768x768x4, 4718592,	38469, strsm, M768x768x4_M768x768x4, 4718592, 40
38430, strsm, M768x768x4_M768x768x4, 4718592,	38470, strsm, M768x768x4_M768x768x4, 4718592, 40
38431, strsm, M768x768x4_M768x768x4, 4718592,	38471, strsm, M768x768x4_M768x768x4, 4718592, 40
38432, strsm, M768x768x4_M768x768x4, 4718592,	38472, strsm, M768x768x4_M768x768x4, 4718592, 40
38433, strsm, M768x768x4_M768x768x4, 4718592,	38473, strsm, M768x768x4_M768x768x4, 4718592, 40
38434, strsm, M768x768x4_M768x768x4, 4718592,	38474, strsm, M768x768x4_M768x768x4, 4718592, 40
38435, strsm, M768x768x4_M768x768x4, 4718592,	38475, strsm, M768x768x4_M768x768x4, 4718592, 40
38436, strsm, M768x768x4_M768x768x4, 4718592,	38476, strsm, M768x768x4_M768x768x4, 4718592, 40
38437, strsm, M768x768x4_M768x768x4, 4718592,	38477, strsm, M768x768x4_M768x768x4, 4718592, 40
38438, strsm, M768x768x4_M768x768x4, 4718592,	38478, strsm, M768x768x4_M768x768x4, 4718592, 40
38439, strsm, M768x768x4_M768x768x4, 4718592,	38479, strsm, M768x768x4_M768x768x4, 4718592, 40
38440, strsm, M768x768x4_M768x768x4, 4718592,	38480, strsm, M768x768x4_M768x768x4, 4718592, 40
38441, strsm, M768x768x4_M768x768x4, 4718592,	38481, strsm, M768x768x4_M768x768x4, 4718592, 40
38442, strsm, M768x768x4_M768x768x4, 4718592,	38482, strsm, M768x768x4_M768x768x4, 4718592, 40
38443, strsm, M768x768x4_M768x768x4, 4718592,	38483, strsm, M768x768x4_M768x768x4, 4718592, 40
38444, strsm, M768x768x4_M768x768x4, 4718592,	38484, strsm, M768x768x4_M768x768x4, 4718592, 40
38445, strsm, M768x768x4_M768x768x4, 4718592,	38485, strsm, M768x768x4_M768x768x4, 4718592, 40
38446, strsm, M768x768x4_M768x768x4, 4718592,	38486, strsm, M768x768x4_M768x768x4, 4718592, 40
38447, strsm, M768x768x4_M768x768x4, 4718592,	38487, strsm, M768x768x4_M768x768x4, 4718592, 40
