4171, spotrf, M64x64x4, 16384,	4211, spotrf, M64x64x4, 16384, 40
4172, strsm, M64x64x4_M64x64x4, 32768,	4212, strsm, M64x64x4_M64x64x4, 32768, 40
4173, strsm, M64x64x4_M64x64x4, 32768,	4213, strsm, M64x64x4_M64x64x4, 32768, 40
4174, strsm, M64x64x4_M64x64x4, 32768,	4214, strsm, M64x64x4_M64x64x4, 32768, 40
4175, strsm, M64x64x4_M64x64x4, 32768,	4215, strsm, M64x64x4_M64x64x4, 32768, 40
4176, strsm, M64x64x4_M64x64x4, 32768,	4216, strsm, M64x64x4_M64x64x4, 32768, 40
4177, strsm, M64x64x4_M64x64x4, 32768,	4217, strsm, M64x64x4_M64x64x4, 32768, 40
4178, strsm, M64x64x4_M64x64x4, 32768,	4218, strsm, M64x64x4_M64x64x4, 32768, 40
4179, strsm, M64x64x4_M64x64x4, 32768,	4219, strsm, M64x64x4_M64x64x4, 32768, 40
4180, strsm, M64x64x4_M64x64x4, 32768,	4220, strsm, M64x64x4_M64x64x4, 32768, 40
4181, strsm, M64x64x4_M64x64x4, 32768,	4221, strsm, M64x64x4_M64x64x4, 32768, 40
4182, strsm, M64x64x4_M64x64x4, 32768,	4222, strsm, M64x64x4_M64x64x4, 32768, 40
4183, strsm, M64x64x4_M64x64x4, 32768,	4223, strsm, M64x64x4_M64x64x4, 32768, 40
4184, strsm, M64x64x4_M64x64x4, 32768,	4224, strsm, M64x64x4_M64x64x4, 32768, 40
4185, strsm, M64x64x4_M64x64x4, 32768,	4225, strsm, M64x64x4_M64x64x4, 32768, 40
4186, strsm, M64x64x4_M64x64x4, 32768,	4226, strsm, M64x64x4_M64x64x4, 32768, 40
4187, strsm, M64x64x4_M64x64x4, 32768,	4227, strsm, M64x64x4_M64x64x4, 32768, 40
4188, strsm, M64x64x4_M64x64x4, 32768,	4228, strsm, M64x64x4_M64x64x4, 32768, 40
4189, strsm, M64x64x4_M64x64x4, 32768,	4229, strsm, M64x64x4_M64x64x4, 32768, 40
4190, strsm, M64x64x4_M64x64x4, 32768,	4230, strsm, M64x64x4_M64x64x4, 32768, 40
4193, ssyrk, M64x64x4_M64x64x4, 32768,	4233, ssyrk, M64x64x4_M64x64x4, 32768, 40
4194, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4234, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4195, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4235, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4196, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4236, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4197, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4237, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4198, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4238, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4199, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4239, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4200, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4240, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4201, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4241, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4202, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4242, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4203, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4243, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4204, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4244, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4205, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4245, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4206, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4246, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4207, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4247, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4208, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4248, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4209, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4249, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
4210, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,	4250, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152, 40
