886, spotrf, M320x320x4, 409600,	926, spotrf, M320x320x4, 409600, 40
887, strsm, M320x320x4_M320x320x4, 819200,	927, strsm, M320x320x4_M320x320x4, 819200, 40
888, strsm, M320x320x4_M320x320x4, 819200,	928, strsm, M320x320x4_M320x320x4, 819200, 40
889, strsm, M320x320x4_M320x320x4, 819200,	929, strsm, M320x320x4_M320x320x4, 819200, 40
890, strsm, M320x320x4_M320x320x4, 819200,	930, strsm, M320x320x4_M320x320x4, 819200, 40
891, strsm, M320x320x4_M320x320x4, 819200,	931, strsm, M320x320x4_M320x320x4, 819200, 40
892, strsm, M320x320x4_M320x320x4, 819200,	932, strsm, M320x320x4_M320x320x4, 819200, 40
893, strsm, M320x320x4_M320x320x4, 819200,	933, strsm, M320x320x4_M320x320x4, 819200, 40
894, strsm, M320x320x4_M320x320x4, 819200,	934, strsm, M320x320x4_M320x320x4, 819200, 40
895, strsm, M320x320x4_M320x320x4, 819200,	935, strsm, M320x320x4_M320x320x4, 819200, 40
898, ssyrk, M320x320x4_M320x320x4, 819200,	938, ssyrk, M320x320x4_M320x320x4, 819200, 40
899, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	939, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
900, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	940, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
901, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	941, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
902, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	942, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
903, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	943, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
904, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	944, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
905, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	945, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
906, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	946, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
909, ssyrk, M320x320x4_M320x320x4, 819200,	949, ssyrk, M320x320x4_M320x320x4, 819200, 40
910, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	950, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
911, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	951, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
912, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	952, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
913, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	953, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
914, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	954, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
915, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	955, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
916, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	956, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
919, ssyrk, M320x320x4_M320x320x4, 819200,	959, ssyrk, M320x320x4_M320x320x4, 819200, 40
