CPU18 0.608436 5650 spotrf spotrf CPU -1 5690 40
CPU17 1.135580 5651 strsm strsm CUDA0 0.530968 5691 40
CPU11 1.133863 5652 strsm strsm CUDA2 0.503031 5692 40
CPU13 1.133443 5653 strsm strsm CUDA1 0.508775 5693 40
CPU5 1.140144 5654 strsm strsm CUDA0 0.286429 5694 40
CPU4 1.136096 5655 strsm strsm CUDA2 0.350830 5695 40
CPU8 1.133709 5656 strsm strsm CUDA3 0.505221 5696 40
CPU1 1.139952 5657 strsm strsm CUDA0 0.385016 5697 40
CPU16 1.134436 5658 strsm strsm CUDA2 0.389475 5698 40
CPU6 1.142800 5659 strsm strsm CUDA0 0.180267 5699 40
CPU12 1.122327 5660 strsm strsm CUDA2 0.378242 5700 40
CPU14 1.134693 5661 strsm strsm CUDA0 0.400500 5701 40
CPU0 1.121217 5662 strsm strsm CUDA2 9.822305 5702 40
CPU15 1.123975 5663 strsm strsm CUDA1 0.217172 5703 40
CPU10 1.127096 5664 strsm strsm CUDA3 0.081842 5704 40
CPU9 1.130628 5665 strsm strsm CUDA0 3.211803 5705 40
CPU7 1.128459 5666 strsm strsm CUDA2 0.327080 5706 40
CPU3 1.116641 5667 strsm strsm CUDA1 0.294872 5707 40
CPU19 1.707934 5668 strsm strsm CUDA3 0.416343 5708 40
CPU2 1.132009 5669 strsm strsm CUDA1 0.331405 5709 40
CPU18 1.066533 5672 ssyrk ssyrk CUDA0 0.118904 5712 40
CPU11 1.532792 5673 sgemm sgemm CUDA2 0.309696 5713 40
CPU13 1.116574 5674 sgemm sgemm CUDA1 0.265264 5714 40
CPU5 1.118714 5675 sgemm sgemm CUDA0 0.039282 5715 40
CPU4 1.118925 5676 sgemm sgemm CUDA2 0.043497 5716 40
CPU8 1.121286 5677 sgemm sgemm CUDA3 0.122756 5717 40
CPU1 1.582186 5678 sgemm sgemm CUDA0 0.049147 5718 40
CPU16 1.506786 5679 sgemm sgemm CUDA2 0.072107 5719 40
CPU6 1.551425 5680 sgemm sgemm CUDA0 0.107782 5720 40
CPU12 1.477110 5681 sgemm sgemm CUDA2 0.087891 5721 40
CPU14 1.454051 5682 sgemm sgemm CUDA0 0.044074 5722 40
CPU0 1.551673 5683 sgemm sgemm CUDA2 0.167257 5723 40
CPU15 1.455598 5684 sgemm sgemm CUDA1 0.080451 5724 40
CPU10 1.498545 5685 sgemm sgemm CUDA3 0.046793 5725 40
CPU9 1.560645 5686 sgemm sgemm CUDA0 0.073869 5726 40
CPU7 1.545372 5687 sgemm sgemm CUDA2 0.129877 5727 40
CPU3 1.529206 5688 sgemm sgemm CUDA1 0.107250 5728 40
CPU19 1.903682 5689 sgemm sgemm CUDA3 0.047762 5729 40
CPU2 1.545032 5690 sgemm sgemm CUDA1 0.046946 5730 40
CPU17 1.077084 5693 ssyrk ssyrk CUDA2 0.122602 5733 40
CPU11 1.207297 5694 sgemm sgemm CUDA1 9.492627 5734 40
CPU5 1.150651 5695 sgemm sgemm CUDA0 0.066781 5735 40
CPU4 1.132528 5696 sgemm sgemm CUDA2 0.067553 5736 40
CPU8 1.147697 5697 sgemm sgemm CUDA3 0.305322 5737 40
CPU1 1.125069 5698 sgemm sgemm CUDA0 0.093007 5738 40
CPU16 1.223188 5699 sgemm sgemm CUDA2 0.796426 5739 40
CPU6 1.228408 5700 sgemm sgemm CUDA0 0.120489 5740 40
CPU12 1.206963 5701 sgemm sgemm CUDA2 0.045001 5741 40
CPU14 1.182954 5702 sgemm sgemm CUDA0 0.063255 5742 40
CPU0 1.238701 5703 sgemm sgemm CUDA2 0.065969 5743 40
CPU15 1.184958 5704 sgemm sgemm CUDA1 0.259319 5744 40
CPU10 1.166125 5705 sgemm sgemm CUDA3 0.133463 5745 40
CPU9 1.158384 5706 sgemm sgemm CUDA0 0.160235 5746 40
CPU7 1.251644 5707 sgemm sgemm CUDA2 0.035539 5747 40
CPU3 1.173605 5708 sgemm sgemm CUDA1 0.055696 5748 40
CPU15 1.176648 5709 sgemm sgemm CUDA3 0.032782 5749 40
CPU2 1.206823 5710 sgemm sgemm CUDA1 0.037771 5750 40
CPU13 1.073180 5713 ssyrk ssyrk CUDA1 0.189893 5753 40
CPU5 1.147220 5714 sgemm sgemm CUDA1 0.185094 5754 40
CPU4 1.136023 5715 sgemm sgemm CUDA1 0.041399 5755 40
CPU8 1.149654 5716 sgemm sgemm CUDA3 0.041390 5756 40
CPU1 1.136083 5717 sgemm sgemm CUDA1 0.063094 5757 40
CPU16 1.162671 5718 sgemm sgemm CUDA3 0.123670 5758 40
CPU6 1.215739 5719 sgemm sgemm CUDA2 0.066043 5759 40
CPU12 1.162046 5720 sgemm sgemm CUDA2 0.059548 5760 40
CPU14 1.183920 5721 sgemm sgemm CUDA3 0.035954 5761 40
CPU0 1.199749 5722 sgemm sgemm CUDA1 0.090431 5762 40
CPU15 1.112512 5723 sgemm sgemm CUDA1 0.069357 5763 40
CPU10 1.129563 5724 sgemm sgemm CUDA3 0.240732 5764 40
CPU9 1.143047 5725 sgemm sgemm CUDA0 0.056885 5765 40
CPU7 1.189486 5726 sgemm sgemm CUDA2 0.056571 5766 40
CPU3 1.140332 5727 sgemm sgemm CUDA1 0.066058 5767 40
CPU18 1.235136 5728 sgemm sgemm CUDA3 0.044980 5768 40
CPU2 1.146128 5729 sgemm sgemm CUDA1 0.030958 5769 40
CPU5 1.143421 5732 ssyrk ssyrk CUDA0 0.286590 5772 40
CPU5 1.157426 5733 sgemm sgemm CUDA2 0.147779 5773 40
CPU5 1.141347 5734 sgemm sgemm CUDA0 0.148065 5774 40
CPU1 1.149190 5735 sgemm sgemm CUDA0 0.179683 5775 40
CPU16 1.117518 5736 sgemm sgemm CUDA2 0.111130 5776 40
CPU6 1.162175 5737 sgemm sgemm CUDA0 0.167235 5777 40
CPU12 1.125233 5738 sgemm sgemm CUDA2 0.235257 5778 40
CPU14 1.166676 5739 sgemm sgemm CUDA0 0.101527 5779 40
CPU0 1.170179 5740 sgemm sgemm CUDA1 0.036636 5780 40
CPU15 1.153632 5741 sgemm sgemm CUDA1 0.164955 5781 40
CPU10 1.131331 5742 sgemm sgemm CUDA3 0.590712 5782 40
CPU9 1.206883 5743 sgemm sgemm CUDA0 0.035875 5783 40
CPU7 1.167046 5744 sgemm sgemm CUDA2 0.064011 5784 40
CPU3 1.148621 5745 sgemm sgemm CUDA1 0.061972 5785 40
CPU18 1.167671 5746 sgemm sgemm CUDA3 0.050500 5786 40
CPU2 1.126181 5747 sgemm sgemm CUDA1 0.031871 5787 40
CPU4 1.150071 5750 ssyrk ssyrk CUDA2 0.045969 5790 40
CPU4 1.233420 5751 sgemm sgemm CUDA0 0.042791 5791 40
CPU1 1.140250 5752 sgemm sgemm CUDA0 0.049996 5792 40
CPU16 1.119237 5753 sgemm sgemm CUDA2 0.067785 5793 40
CPU6 1.165106 5754 sgemm sgemm CUDA0 0.046597 5794 40
CPU12 1.131201 5755 sgemm sgemm CUDA2 0.044925 5795 40
CPU14 1.150573 5756 sgemm sgemm CUDA0 0.048905 5796 40
CPU0 1.163932 5757 sgemm sgemm CUDA3 0.153684 5797 40
CPU15 1.149600 5758 sgemm sgemm CUDA1 0.165780 5798 40
CPU10 1.149330 5759 sgemm sgemm CUDA3 0.058396 5799 40
CPU9 1.115105 5760 sgemm sgemm CUDA0 0.038468 5800 40
CPU7 1.165424 5761 sgemm sgemm CUDA2 0.036036 5801 40
CPU3 1.163866 5762 sgemm sgemm CUDA1 0.051694 5802 40
CPU14 1.205483 5763 sgemm sgemm CUDA3 0.050357 5803 40
CPU2 1.126473 5764 sgemm sgemm CUDA1 0.115656 5804 40
CPU8 1.191068 5767 ssyrk ssyrk CUDA3 0.294951 5807 40
CPU1 1.155897 5768 sgemm sgemm CUDA0 0.202159 5808 40
CPU16 1.118834 5769 sgemm sgemm CUDA3 0.044971 5809 40
CPU6 1.188026 5770 sgemm sgemm CUDA0 0.258080 5810 40
CPU12 1.145737 5771 sgemm sgemm CUDA0 0.040950 5811 40
CPU14 1.161933 5772 sgemm sgemm CUDA3 0.072326 5812 40
CPU0 1.182972 5773 sgemm sgemm CUDA3 0.053559 5813 40
CPU3 1.177327 5774 sgemm sgemm CUDA1 0.199556 5814 40
CPU4 1.150074 5775 sgemm sgemm CUDA3 0.033460 5815 40
CPU5 1.160706 5776 sgemm sgemm CUDA0 0.053799 5816 40
CPU6 1.163717 5777 sgemm sgemm CUDA2 0.035752 5817 40
CPU7 1.134796 5778 sgemm sgemm CUDA1 0.031058 5818 40
CPU0 1.206320 5779 sgemm sgemm CUDA3 0.051053 5819 40
CPU8 1.152660 5780 sgemm sgemm CUDA1 0.035799 5820 40
CPU9 0.841053 5783 ssyrk ssyrk CUDA0 0.112382 5823 40
CPU10 1.221863 5784 sgemm sgemm CUDA2 3.798446 5824 40
CPU11 1.154982 5785 sgemm sgemm CUDA0 0.054016 5825 40
CPU12 1.170365 5786 sgemm sgemm CUDA2 0.133976 5826 40
CPU13 1.130143 5787 sgemm sgemm CUDA0 0.060149 5827 40
CPU13 1.165758 5788 sgemm sgemm CUDA1 0.308453 5828 40
CPU15 1.129284 5789 sgemm sgemm CUDA1 0.218872 5829 40
CPU16 1.165958 5790 sgemm sgemm CUDA0 0.069750 5830 40
CPU17 1.147132 5791 sgemm sgemm CUDA0 0.049743 5831 40
CPU18 1.173775 5792 sgemm sgemm CUDA2 0.050697 5832 40
CPU5 1.184144 5793 sgemm sgemm CUDA1 0.063083 5833 40
CPU19 1.166562 5794 sgemm sgemm CUDA2 0.045241 5834 40
CPU0 1.155314 5795 sgemm sgemm CUDA1 0.032181 5835 40
CPU1 0.844710 5798 ssyrk ssyrk CUDA2 0.279117 5838 40
CPU2 1.231371 5799 sgemm sgemm CUDA2 0.063360 5839 40
CPU3 1.156708 5800 sgemm sgemm CUDA2 0.071329 5840 40
CPU4 1.191060 5801 sgemm sgemm CUDA3 0.037775 5841 40
CPU5 1.148179 5802 sgemm sgemm CUDA3 0.032419 5842 40
CPU6 1.142547 5803 sgemm sgemm CUDA1 0.303563 5843 40
CPU7 1.187501 5804 sgemm sgemm CUDA3 0.118488 5844 40
CPU8 1.161525 5805 sgemm sgemm CUDA0 0.030896 5845 40
CPU9 1.127952 5806 sgemm sgemm CUDA2 0.045523 5846 40
CPU10 1.163320 5807 sgemm sgemm CUDA1 0.047842 5847 40
CPU11 1.162163 5808 sgemm sgemm CUDA2 0.047097 5848 40
CPU11 1.171813 5809 sgemm sgemm CUDA1 0.045766 5849 40
CPU13 0.748654 5812 ssyrk ssyrk CUDA2 0.268204 5852 40
CPU14 1.178026 5813 sgemm sgemm CUDA2 0.161336 5853 40
CPU15 1.128818 5814 sgemm sgemm CUDA0 0.257751 5854 40
CPU16 1.124179 5815 sgemm sgemm CUDA3 0.167077 5855 40
CPU17 1.134425 5816 sgemm sgemm CUDA1 5.607010 5856 40
CPU18 1.127259 5817 sgemm sgemm CUDA0 0.041465 5857 40
CPU19 1.203491 5818 sgemm sgemm CUDA0 0.049267 5858 40
CPU0 1.142322 5819 sgemm sgemm CUDA3 0.039554 5859 40
CPU1 1.171282 5820 sgemm sgemm CUDA1 0.031441 5860 40
CPU2 1.147838 5821 sgemm sgemm CUDA2 0.048123 5861 40
CPU3 1.172489 5822 sgemm sgemm CUDA1 0.044848 5862 40
CPU4 0.783678 5825 ssyrk ssyrk CUDA2 0.074159 5865 40
CPU5 1.143820 5826 sgemm sgemm CUDA0 0.052128 5866 40
CPU6 1.130605 5827 sgemm sgemm CUDA3 0.047587 5867 40
CPU7 1.174740 5828 sgemm sgemm CUDA2 0.073838 5868 40
CPU8 1.181050 5829 sgemm sgemm CUDA0 0.116345 5869 40
CPU9 1.111853 5830 sgemm sgemm CUDA0 0.051978 5870 40
CPU10 1.147667 5831 sgemm sgemm CUDA3 0.115808 5871 40
CPU11 1.143276 5832 sgemm sgemm CUDA0 0.042038 5872 40
CPU11 1.168642 5833 sgemm sgemm CUDA2 0.049405 5873 40
CPU13 1.139656 5834 sgemm sgemm CUDA3 0.063943 5874 40
CPU14 0.802868 5837 ssyrk ssyrk CUDA3 0.049146 5877 40
CPU15 1.169574 5838 sgemm sgemm CUDA3 0.066584 5878 40
CPU16 1.141753 5839 sgemm sgemm CUDA2 0.060124 5879 40
CPU17 1.136734 5840 sgemm sgemm CUDA3 0.050446 5880 40
CPU18 1.144764 5841 sgemm sgemm CUDA0 0.059200 5881 40
CPU16 1.201162 5842 sgemm sgemm CUDA2 0.062693 5882 40
CPU0 1.132822 5843 sgemm sgemm CUDA0 0.045262 5883 40
CPU1 1.183589 5844 sgemm sgemm CUDA2 0.047786 5884 40
CPU2 1.151662 5845 sgemm sgemm CUDA3 0.045350 5885 40
CPU3 0.838297 5848 ssyrk ssyrk CUDA3 0.048403 5888 40
CPU4 1.132267 5849 sgemm sgemm CUDA1 0.060195 5889 40
CPU5 1.133224 5850 sgemm sgemm CUDA3 0.062000 5890 40
CPU2 1.136979 5851 sgemm sgemm CUDA1 0.065852 5891 40
CPU7 1.129075 5852 sgemm sgemm CUDA2 0.030268 5892 40
CPU8 1.212071 5853 sgemm sgemm CUDA1 0.046290 5893 40
CPU9 1.119242 5854 sgemm sgemm CUDA2 0.051604 5894 40
CPU10 1.131123 5855 sgemm sgemm CUDA3 0.104186 5895 40
CPU11 0.735345 5858 ssyrk ssyrk CUDA1 0.195779 5898 40
CPU12 1.142303 5859 sgemm sgemm CUDA2 0.041609 5899 40
CPU13 1.154610 5860 sgemm sgemm CUDA1 0.123282 5900 40
CPU13 1.156666 5861 sgemm sgemm CUDA2 0.030327 5901 40
CPU13 1.168247 5862 sgemm sgemm CUDA1 0.045844 5902 40
CPU11 1.142843 5863 sgemm sgemm CUDA2 0.035388 5903 40
CPU17 1.142572 5864 sgemm sgemm CUDA1 0.033868 5904 40
CPU18 0.752240 5867 ssyrk ssyrk CUDA2 0.048433 5907 40
CPU7 1.187581 5868 sgemm sgemm CUDA0 0.164523 5908 40
CPU8 1.141155 5869 sgemm sgemm CUDA3 0.060846 5909 40
CPU1 1.138471 5870 sgemm sgemm CUDA0 0.060510 5910 40
CPU2 1.121737 5871 sgemm sgemm CUDA2 0.032170 5911 40
CPU3 1.131451 5872 sgemm sgemm CUDA3 0.070969 5912 40
CPU4 0.752568 5875 ssyrk ssyrk CUDA1 0.260377 5915 40
CPU4 1.130677 5876 sgemm sgemm CUDA1 11.305882 5916 40
CPU0 1.131022 5877 sgemm sgemm CUDA1 0.049041 5917 40
CPU6 1.124917 5878 sgemm sgemm CUDA0 0.074322 5918 40
CPU8 1.176190 5879 sgemm sgemm CUDA0 0.121447 5919 40
CPU9 0.738850 5882 ssyrk ssyrk CUDA1 0.044084 5922 40
CPU10 1.117716 5883 sgemm sgemm CUDA1 0.068420 5923 40
CPU11 1.171108 5884 sgemm sgemm CUDA3 0.046473 5924 40
CPU12 1.136480 5885 sgemm sgemm CUDA3 0.033548 5925 40
CPU13 0.788958 5888 ssyrk ssyrk CUDA0 0.042845 5928 40
CPU14 1.189228 5889 sgemm sgemm CUDA0 0.095012 5929 40
CPU15 1.140821 5890 sgemm sgemm CUDA0 0.045657 5930 40
