985, sgetrf_nopiv, M768x768x4, 2359296,
1233, strsm, M768x768x4_M768x768x4, 4718592,
1234, strsm, M768x768x4_M768x768x4, 4718592,
1235, strsm, M768x768x4_M768x768x4, 4718592,
1236, strsm, M768x768x4_M768x768x4, 4718592,
1237, strsm, M768x768x4_M768x768x4, 4718592,
1238, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1239, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1240, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1241, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1242, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1243, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1244, strsm, M768x768x4_M768x768x4, 4718592,
1245, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1246, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1247, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1248, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1249, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1250, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1251, strsm, M768x768x4_M768x768x4, 4718592,
1252, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1253, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1254, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1255, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1256, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1257, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1258, strsm, M768x768x4_M768x768x4, 4718592,
1259, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1260, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1261, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1262, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1263, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1264, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1265, strsm, M768x768x4_M768x768x4, 4718592,
1266, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1267, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1268, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1269, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1270, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1271, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1272, strsm, M768x768x4_M768x768x4, 4718592,
1273, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1274, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1275, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1276, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1277, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1278, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1279, sgetrf_nopiv, M768x768x4, 2359296,
1280, strsm, M768x768x4_M768x768x4, 4718592,
1281, strsm, M768x768x4_M768x768x4, 4718592,
1282, strsm, M768x768x4_M768x768x4, 4718592,
1283, strsm, M768x768x4_M768x768x4, 4718592,
1284, strsm, M768x768x4_M768x768x4, 4718592,
1285, strsm, M768x768x4_M768x768x4, 4718592,
1286, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1287, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1288, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1289, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1290, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1291, strsm, M768x768x4_M768x768x4, 4718592,
1292, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1293, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1294, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1295, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1296, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1297, strsm, M768x768x4_M768x768x4, 4718592,
1298, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1299, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1300, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1301, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1302, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1303, strsm, M768x768x4_M768x768x4, 4718592,
1304, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1305, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1306, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1307, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1308, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1309, strsm, M768x768x4_M768x768x4, 4718592,
1310, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1311, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1312, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1313, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1314, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1315, sgetrf_nopiv, M768x768x4, 2359296,
1316, strsm, M768x768x4_M768x768x4, 4718592,
1317, strsm, M768x768x4_M768x768x4, 4718592,
1318, strsm, M768x768x4_M768x768x4, 4718592,
1319, strsm, M768x768x4_M768x768x4, 4718592,
1320, strsm, M768x768x4_M768x768x4, 4718592,
1321, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1322, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1323, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1324, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1325, strsm, M768x768x4_M768x768x4, 4718592,
1326, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1327, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1328, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1329, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1330, strsm, M768x768x4_M768x768x4, 4718592,
1331, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1332, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1333, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1334, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1335, strsm, M768x768x4_M768x768x4, 4718592,
1336, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1337, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1338, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1339, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1340, sgetrf_nopiv, M768x768x4, 2359296,
1341, strsm, M768x768x4_M768x768x4, 4718592,
1342, strsm, M768x768x4_M768x768x4, 4718592,
1343, strsm, M768x768x4_M768x768x4, 4718592,
1344, strsm, M768x768x4_M768x768x4, 4718592,
1345, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1346, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1347, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1348, strsm, M768x768x4_M768x768x4, 4718592,
1349, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1350, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1351, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1352, strsm, M768x768x4_M768x768x4, 4718592,
1353, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1354, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1355, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1356, sgetrf_nopiv, M768x768x4, 2359296,
1357, strsm, M768x768x4_M768x768x4, 4718592,
1358, strsm, M768x768x4_M768x768x4, 4718592,
1359, strsm, M768x768x4_M768x768x4, 4718592,
1360, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1361, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1362, strsm, M768x768x4_M768x768x4, 4718592,
1363, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1364, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1365, sgetrf_nopiv, M768x768x4, 2359296,
1366, strsm, M768x768x4_M768x768x4, 4718592,
1367, strsm, M768x768x4_M768x768x4, 4718592,
1368, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1369, sgetrf_nopiv, M768x768x4, 2359296,
