CPU2 0.016194 116974 strsm strsm CPU -1 117014 40
CPU17 0.015803 116977 sgemm sgemm CPU -1 117017 40
CPU3 0.018124 116980 sgemm sgemm CPU -1 117020 40
CPU19 0.023370 116983 sgemm sgemm CPU -1 117023 40
CPU9 0.017889 116986 sgemm sgemm CPU -1 117026 40
CPU11 0.018604 116989 sgemm sgemm CPU -1 117029 40
CPU9 0.014841 116992 sgemm sgemm CPU -1 117032 40
CPU2 0.014514 116995 sgemm sgemm CPU -1 117035 40
CPU5 0.020234 116998 sgemm sgemm CPU -1 117038 40
CPU1 0.019258 117001 sgemm sgemm CPU -1 117041 40
CPU8 0.018842 117004 sgemm sgemm CPU -1 117044 40
CPU12 0.017518 117007 sgemm sgemm CPU -1 117047 40
CPU13 0.016693 117010 sgemm sgemm CPU -1 117050 40
CPU13 0.013473 117013 sgemm sgemm CPU -1 117053 40
CPU8 0.014593 117016 sgemm sgemm CPU -1 117056 40
CPU7 0.017792 117019 sgemm sgemm CPU -1 117059 40
CPU18 0.017280 117022 sgemm sgemm CPU -1 117062 40
CPU0 0.018301 117025 sgemm sgemm CPU -1 117065 40
CPU1 0.016126 117028 sgemm sgemm CPU -1 117068 40
CPU19 0.023726 117031 sgemm sgemm CPU -1 117071 40
CPU5 0.014762 117034 sgemm sgemm CPU -1 117074 40
CPU1 0.013988 117037 sgemm sgemm CPU -1 117077 40
CPU3 0.017128 117040 sgemm sgemm CPU -1 117080 40
CPU15 0.017429 117043 sgemm sgemm CPU -1 117083 40
CPU2 0.018239 117046 sgemm sgemm CPU -1 117086 40
CPU10 0.017188 117049 sgemm sgemm CPU -1 117089 40
CPU17 0.015675 117052 sgemm sgemm CPU -1 117092 40
CPU16 0.016640 117055 sgemm sgemm CPU -1 117095 40
CPU7 0.017412 117058 sgemm sgemm CPU -1 117098 40
CPU2 0.016709 117061 sgemm sgemm CPU -1 117101 40
CPU17 0.012691 117064 sgemm sgemm CPU -1 117104 40
CPU15 0.013707 117067 sgemm sgemm CPU -1 117107 40
CPU19 0.024161 117070 sgemm sgemm CPU -1 117110 40
CPU11 0.016362 117073 sgemm sgemm CPU -1 117113 40
CPU12 0.015444 117076 sgemm sgemm CPU -1 117116 40
CPU10 0.013404 117079 sgemm sgemm CPU -1 117119 40
CPU16 0.015237 117082 sgemm sgemm CPU -1 117122 40
CPU5 0.016658 117085 sgemm sgemm CPU -1 117125 40
CPU7 0.014456 117088 sgemm sgemm CPU -1 117128 40
CPU2 0.014085 117091 sgemm sgemm CPU -1 117131 40
CPU5 0.013920 117094 sgemm sgemm CPU -1 117134 40
CPU17 0.014640 117097 sgemm sgemm CPU -1 117137 40
CPU0 0.017552 117100 sgemm sgemm CPU -1 117140 40
CPU5 0.015809 117103 sgemm sgemm CPU -1 117143 40
CPU14 0.017315 117106 sgemm sgemm CPU -1 117146 40
CPU2 0.016179 117109 sgemm sgemm CPU -1 117149 40
CPU19 0.024741 117112 sgemm sgemm CPU -1 117152 40
CPU10 0.015569 117115 sgemm sgemm CPU -1 117155 40
CPU14 0.014229 117118 sgemm sgemm CPU -1 117158 40
CPU10 0.012387 117121 sgemm sgemm CPU -1 117161 40
CPU15 0.015678 117126 strsm strsm CPU -1 117166 40
CPU5 0.014828 117129 sgemm sgemm CPU -1 117169 40
CPU7 0.018290 117132 sgemm sgemm CPU -1 117172 40
CPU16 0.016489 117135 sgemm sgemm CPU -1 117175 40
CPU12 0.017250 117138 sgemm sgemm CPU -1 117178 40
CPU15 0.013635 117141 sgemm sgemm CPU -1 117181 40
CPU4 0.018369 117144 sgemm sgemm CPU -1 117184 40
CPU1 0.018176 117147 sgemm sgemm CPU -1 117187 40
CPU0 0.017319 117150 sgemm sgemm CPU -1 117190 40
CPU1 0.014342 117153 sgemm sgemm CPU -1 117193 40
CPU3 0.016456 117156 sgemm sgemm CPU -1 117196 40
CPU19 0.023034 117159 sgemm sgemm CPU -1 117199 40
CPU0 0.014105 117162 sgemm sgemm CPU -1 117202 40
CPU13 0.016829 117165 sgemm sgemm CPU -1 117205 40
CPU13 0.013787 117168 sgemm sgemm CPU -1 117208 40
CPU19 0.019287 117171 sgemm sgemm CPU -1 117211 40
CPU5 0.016247 117174 sgemm sgemm CPU -1 117214 40
CPU6 0.018037 117177 sgemm sgemm CPU -1 117217 40
CPU11 0.016847 117180 sgemm sgemm CPU -1 117220 40
CPU19 0.019777 117183 sgemm sgemm CPU -1 117223 40
CPU13 0.013341 117186 sgemm sgemm CPU -1 117226 40
CPU11 0.013581 117189 sgemm sgemm CPU -1 117229 40
CPU0 0.013775 117192 sgemm sgemm CPU -1 117232 40
CPU11 0.013225 117195 sgemm sgemm CPU -1 117235 40
CPU3 0.015842 117198 sgemm sgemm CPU -1 117238 40
CPU18 0.016378 117201 sgemm sgemm CPU -1 117241 40
CPU5 0.015102 117204 sgemm sgemm CPU -1 117244 40
CPU12 0.016001 117207 sgemm sgemm CPU -1 117247 40
CPU12 0.012361 117210 sgemm sgemm CPU -1 117250 40
CPU7 0.017096 117213 sgemm sgemm CPU -1 117253 40
CPU6 0.017047 117216 sgemm sgemm CPU -1 117256 40
CPU4 0.018008 117219 sgemm sgemm CPU -1 117259 40
CPU14 0.025726 117222 sgemm sgemm CPU -1 117262 40
CPU13 0.016055 117225 sgemm sgemm CPU -1 117265 40
CPU19 0.022520 117228 sgemm sgemm CPU -1 117268 40
CPU7 0.015344 117231 sgemm sgemm CPU -1 117271 40
CPU13 0.013268 117234 sgemm sgemm CPU -1 117274 40
