CPU11 2.927775 5650 spotrf spotrf CPU -1 5690 40
CPU16 6.354532 5651 strsm strsm CUDA0 1.243459 5691 40
CPU5 6.372526 5652 strsm strsm CUDA2 1.358417 5692 40
CPU17 6.350927 5653 strsm strsm CUDA3 1.346646 5693 40
CPU10 6.321919 5654 strsm strsm CUDA1 1.212108 5694 40
CPU8 6.351356 5655 strsm strsm CUDA0 1.028656 5695 40
CPU4 6.304037 5656 strsm strsm CUDA2 1.119409 5696 40
CPU19 6.324679 5657 strsm strsm CUDA0 1.024675 5697 40
CPU2 6.303410 5658 strsm strsm CUDA0 0.645421 5698 40
CPU14 6.305879 5659 strsm strsm CUDA0 1.114485 5699 40
CPU7 6.278797 5660 strsm strsm CUDA1 0.949813 5700 40
CPU18 6.340980 5661 strsm strsm CUDA3 0.524722 5701 40
CPU9 9.896816 5662 strsm strsm CUDA0 1.130252 5702 40
CPU15 6.335084 5663 strsm strsm CUDA1 1.021129 5703 40
CPU1 6.267806 5664 strsm strsm CUDA0 1.053236 5704 40
CPU13 6.297869 5665 strsm strsm CUDA1 1.012001 5705 40
CPU3 6.298612 5666 strsm strsm CUDA1 1.088584 5706 40
CPU12 6.263377 5667 strsm strsm CUDA1 0.881874 5707 40
CPU6 6.256601 5668 strsm strsm CUDA2 1.027605 5708 40
CPU0 6.271974 5669 strsm strsm CUDA3 1.126477 5709 40
CPU16 5.080351 5672 ssyrk ssyrk CUDA0 0.068227 5712 40
CPU16 7.552748 5673 sgemm sgemm CUDA1 0.460106 5713 40
CPU16 7.490385 5674 sgemm sgemm CUDA3 0.487331 5714 40
CPU16 7.603109 5675 sgemm sgemm CUDA1 0.577554 5715 40
CPU16 7.605944 5676 sgemm sgemm CUDA0 0.472346 5716 40
CPU11 7.541762 5677 sgemm sgemm CUDA2 0.233219 5717 40
CPU15 7.230495 5678 sgemm sgemm CUDA0 0.468027 5718 40
CPU13 7.316847 5679 sgemm sgemm CUDA0 0.250323 5719 40
CPU13 7.581779 5680 sgemm sgemm CUDA0 0.258519 5720 40
CPU3 7.518255 5681 sgemm sgemm CUDA1 0.243073 5721 40
CPU16 7.554390 5682 sgemm sgemm CUDA3 0.232961 5722 40
CPU9 12.228017 5683 sgemm sgemm CUDA2 0.246675 5723 40
CPU10 7.487322 5684 sgemm sgemm CUDA1 0.246941 5724 40
CPU11 7.377834 5685 sgemm sgemm CUDA0 0.248814 5725 40
CPU14 7.411951 5686 sgemm sgemm CUDA1 0.229224 5726 40
CPU15 7.287799 5687 sgemm sgemm CUDA1 0.204153 5727 40
CPU16 7.401544 5688 sgemm sgemm CUDA1 0.248472 5728 40
CPU16 7.407630 5689 sgemm sgemm CUDA2 0.245881 5729 40
CPU16 7.481875 5690 sgemm sgemm CUDA3 0.201193 5730 40
CPU5 5.008001 5693 ssyrk ssyrk CUDA1 0.083469 5733 40
CPU5 8.029307 5694 sgemm sgemm CUDA3 2.210791 5734 40
CPU5 8.006412 5695 sgemm sgemm CUDA1 0.248487 5735 40
CPU4 7.281973 5696 sgemm sgemm CUDA1 0.775403 5736 40
CPU5 7.768436 5697 sgemm sgemm CUDA2 0.233877 5737 40
CPU4 7.312919 5698 sgemm sgemm CUDA2 0.306592 5738 40
CPU5 7.690879 5699 sgemm sgemm CUDA3 0.475064 5739 40
CPU4 7.341328 5700 sgemm sgemm CUDA0 0.228822 5740 40
CPU5 7.729076 5701 sgemm sgemm CUDA1 0.247091 5741 40
CPU4 7.381989 5702 sgemm sgemm CUDA3 0.254681 5742 40
CPU9 9.479240 5703 sgemm sgemm CUDA2 12.519507 5743 40
CPU3 7.557111 5704 sgemm sgemm CUDA3 0.241187 5744 40
CPU2 7.484901 5705 sgemm sgemm CUDA0 0.246426 5745 40
CPU5 7.354797 5706 sgemm sgemm CUDA3 0.259657 5746 40
CPU4 7.442627 5707 sgemm sgemm CUDA1 0.202235 5747 40
CPU1 7.467013 5708 sgemm sgemm CUDA1 0.203356 5748 40
CPU0 7.340114 5709 sgemm sgemm CUDA2 9.957813 5749 40
CPU2 7.455424 5710 sgemm sgemm CUDA3 0.201302 5750 40
