CPU16 4.882159 4171 spotrf spotrf CPU -1 4211 40
CPU13 10.691124 4172 strsm strsm CUDA0 1.788510 4212 40
CPU17 10.814835 4173 strsm strsm CUDA2 1.799444 4213 40
CPU10 10.677629 4174 strsm strsm CUDA3 1.909121 4214 40
CPU3 10.870764 4175 strsm strsm CUDA1 1.847268 4215 40
CPU11 10.812258 4176 strsm strsm CUDA3 1.203712 4216 40
CPU0 10.984965 4177 strsm strsm CUDA0 1.049786 4217 40
CPU18 17.518298 4178 strsm strsm CUDA2 0.973589 4218 40
CPU1 10.807649 4179 strsm strsm CUDA1 9.167056 4219 40
CPU7 10.924651 4180 strsm strsm CUDA3 1.394024 4220 40
CPU19 10.845947 4181 strsm strsm CUDA0 2.705452 4221 40
CPU9 10.844757 4182 strsm strsm CUDA1 1.480325 4222 40
CPU2 10.776081 4183 strsm strsm CUDA2 1.491553 4223 40
CPU8 10.773481 4184 strsm strsm CUDA3 1.311720 4224 40
CPU6 10.766131 4185 strsm strsm CUDA1 1.582564 4225 40
CPU4 10.761187 4186 strsm strsm CUDA0 1.491231 4226 40
CPU14 10.873019 4187 strsm strsm CUDA2 1.492651 4227 40
CPU12 10.637757 4188 strsm strsm CUDA3 13.332119 4228 40
CPU15 10.822274 4189 strsm strsm CUDA3 12.585589 4229 40
CPU5 10.884348 4190 strsm strsm CUDA1 1.499629 4230 40
CPU10 9.015483 4193 ssyrk ssyrk CUDA0 1.082770 4233 40
CPU16 13.392436 4194 sgemm sgemm CUDA0 0.523716 4234 40
CPU13 14.251649 4195 sgemm sgemm CUDA0 0.446732 4235 40
CPU3 13.827176 4196 sgemm sgemm CUDA0 0.439772 4236 40
CPU11 13.610309 4197 sgemm sgemm CUDA0 0.443795 4237 40
CPU0 13.850828 4198 sgemm sgemm CUDA0 0.341858 4238 40
CPU18 13.706376 4199 sgemm sgemm CUDA2 0.610211 4239 40
CPU1 13.823792 4200 sgemm sgemm CUDA0 0.438431 4240 40
CPU7 13.786366 4201 sgemm sgemm CUDA0 2.803796 4241 40
CPU19 13.536409 4202 sgemm sgemm CUDA0 0.389909 4242 40
CPU9 13.732974 4203 sgemm sgemm CUDA1 12.849861 4243 40
CPU2 13.842006 4204 sgemm sgemm CUDA0 0.865382 4244 40
CPU8 13.754429 4205 sgemm sgemm CUDA0 0.323950 4245 40
CPU6 13.735662 4206 sgemm sgemm CUDA1 0.386587 4246 40
CPU4 13.819809 4207 sgemm sgemm CUDA0 0.389211 4247 40
CPU14 13.422250 4208 sgemm sgemm CUDA2 0.390532 4248 40
CPU12 13.595689 4209 sgemm sgemm CUDA1 0.430262 4249 40
CPU15 13.415773 4210 sgemm sgemm CUDA1 0.322345 4250 40
CPU5 13.796287 4211 sgemm sgemm CUDA1 0.434924 4251 40
CPU17 9.492822 4214 ssyrk ssyrk CUDA2 0.362634 4254 40
CPU17 13.797668 4215 sgemm sgemm CUDA2 2.197280 4255 40
CPU3 13.952622 4216 sgemm sgemm CUDA1 0.524243 4256 40
CPU10 13.780206 4217 sgemm sgemm CUDA1 1.426512 4257 40
CPU0 13.957019 4218 sgemm sgemm CUDA0 0.332339 4258 40
CPU18 13.792322 4219 sgemm sgemm CUDA2 0.343182 4259 40
CPU1 13.929668 4220 sgemm sgemm CUDA1 0.322263 4260 40
CPU7 13.905537 4221 sgemm sgemm CUDA0 0.326041 4261 40
CPU19 13.446979 4222 sgemm sgemm CUDA0 0.392043 4262 40
CPU9 13.934623 4223 sgemm sgemm CUDA2 0.522990 4263 40
CPU2 13.948163 4224 sgemm sgemm CUDA0 0.045397 4264 40
CPU8 13.920046 4225 sgemm sgemm CUDA0 0.072304 4265 40
CPU6 13.941501 4226 sgemm sgemm CUDA1 0.286025 4266 40
CPU4 13.901461 4227 sgemm sgemm CUDA0 0.323145 4267 40
CPU14 13.561975 4228 sgemm sgemm CUDA2 0.278031 4268 40
CPU17 13.422699 4229 sgemm sgemm CUDA1 0.569533 4269 40
CPU15 13.600332 4230 sgemm sgemm CUDA1 0.282025 4270 40
CPU5 13.901443 4231 sgemm sgemm CUDA1 0.432323 4271 40
CPU16 9.271217 4234 ssyrk ssyrk CUDA3 0.371380 4274 40
CPU3 13.487387 4235 sgemm sgemm CUDA1 0.321388 4275 40
CPU10 13.994666 4236 sgemm sgemm CUDA3 0.550445 4276 40
CPU0 13.788079 4237 sgemm sgemm CUDA0 0.330984 4277 40
CPU18 13.912984 4238 sgemm sgemm CUDA2 0.430560 4278 40
CPU1 13.657531 4239 sgemm sgemm CUDA3 1.688895 4279 40
CPU7 13.624452 4240 sgemm sgemm CUDA3 0.322039 4280 40
CPU19 13.720980 4241 sgemm sgemm CUDA0 0.288380 4281 40
CPU9 13.503679 4242 sgemm sgemm CUDA2 0.325652 4282 40
CPU2 13.489081 4243 sgemm sgemm CUDA0 0.556385 4283 40
CPU8 13.513118 4244 sgemm sgemm CUDA3 0.423804 4284 40
CPU6 13.510522 4245 sgemm sgemm CUDA1 0.435529 4285 40
CPU4 13.600106 4246 sgemm sgemm CUDA0 0.275544 4286 40
CPU14 13.859227 4247 sgemm sgemm CUDA2 0.313565 4287 40
CPU12 13.788171 4248 sgemm sgemm CUDA1 0.335463 4288 40
CPU15 13.686665 4249 sgemm sgemm CUDA1 0.332908 4289 40
CPU5 13.568111 4250 sgemm sgemm CUDA1 12.224181 4290 40
CPU3 10.101978 4253 ssyrk ssyrk CUDA1 0.983983 4293 40
CPU3 13.766013 4254 sgemm sgemm CUDA1 1.280063 4294 40
CPU0 14.139131 4255 sgemm sgemm CUDA0 0.323823 4295 40
CPU17 13.982934 4256 sgemm sgemm CUDA1 0.328645 4296 40
CPU3 13.819030 4257 sgemm sgemm CUDA3 0.437058 4297 40
CPU7 13.961308 4258 sgemm sgemm CUDA3 0.438658 4298 40
CPU3 13.845638 4259 sgemm sgemm CUDA0 0.556408 4299 40
CPU3 13.721918 4260 sgemm sgemm CUDA1 0.328323 4300 40
CPU3 13.770033 4261 sgemm sgemm CUDA0 2.450791 4301 40
CPU3 13.758911 4262 sgemm sgemm CUDA3 1.909806 4302 40
CPU3 13.852493 4263 sgemm sgemm CUDA1 0.328939 4303 40
CPU3 13.860491 4264 sgemm sgemm CUDA0 0.390999 4304 40
CPU13 13.887578 4265 sgemm sgemm CUDA1 0.440790 4305 40
CPU3 13.801539 4266 sgemm sgemm CUDA1 0.388661 4306 40
CPU0 13.939404 4267 sgemm sgemm CUDA1 0.436435 4307 40
CPU11 13.910597 4268 sgemm sgemm CUDA3 0.324920 4308 40
CPU11 9.814424 4271 ssyrk ssyrk CUDA1 0.558600 4311 40
CPU0 14.140324 4272 sgemm sgemm CUDA0 0.278403 4312 40
CPU17 13.980682 4273 sgemm sgemm CUDA1 2.321726 4313 40
CPU1 13.824333 4274 sgemm sgemm CUDA3 1.029365 4314 40
CPU7 14.937175 4275 sgemm sgemm CUDA3 0.449103 4315 40
CPU19 13.764686 4276 sgemm sgemm CUDA0 0.282901 4316 40
CPU9 13.635262 4277 sgemm sgemm CUDA1 0.278798 4317 40
CPU2 13.629328 4278 sgemm sgemm CUDA0 0.370436 4318 40
CPU8 13.576696 4279 sgemm sgemm CUDA3 0.904599 4319 40
CPU6 13.597983 4280 sgemm sgemm CUDA1 0.445435 4320 40
CPU4 13.670267 4281 sgemm sgemm CUDA0 0.282082 4321 40
CPU14 13.890305 4282 sgemm sgemm CUDA1 0.322713 4322 40
CPU10 13.803177 4283 sgemm sgemm CUDA1 0.374641 4323 40
CPU15 13.678737 4284 sgemm sgemm CUDA1 0.278275 4324 40
CPU5 13.677527 4285 sgemm sgemm CUDA3 15.356903 4325 40
CPU0 9.945992 4288 ssyrk ssyrk CUDA0 0.329219 4328 40
