spotrf	0	65536	3e921964	13.832868000
strsm	3	131072	353646dc	0.673742000
strsm	7	131072	353646dc	0.707950000
strsm	6	131072	353646dc	1.406303000
strsm	6	131072	353646dc	24.903169000
strsm	0	131072	353646dc	47.665283000
strsm	1	131072	353646dc	47.727200000
strsm	7	131072	353646dc	47.047136000
strsm	4	131072	353646dc	25.563150000
strsm	2	131072	353646dc	47.729203000
strsm	5	131072	353646dc	47.703082000
sgemm	6	196608	b50b6605	55.485573000
sgemm	1	196608	b50b6605	33.588972000
strsm	3	131072	353646dc	81.156599000
ssyrk	2	131072	353646dc	34.052845000
sgemm	7	196608	b50b6605	34.213412000
ssyrk	0	131072	353646dc	45.538520000
ssyrk	4	131072	353646dc	57.992891000
sgemm	6	196608	b50b6605	23.947624000
ssyrk	1	131072	353646dc	23.912355000
ssyrk	3	131072	353646dc	59.879109000
ssyrk	0	131072	353646dc	60.006762000
ssyrk	7	131072	353646dc	71.770898000
sgemm	1	196608	b50b6605	47.993714000
sgemm	4	196608	b50b6605	48.005485000
ssyrk	5	131072	353646dc	106.025125000
ssyrk	3	131072	353646dc	23.943535000
ssyrk	2	131072	353646dc	119.870842000
sgemm	1	196608	b50b6605	47.920168000
sgemm	7	196608	b50b6605	47.932279000
sgemm	0	196608	b50b6605	47.944124000
sgemm	3	196608	b50b6605	30.639138000
sgemm	4	196608	b50b6605	47.912704000
sgemm	6	196608	b50b6605	95.964966000
sgemm	3	196608	b50b6605	23.938140000
sgemm	4	196608	b50b6605	23.937236000
sgemm	2	196608	b50b6605	23.961707000
sgemm	7	196608	b50b6605	27.396701000
sgemm	6	196608	b50b6605	27.374072000
strsm	4	131072	353646dc	3.394904000
sgemm	1	196608	b50b6605	27.398712000
sgemm	3	196608	b50b6605	12.014545000
sgemm	2	196608	b50b6605	11.979155000
sgemm	0	196608	b50b6605	35.983917000
sgemm	7	196608	b50b6605	8.594204000
sgemm	4	196608	b50b6605	8.539177000
sgemm	6	196608	b50b6605	8.596159000
sgemm	7	196608	b50b6605	23.967238000
strsm	1	131072	353646dc	32.565242000
sgemm	6	196608	b50b6605	47.987371000
sgemm	7	196608	b50b6605	48.064546000
sgemm	6	196608	b50b6605	23.994047000
ssyrk	1	131072	353646dc	48.016527000
sgemm	2	196608	b50b6605	84.075814000
ssyrk	4	131072	353646dc	84.062529000
sgemm	7	196608	b50b6605	23.914240000
sgemm	6	196608	b50b6605	23.896431000
strsm	0	131072	353646dc	95.978153000
sgemm	3	196608	b50b6605	119.983454000
sgemm	1	196608	b50b6605	47.910824000
sgemm	3	196608	b50b6605	24.000991000
