spotrf	5	16384	9a17e2a6	8.507967000
strsm	2	32768	95ae7912	24.227666000
strsm	6	32768	95ae7912	24.395908000
strsm	5	32768	95ae7912	24.474457000
strsm	3	32768	95ae7912	24.514873000
strsm	7	32768	95ae7912	24.519386000
ssyrk	2	32768	95ae7912	10.841734000
ssyrk	3	32768	95ae7912	26.946730000
strsm	1	32768	95ae7912	51.550783000
strsm	4	32768	95ae7912	51.551661000
strsm	0	32768	95ae7912	51.589766000
ssyrk	6	32768	95ae7912	25.684023000
sgemm	2	49152	880805ba	27.946356000
ssyrk	7	32768	95ae7912	26.915490000
ssyrk	5	32768	95ae7912	38.820202000
sgemm	6	49152	880805ba	11.881379000
ssyrk	4	32768	95ae7912	35.746764000
sgemm	2	49152	880805ba	27.967259000
ssyrk	1	32768	95ae7912	39.827856000
ssyrk	0	32768	95ae7912	47.830813000
sgemm	2	49152	880805ba	15.982910000
sgemm	7	49152	880805ba	44.002459000
sgemm	6	49152	880805ba	43.961661000
sgemm	5	49152	880805ba	44.000869000
sgemm	0	49152	880805ba	23.960643000
sgemm	1	49152	880805ba	31.994008000
sgemm	2	49152	880805ba	15.977256000
sgemm	4	49152	880805ba	55.989906000
sgemm	0	49152	880805ba	23.987314000
strsm	5	32768	95ae7912	39.976966000
sgemm	0	49152	880805ba	7.993113000
ssyrk	5	32768	95ae7912	11.946543000
sgemm	0	49152	880805ba	3.995103000
sgemm	6	49152	880805ba	51.987167000
sgemm	4	49152	880805ba	16.033128000
sgemm	2	49152	880805ba	36.048586000
sgemm	6	49152	880805ba	3.945358000
sgemm	4	49152	880805ba	3.948953000
sgemm	6	49152	880805ba	7.989781000
sgemm	4	49152	880805ba	7.988328000
sgemm	1	49152	880805ba	47.986859000
sgemm	2	49152	880805ba	23.914847000
sgemm	7	49152	880805ba	75.975292000
sgemm	0	49152	880805ba	27.980691000
sgemm	0	49152	880805ba	19.963193000
sgemm	2	49152	880805ba	23.973482000
sgemm	1	49152	880805ba	35.969225000
sgemm	6	49152	880805ba	67.992207000
strsm	7	32768	95ae7912	55.974001000
sgemm	6	49152	880805ba	27.971042000
strsm	1	32768	95ae7912	59.984472000
ssyrk	1	32768	95ae7912	23.979975000
ssyrk	7	32768	95ae7912	51.981068000
sgemm	2	49152	880805ba	84.014511000
sgemm	4	49152	880805ba	131.966745000
strsm	0	32768	95ae7912	119.874209000
sgemm	6	49152	880805ba	59.892426000
strsm	5	32768	95ae7912	167.883173000
sgemm	2	49152	880805ba	35.854573000
sgemm	7	49152	880805ba	35.885289000
sgemm	1	49152	880805ba	59.967845000
ssyrk	0	32768	95ae7912	24.077292000
sgemm	4	49152	880805ba	59.994381000
sgemm	1	49152	880805ba	11.991576000
sgemm	6	49152	880805ba	28.049078000
sgemm	6	49152	880805ba	14.687269000
sgemm	1	49152	880805ba	14.700909000
sgemm	4	49152	880805ba	14.703431000
sgemm	2	49152	880805ba	50.758207000
ssyrk	5	32768	95ae7912	60.008273000
sgemm	4	49152	880805ba	9.267291000
sgemm	7	49152	880805ba	60.035038000
sgemm	1	49152	880805ba	9.283565000
sgemm	0	49152	880805ba	36.015451000
sgemm	1	49152	880805ba	23.965443000
sgemm	0	49152	880805ba	23.953955000
sgemm	2	49152	880805ba	33.266314000
sgemm	4	49152	880805ba	24.015053000
sgemm	0	49152	880805ba	11.985192000
sgemm	1	49152	880805ba	11.988734000
sgemm	6	49152	880805ba	45.252781000
sgemm	7	49152	880805ba	35.964773000
sgemm	2	49152	880805ba	19.982675000
sgemm	5	49152	880805ba	43.993428000
sgemm	0	49152	880805ba	45.639490000
sgemm	7	49152	880805ba	45.641943000
sgemm	5	49152	880805ba	37.648634000
sgemm	6	49152	880805ba	45.647666000
sgemm	2	49152	880805ba	37.655237000
sgemm	1	49152	880805ba	45.671086000
sgemm	4	49152	880805ba	57.650432000
sgemm	0	49152	880805ba	2.341592000
sgemm	5	49152	880805ba	2.281281000
strsm	7	32768	95ae7912	2.310911000
sgemm	4	49152	880805ba	2.533975000
ssyrk	7	32768	95ae7912	11.972137000
sgemm	4	49152	880805ba	27.857542000
strsm	5	32768	95ae7912	28.077660000
sgemm	6	49152	880805ba	30.362669000
sgemm	7	49152	880805ba	16.069319000
sgemm	6	49152	880805ba	1.491722000
strsm	4	32768	95ae7912	1.495534000
sgemm	1	49152	880805ba	31.900117000
sgemm	7	49152	880805ba	1.489694000
ssyrk	5	32768	95ae7912	1.447346000
sgemm	0	49152	880805ba	32.471298000
sgemm	5	49152	880805ba	2.879598000
strsm	2	32768	95ae7912	34.790972000
sgemm	7	49152	880805ba	1.431628000
sgemm	6	49152	880805ba	2.871982000
sgemm	0	49152	880805ba	2.738307000
ssyrk	2	32768	95ae7912	2.670258000
sgemm	1	49152	880805ba	4.225725000
sgemm	7	49152	880805ba	1.424402000
sgemm	0	49152	880805ba	1.482306000
strsm	1	32768	95ae7912	1.464706000
sgemm	6	49152	880805ba	2.902083000
sgemm	7	49152	880805ba	1.468745000
ssyrk	4	32768	95ae7912	7.151197000
sgemm	2	49152	880805ba	1.551611000
sgemm	5	49152	880805ba	4.279549000
sgemm	7	49152	880805ba	0.051474000
ssyrk	1	32768	95ae7912	0.095342000
sgemm	0	49152	880805ba	0.137146000
sgemm	6	49152	880805ba	0.133387000
sgemm	7	49152	880805ba	0.066651000
sgemm	2	49152	880805ba	0.070816000
sgemm	1	49152	880805ba	1.461403000
sgemm	6	49152	880805ba	1.437435000
sgemm	4	49152	880805ba	1.538580000
sgemm	7	49152	880805ba	1.421486000
sgemm	2	49152	880805ba	1.424593000
sgemm	0	49152	880805ba	1.445544000
sgemm	2	49152	880805ba	1.433038000
sgemm	5	49152	880805ba	3.005906000
sgemm	4	49152	880805ba	1.441418000
sgemm	7	49152	880805ba	1.446470000
sgemm	0	49152	880805ba	1.502312000
sgemm	5	49152	880805ba	0.067920000
sgemm	2	49152	880805ba	0.069410000
sgemm	7	49152	880805ba	0.053595000
sgemm	7	49152	880805ba	0.099388000
