spotrf	4	2359296	c5fba424	27.810803000
strsm	5	4718592	5f1ae26e	21.670879000
strsm	7	4718592	5f1ae26e	57.706613000
strsm	3	4718592	5f1ae26e	58.314846000
strsm	1	4718592	5f1ae26e	58.372263000
strsm	2	4718592	5f1ae26e	58.324187000
strsm	6	4718592	5f1ae26e	58.567348000
ssyrk	5	4718592	5f1ae26e	36.822369000
strsm	4	4718592	5f1ae26e	90.607360000
ssyrk	7	4718592	5f1ae26e	47.355235000
ssyrk	1	4718592	5f1ae26e	61.715859000
strsm	0	4718592	5f1ae26e	165.831704000
ssyrk	6	4718592	5f1ae26e	107.247423000
sgemm	5	7077888	19cb29ef	107.284758000
sgemm	7	7077888	19cb29ef	80.124712000
sgemm	1	7077888	19cb29ef	74.886921000
sgemm	7	7077888	19cb29ef	54.616792000
sgemm	7	7077888	19cb29ef	44.972111000
ssyrk	0	4718592	5f1ae26e	114.933102000
sgemm	7	7077888	19cb29ef	47.606254000
sgemm	1	7077888	19cb29ef	120.250613000
ssyrk	4	4718592	5f1ae26e	253.090133000
strsm	4	4718592	5f1ae26e	74.940501000
sgemm	1	7077888	19cb29ef	99.572492000
sgemm	7	7077888	19cb29ef	99.573509000
ssyrk	2	4718592	5f1ae26e	374.838686000
sgemm	5	7077888	19cb29ef	263.284486000
sgemm	0	7077888	19cb29ef	148.123091000
sgemm	1	7077888	19cb29ef	72.508422000
ssyrk	3	4718592	5f1ae26e	447.388445000
sgemm	2	7077888	19cb29ef	72.511693000
sgemm	0	7077888	19cb29ef	107.379202000
sgemm	5	7077888	19cb29ef	108.263519000
sgemm	7	7077888	19cb29ef	108.279167000
sgemm	4	7077888	19cb29ef	108.628114000
sgemm	0	7077888	19cb29ef	47.504802000
sgemm	3	7077888	19cb29ef	83.247157000
sgemm	1	7077888	19cb29ef	83.758113000
sgemm	5	7077888	19cb29ef	125.405313000
sgemm	0	7077888	19cb29ef	77.873050000
ssyrk	7	4718592	5f1ae26e	125.405382000
sgemm	2	7077888	19cb29ef	161.144164000
sgemm	1	7077888	19cb29ef	77.389040000
strsm	4	4718592	5f1ae26e	157.631008000
sgemm	3	7077888	19cb29ef	139.819978000
sgemm	5	7077888	19cb29ef	61.894587000
strsm	7	4718592	5f1ae26e	62.326024000
ssyrk	4	4718592	5f1ae26e	29.702684000
sgemm	0	7077888	19cb29ef	62.347849000
sgemm	4	7077888	19cb29ef	82.602854000
sgemm	2	7077888	19cb29ef	133.473460000
sgemm	3	7077888	19cb29ef	83.015396000
sgemm	5	7077888	19cb29ef	82.992958000
strsm	1	4718592	5f1ae26e	144.930084000
ssyrk	7	4718592	5f1ae26e	82.599001000
sgemm	5	7077888	19cb29ef	77.057740000
sgemm	4	7077888	19cb29ef	77.121371000
sgemm	7	7077888	19cb29ef	77.098163000
strsm	0	4718592	5f1ae26e	159.755189000
ssyrk	1	4718592	5f1ae26e	77.112190000
sgemm	3	7077888	19cb29ef	77.402999000
sgemm	3	7077888	19cb29ef	42.943228000
ssyrk	0	4718592	5f1ae26e	43.153118000
sgemm	2	7077888	19cb29ef	120.354061000
sgemm	7	7077888	19cb29ef	43.215622000
sgemm	1	7077888	19cb29ef	84.410140000
sgemm	4	7077888	19cb29ef	84.366691000
sgemm	5	7077888	19cb29ef	144.258869000
sgemm	2	7077888	19cb29ef	101.025776000
sgemm	7	7077888	19cb29ef	101.028329000
strsm	4	4718592	5f1ae26e	59.778920000
sgemm	3	7077888	19cb29ef	101.024260000
sgemm	0	7077888	19cb29ef	101.909916000
sgemm	2	7077888	19cb29ef	54.948258000
sgemm	1	7077888	19cb29ef	114.761720000
sgemm	7	7077888	19cb29ef	54.951778000
sgemm	4	7077888	19cb29ef	132.576255000
sgemm	2	7077888	19cb29ef	77.679138000
sgemm	3	7077888	19cb29ef	131.218289000
sgemm	5	7077888	19cb29ef	175.392429000
sgemm	7	7077888	19cb29ef	120.539211000
sgemm	0	7077888	19cb29ef	174.661737000
sgemm	4	7077888	19cb29ef	42.849738000
sgemm	2	7077888	19cb29ef	43.705871000
sgemm	0	7077888	19cb29ef	71.647735000
sgemm	1	7077888	19cb29ef	192.205316000
sgemm	2	7077888	19cb29ef	70.771435000
sgemm	4	7077888	19cb29ef	71.644962000
sgemm	3	7077888	19cb29ef	115.025746000
sgemm	5	7077888	19cb29ef	95.730653000
sgemm	7	7077888	19cb29ef	95.616344000
sgemm	0	7077888	19cb29ef	35.881896000
sgemm	7	7077888	19cb29ef	39.988057000
sgemm	2	7077888	19cb29ef	64.929006000
sgemm	5	7077888	19cb29ef	97.041540000
ssyrk	4	4718592	5f1ae26e	121.008257000
strsm	3	4718592	5f1ae26e	120.489832000
sgemm	0	7077888	19cb29ef	85.106831000
sgemm	7	7077888	19cb29ef	57.122127000
sgemm	2	7077888	19cb29ef	80.164103000
sgemm	4	7077888	19cb29ef	24.606754000
sgemm	1	7077888	19cb29ef	226.698016000
sgemm	4	7077888	19cb29ef	81.028946000
ssyrk	3	4718592	5f1ae26e	105.607773000
sgemm	2	7077888	19cb29ef	81.566174000
strsm	0	4718592	5f1ae26e	105.678868000
sgemm	7	7077888	19cb29ef	105.624751000
sgemm	5	7077888	19cb29ef	133.835197000
ssyrk	0	4718592	5f1ae26e	77.962692000
sgemm	2	7077888	19cb29ef	78.027403000
sgemm	7	7077888	19cb29ef	78.006958000
sgemm	4	7077888	19cb29ef	77.982796000
sgemm	1	7077888	19cb29ef	97.335590000
sgemm	7	7077888	19cb29ef	83.766860000
sgemm	0	7077888	19cb29ef	83.778785000
sgemm	2	7077888	19cb29ef	83.778719000
strsm	4	4718592	5f1ae26e	83.767229000
sgemm	3	7077888	19cb29ef	161.864771000
sgemm	7	7077888	19cb29ef	72.106472000
sgemm	2	7077888	19cb29ef	72.079671000
sgemm	5	7077888	19cb29ef	205.793185000
sgemm	3	7077888	19cb29ef	72.133700000
sgemm	0	7077888	19cb29ef	72.977690000
sgemm	1	7077888	19cb29ef	184.236264000
sgemm	0	7077888	19cb29ef	46.670396000
sgemm	3	7077888	19cb29ef	84.330887000
sgemm	5	7077888	19cb29ef	84.358363000
sgemm	7	7077888	19cb29ef	84.378062000
sgemm	1	7077888	19cb29ef	107.111338000
sgemm	3	7077888	19cb29ef	70.336023000
sgemm	4	7077888	19cb29ef	226.824488000
sgemm	7	7077888	19cb29ef	70.360996000
sgemm	2	7077888	19cb29ef	156.278908000
sgemm	5	7077888	19cb29ef	91.672609000
sgemm	0	7077888	19cb29ef	204.868619000
sgemm	3	7077888	19cb29ef	97.723917000
sgemm	2	7077888	19cb29ef	96.216217000
sgemm	4	7077888	19cb29ef	97.738840000
sgemm	7	7077888	19cb29ef	97.728796000
strsm	3	4718592	5f1ae26e	83.340329000
sgemm	0	7077888	19cb29ef	83.338977000
sgemm	1	7077888	19cb29ef	181.113689000
sgemm	5	7077888	19cb29ef	159.797063000
sgemm	2	7077888	19cb29ef	83.383821000
ssyrk	7	4718592	5f1ae26e	115.016558000
sgemm	4	7077888	19cb29ef	115.016643000
sgemm	0	7077888	19cb29ef	31.668693000
sgemm	3	7077888	19cb29ef	31.598256000
sgemm	0	7077888	19cb29ef	122.316933000
sgemm	7	7077888	19cb29ef	131.611180000
strsm	4	4718592	5f1ae26e	131.611364000
ssyrk	2	4718592	5f1ae26e	163.227972000
sgemm	3	7077888	19cb29ef	143.242114000
sgemm	0	7077888	19cb29ef	20.899598000
sgemm	1	7077888	19cb29ef	174.902721000
sgemm	7	7077888	19cb29ef	48.407941000
sgemm	5	7077888	19cb29ef	211.702804000
sgemm	4	7077888	19cb29ef	48.337140000
sgemm	2	7077888	19cb29ef	48.847537000
sgemm	1	7077888	19cb29ef	71.213652000
sgemm	7	7077888	19cb29ef	34.434527000
sgemm	2	7077888	19cb29ef	115.541948000
sgemm	5	7077888	19cb29ef	115.975116000
ssyrk	0	4718592	5f1ae26e	152.748210000
sgemm	3	7077888	19cb29ef	152.748212000
sgemm	7	7077888	19cb29ef	81.491086000
sgemm	1	7077888	19cb29ef	81.523141000
strsm	4	4718592	5f1ae26e	115.986089000
sgemm	1	7077888	19cb29ef	32.227505000
sgemm	7	7077888	19cb29ef	32.284152000
sgemm	5	7077888	19cb29ef	51.003871000
sgemm	2	7077888	19cb29ef	84.166075000
sgemm	7	7077888	19cb29ef	51.875723000
sgemm	5	7077888	19cb29ef	50.157435000
strsm	5	4718592	5f1ae26e	53.182046000
sgemm	4	7077888	19cb29ef	154.399671000
ssyrk	3	4718592	5f1ae26e	153.029567000
sgemm	2	7077888	19cb29ef	70.321273000
sgemm	7	7077888	19cb29ef	70.337573000
strsm	1	4718592	5f1ae26e	122.393459000
sgemm	0	7077888	19cb29ef	171.071722000
sgemm	4	7077888	19cb29ef	16.946863000
sgemm	2	7077888	19cb29ef	16.947353000
ssyrk	5	4718592	5f1ae26e	45.538693000
sgemm	2	7077888	19cb29ef	30.013259000
ssyrk	1	4718592	5f1ae26e	101.778820000
sgemm	7	7077888	19cb29ef	101.947673000
sgemm	4	7077888	19cb29ef	84.994936000
sgemm	2	7077888	19cb29ef	54.967872000
strsm	0	4718592	5f1ae26e	85.276736000
sgemm	1	7077888	19cb29ef	39.006451000
ssyrk	0	4718592	5f1ae26e	38.909237000
sgemm	2	7077888	19cb29ef	39.003654000
sgemm	7	7077888	19cb29ef	39.005624000
sgemm	3	7077888	19cb29ef	140.971938000
sgemm	5	7077888	19cb29ef	95.347848000
sgemm	4	7077888	19cb29ef	40.360809000
