spotrf	5	262144	54b49fcb	48.240384000
strsm	4	524288	b9b75ba5	1.312597000
strsm	2	524288	b9b75ba5	0.818252000
ssyrk	4	524288	b9b75ba5	2.571547000
strsm	1	524288	b9b75ba5	9.170342000
strsm	0	524288	b9b75ba5	17.697487000
strsm	5	524288	b9b75ba5	18.043134000
sgemm	7	786432	5c6c3401	14.845806000
ssyrk	2	524288	b9b75ba5	16.909861000
strsm	3	524288	b9b75ba5	30.079908000
ssyrk	5	524288	b9b75ba5	29.708592000
strsm	6	524288	b9b75ba5	43.570469000
ssyrk	7	524288	b9b75ba5	29.723925000
sgemm	0	786432	5c6c3401	29.803209000
sgemm	2	786432	5c6c3401	29.809994000
sgemm	0	786432	5c6c3401	11.786302000
ssyrk	1	524288	b9b75ba5	41.551590000
sgemm	2	786432	5c6c3401	23.973606000
sgemm	0	786432	5c6c3401	24.107955000
ssyrk	3	524288	b9b75ba5	48.161820000
sgemm	0	786432	5c6c3401	12.059413000
ssyrk	6	524288	b9b75ba5	48.052614000
sgemm	2	786432	5c6c3401	35.993531000
sgemm	1	786432	5c6c3401	64.237333000
sgemm	0	786432	5c6c3401	47.696327000
sgemm	1	786432	5c6c3401	19.653270000
sgemm	2	786432	5c6c3401	35.705054000
sgemm	5	786432	5c6c3401	146.066811000
strsm	0	524288	b9b75ba5	38.864718000
sgemm	7	786432	5c6c3401	146.064409000
strsm	1	524288	b9b75ba5	67.727979000
sgemm	2	786432	5c6c3401	67.728076000
sgemm	3	786432	5c6c3401	138.904220000
ssyrk	0	524288	b9b75ba5	29.553717000
sgemm	6	786432	5c6c3401	127.586918000
strsm	5	524288	b9b75ba5	29.595475000
sgemm	2	786432	5c6c3401	16.836727000
sgemm	3	786432	5c6c3401	16.837152000
sgemm	7	786432	5c6c3401	45.718820000
ssyrk	1	524288	b9b75ba5	44.890667000
ssyrk	5	524288	b9b75ba5	60.332237000
sgemm	2	786432	5c6c3401	48.755336000
sgemm	7	786432	5c6c3401	48.740718000
sgemm	6	786432	5c6c3401	76.134938000
sgemm	0	786432	5c6c3401	100.111243000
strsm	5	524288	b9b75ba5	39.725466000
sgemm	7	786432	5c6c3401	23.984735000
sgemm	1	786432	5c6c3401	87.978660000
sgemm	7	786432	5c6c3401	32.047637000
sgemm	5	786432	5c6c3401	52.322985000
sgemm	7	786432	5c6c3401	20.261790000
sgemm	0	786432	5c6c3401	59.961431000
sgemm	7	786432	5c6c3401	7.585537000
sgemm	6	786432	5c6c3401	83.968903000
sgemm	0	786432	5c6c3401	8.410490000
sgemm	3	786432	5c6c3401	141.219714000
sgemm	2	786432	5c6c3401	92.448015000
sgemm	0	786432	5c6c3401	3.754334000
ssyrk	5	524288	b9b75ba5	19.814504000
sgemm	7	786432	5c6c3401	10.416068000
strsm	6	524288	b9b75ba5	10.387854000
sgemm	3	786432	5c6c3401	3.722885000
sgemm	1	786432	5c6c3401	44.266031000
sgemm	5	786432	5c6c3401	69.930668000
sgemm	0	786432	5c6c3401	69.915276000
strsm	2	524288	b9b75ba5	73.481242000
strsm	7	524288	b9b75ba5	69.909292000
sgemm	3	786432	5c6c3401	69.886985000
ssyrk	6	524288	b9b75ba5	107.892349000
sgemm	1	786432	5c6c3401	103.793126000
strsm	0	524288	b9b75ba5	37.980864000
sgemm	3	786432	5c6c3401	36.514234000
ssyrk	7	524288	b9b75ba5	37.926033000
ssyrk	2	524288	b9b75ba5	49.745615000
sgemm	5	786432	5c6c3401	49.783261000
sgemm	7	786432	5c6c3401	11.778895000
sgemm	1	786432	5c6c3401	11.793104000
sgemm	6	786432	5c6c3401	11.805271000
strsm	5	524288	b9b75ba5	35.939221000
sgemm	1	786432	5c6c3401	59.956261000
ssyrk	0	524288	b9b75ba5	71.719999000
sgemm	2	786432	5c6c3401	59.987280000
sgemm	3	786432	5c6c3401	71.763363000
sgemm	7	786432	5c6c3401	59.961661000
sgemm	5	786432	5c6c3401	23.979185000
sgemm	6	786432	5c6c3401	60.019379000
strsm	5	524288	b9b75ba5	24.049329000
sgemm	6	786432	5c6c3401	24.047498000
sgemm	5	786432	5c6c3401	23.985980000
sgemm	3	786432	5c6c3401	48.132745000
sgemm	6	786432	5c6c3401	24.052817000
ssyrk	1	524288	b9b75ba5	48.177787000
sgemm	0	786432	5c6c3401	48.180786000
sgemm	7	786432	5c6c3401	48.122426000
sgemm	5	786432	5c6c3401	23.370547000
sgemm	6	786432	5c6c3401	23.344030000
sgemm	3	786432	5c6c3401	23.362089000
sgemm	1	786432	5c6c3401	23.942957000
sgemm	2	786432	5c6c3401	72.128575000
strsm	1	524288	b9b75ba5	9.843284000
sgemm	0	786432	5c6c3401	33.205525000
sgemm	6	786432	5c6c3401	9.851299000
sgemm	3	786432	5c6c3401	9.847249000
sgemm	7	786432	5c6c3401	33.215325000
ssyrk	5	524288	b9b75ba5	12.476233000
sgemm	2	786432	5c6c3401	12.434645000
sgemm	6	786432	5c6c3401	2.623513000
ssyrk	1	524288	b9b75ba5	8.193500000
sgemm	6	786432	5c6c3401	5.813883000
sgemm	5	786432	5c6c3401	8.521156000
sgemm	2	786432	5c6c3401	8.502533000
sgemm	7	786432	5c6c3401	11.068018000
sgemm	3	786432	5c6c3401	12.753706000
sgemm	1	786432	5c6c3401	4.517861000
sgemm	0	786432	5c6c3401	12.809392000
sgemm	2	786432	5c6c3401	1.678737000
sgemm	6	786432	5c6c3401	17.439140000
sgemm	1	786432	5c6c3401	13.134760000
sgemm	2	786432	5c6c3401	13.131314000
sgemm	7	786432	5c6c3401	14.823858000
sgemm	5	786432	5c6c3401	14.846285000
sgemm	3	786432	5c6c3401	13.177754000
sgemm	0	786432	5c6c3401	49.296354000
sgemm	5	786432	5c6c3401	36.138073000
sgemm	2	786432	5c6c3401	36.155911000
sgemm	7	786432	5c6c3401	36.147696000
sgemm	3	786432	5c6c3401	36.143876000
sgemm	1	786432	5c6c3401	36.181180000
sgemm	6	786432	5c6c3401	36.210719000
sgemm	2	786432	5c6c3401	19.809780000
sgemm	3	786432	5c6c3401	19.800307000
sgemm	6	786432	5c6c3401	23.922016000
sgemm	0	786432	5c6c3401	31.924924000
sgemm	3	786432	5c6c3401	12.097299000
sgemm	5	786432	5c6c3401	48.053817000
sgemm	6	786432	5c6c3401	24.071065000
sgemm	3	786432	5c6c3401	16.111279000
sgemm	1	786432	5c6c3401	83.925192000
sgemm	3	786432	5c6c3401	35.847095000
sgemm	2	786432	5c6c3401	64.113994000
sgemm	7	786432	5c6c3401	83.968660000
sgemm	0	786432	5c6c3401	71.885356000
sgemm	1	786432	5c6c3401	19.865310000
sgemm	6	786432	5c6c3401	55.733258000
sgemm	7	786432	5c6c3401	19.819853000
strsm	5	524288	b9b75ba5	55.739686000
sgemm	3	786432	5c6c3401	19.870863000
sgemm	5	786432	5c6c3401	16.198496000
sgemm	3	786432	5c6c3401	16.249579000
sgemm	2	786432	5c6c3401	36.132513000
sgemm	5	786432	5c6c3401	23.943904000
sgemm	0	786432	5c6c3401	40.250026000
sgemm	3	786432	5c6c3401	23.938589000
sgemm	1	786432	5c6c3401	40.185562000
sgemm	7	786432	5c6c3401	40.278141000
sgemm	3	786432	5c6c3401	7.713566000
sgemm	6	786432	5c6c3401	47.979991000
sgemm	5	786432	5c6c3401	23.822222000
sgemm	2	786432	5c6c3401	47.757428000
sgemm	7	786432	5c6c3401	23.776724000
sgemm	1	786432	5c6c3401	47.671329000
ssyrk	3	524288	b9b75ba5	39.980705000
sgemm	0	786432	5c6c3401	63.819824000
sgemm	2	786432	5c6c3401	48.085793000
sgemm	1	786432	5c6c3401	36.050053000
sgemm	7	786432	5c6c3401	59.936285000
sgemm	1	786432	5c6c3401	12.007825000
sgemm	6	786432	5c6c3401	88.089664000
sgemm	3	786432	5c6c3401	48.093497000
strsm	5	524288	b9b75ba5	71.959664000
sgemm	7	786432	5c6c3401	12.028916000
sgemm	2	786432	5c6c3401	47.761731000
ssyrk	5	524288	b9b75ba5	23.786257000
sgemm	7	786432	5c6c3401	23.854719000
sgemm	1	786432	5c6c3401	36.090118000
strsm	6	524288	b9b75ba5	36.090094000
