spotrf	2	2359296	c5fba424	32.628663000
strsm	4	4718592	5f1ae26e	54.534909000
strsm	7	4718592	5f1ae26e	54.508868000
strsm	2	4718592	5f1ae26e	54.497350000
strsm	1	4718592	5f1ae26e	54.521515000
strsm	6	4718592	5f1ae26e	54.044297000
strsm	3	4718592	5f1ae26e	54.543395000
strsm	5	4718592	5f1ae26e	54.544880000
strsm	0	4718592	5f1ae26e	53.692299000
ssyrk	2	4718592	5f1ae26e	22.288318000
ssyrk	4	4718592	5f1ae26e	22.349885000
ssyrk	0	4718592	5f1ae26e	22.197976000
sgemm	2	7077888	19cb29ef	35.783606000
ssyrk	5	4718592	5f1ae26e	58.024611000
ssyrk	3	4718592	5f1ae26e	58.023033000
sgemm	0	7077888	19cb29ef	99.209445000
sgemm	5	7077888	19cb29ef	63.423784000
strsm	2	4718592	5f1ae26e	63.423798000
ssyrk	6	4718592	5f1ae26e	121.709469000
ssyrk	1	4718592	5f1ae26e	121.657537000
sgemm	3	7077888	19cb29ef	185.241394000
sgemm	2	7077888	19cb29ef	140.327499000
ssyrk	6	4718592	5f1ae26e	140.366748000
ssyrk	7	4718592	5f1ae26e	261.975407000
sgemm	0	7077888	19cb29ef	140.424028000
sgemm	1	7077888	19cb29ef	140.368128000
sgemm	5	7077888	19cb29ef	140.411143000
sgemm	0	7077888	19cb29ef	34.665184000
sgemm	3	7077888	19cb29ef	53.245157000
sgemm	0	7077888	19cb29ef	29.631385000
sgemm	6	7077888	19cb29ef	64.331268000
sgemm	6	7077888	19cb29ef	36.174687000
sgemm	3	7077888	19cb29ef	65.845797000
sgemm	0	7077888	19cb29ef	59.088543000
sgemm	7	7077888	19cb29ef	205.944888000
sgemm	1	7077888	19cb29ef	205.940353000
sgemm	0	7077888	19cb29ef	82.441752000
strsm	2	4718592	5f1ae26e	208.865341000
sgemm	3	7077888	19cb29ef	111.790890000
strsm	6	4718592	5f1ae26e	134.579162000
sgemm	5	7077888	19cb29ef	235.151707000
sgemm	7	7077888	19cb29ef	29.182091000
sgemm	0	7077888	19cb29ef	147.846362000
sgemm	1	7077888	19cb29ef	147.843766000
sgemm	3	7077888	19cb29ef	144.314600000
sgemm	5	7077888	19cb29ef	121.537414000
ssyrk	6	4718592	5f1ae26e	121.480768000
ssyrk	2	4718592	5f1ae26e	147.903159000
sgemm	0	7077888	19cb29ef	42.387024000
sgemm	3	7077888	19cb29ef	39.533681000
sgemm	7	7077888	19cb29ef	161.074572000
sgemm	5	7077888	19cb29ef	40.196526000
strsm	2	4718592	5f1ae26e	135.900600000
sgemm	0	7077888	19cb29ef	97.318990000
sgemm	6	7077888	19cb29ef	136.890462000
sgemm	3	7077888	19cb29ef	97.322216000
sgemm	5	7077888	19cb29ef	96.679208000
sgemm	1	7077888	19cb29ef	139.770528000
sgemm	5	7077888	19cb29ef	45.421073000
strsm	7	4718592	5f1ae26e	142.739927000
ssyrk	2	4718592	5f1ae26e	46.344153000
sgemm	0	7077888	19cb29ef	89.034466000
sgemm	6	7077888	19cb29ef	89.036686000
ssyrk	7	4718592	5f1ae26e	78.357920000
sgemm	0	7077888	19cb29ef	34.777595000
strsm	1	4718592	5f1ae26e	123.817186000
sgemm	2	7077888	19cb29ef	97.804397000
sgemm	3	7077888	19cb29ef	177.754299000
sgemm	0	7077888	19cb29ef	53.898653000
ssyrk	1	4718592	5f1ae26e	53.860759000
strsm	2	4718592	5f1ae26e	61.372331000
sgemm	5	7077888	19cb29ef	159.182989000
sgemm	5	7077888	19cb29ef	115.841501000
sgemm	0	7077888	19cb29ef	173.282730000
sgemm	1	7077888	19cb29ef	173.314393000
sgemm	7	7077888	19cb29ef	227.249018000
sgemm	6	7077888	19cb29ef	262.030666000
sgemm	3	7077888	19cb29ef	201.982777000
sgemm	2	7077888	19cb29ef	175.056687000
sgemm	1	7077888	19cb29ef	28.642143000
sgemm	7	7077888	19cb29ef	28.650520000
sgemm	5	7077888	19cb29ef	75.142851000
sgemm	6	7077888	19cb29ef	46.191763000
sgemm	6	7077888	19cb29ef	23.346303000
sgemm	3	7077888	19cb29ef	62.650360000
sgemm	1	7077888	19cb29ef	150.340679000
sgemm	0	7077888	19cb29ef	179.017731000
sgemm	3	7077888	19cb29ef	87.668285000
sgemm	2	7077888	19cb29ef	150.340942000
sgemm	5	7077888	19cb29ef	134.463836000
sgemm	6	7077888	19cb29ef	109.491862000
sgemm	7	7077888	19cb29ef	154.281466000
sgemm	3	7077888	19cb29ef	45.112881000
sgemm	0	7077888	19cb29ef	45.110746000
sgemm	1	7077888	19cb29ef	45.097927000
sgemm	7	7077888	19cb29ef	99.171338000
ssyrk	1	4718592	5f1ae26e	58.534569000
sgemm	2	7077888	19cb29ef	103.715742000
sgemm	0	7077888	19cb29ef	58.556504000
sgemm	3	7077888	19cb29ef	58.564088000
sgemm	6	7077888	19cb29ef	149.674941000
sgemm	3	7077888	19cb29ef	46.084497000
strsm	2	4718592	5f1ae26e	46.084584000
sgemm	5	7077888	19cb29ef	149.827126000
