spotrf	2	1048576	914f3bef	43.630180000
strsm	0	2097152	e6adb9cb	13.368148000
strsm	1	2097152	e6adb9cb	11.416888000
strsm	7	2097152	e6adb9cb	12.525672000
strsm	2	2097152	e6adb9cb	13.390174000
strsm	5	2097152	e6adb9cb	28.664936000
strsm	6	2097152	e6adb9cb	28.632272000
strsm	3	2097152	e6adb9cb	28.704561000
ssyrk	0	2097152	e6adb9cb	15.279737000
ssyrk	1	2097152	e6adb9cb	15.285937000
strsm	4	2097152	e6adb9cb	28.731836000
sgemm	1	3145728	45a71dee	23.000825000
ssyrk	7	2097152	e6adb9cb	38.244503000
ssyrk	4	2097152	e6adb9cb	35.520363000
ssyrk	6	2097152	e6adb9cb	63.307777000
ssyrk	5	2097152	e6adb9cb	63.306313000
sgemm	0	3145728	45a71dee	83.937615000
ssyrk	3	2097152	e6adb9cb	83.867538000
sgemm	6	3145728	45a71dee	41.514113000
sgemm	4	3145728	45a71dee	97.313506000
sgemm	1	3145728	45a71dee	121.778192000
sgemm	5	3145728	45a71dee	105.908355000
ssyrk	2	2097152	e6adb9cb	184.581319000
sgemm	5	3145728	45a71dee	47.673552000
sgemm	0	3145728	45a71dee	133.076750000
strsm	2	2097152	e6adb9cb	47.673628000
sgemm	1	3145728	45a71dee	72.250051000
sgemm	6	3145728	45a71dee	112.130882000
sgemm	5	3145728	45a71dee	23.991812000
sgemm	6	3145728	45a71dee	23.892229000
sgemm	7	3145728	45a71dee	240.911264000
ssyrk	1	2097152	e6adb9cb	47.753645000
sgemm	6	3145728	45a71dee	23.762267000
sgemm	5	3145728	45a71dee	49.047390000
strsm	2	2097152	e6adb9cb	73.028207000
sgemm	5	3145728	45a71dee	19.947533000
ssyrk	2	2097152	e6adb9cb	19.917489000
sgemm	7	3145728	45a71dee	46.126569000
sgemm	5	3145728	45a71dee	25.185804000
sgemm	4	3145728	45a71dee	202.390693000
sgemm	1	3145728	45a71dee	95.093625000
strsm	2	2097152	e6adb9cb	49.922742000
sgemm	0	3145728	45a71dee	143.713725000
strsm	6	2097152	e6adb9cb	139.294698000
ssyrk	2	2097152	e6adb9cb	46.740383000
sgemm	4	3145728	45a71dee	71.449690000
sgemm	7	3145728	45a71dee	96.830141000
sgemm	5	3145728	45a71dee	96.275753000
sgemm	1	3145728	45a71dee	72.586970000
sgemm	0	3145728	45a71dee	71.842750000
ssyrk	6	2097152	e6adb9cb	28.413424000
sgemm	6	3145728	45a71dee	24.448848000
sgemm	1	3145728	45a71dee	60.859183000
sgemm	6	3145728	45a71dee	36.392514000
sgemm	0	3145728	45a71dee	60.857827000
sgemm	1	3145728	45a71dee	23.680360000
strsm	4	2097152	e6adb9cb	110.308629000
sgemm	2	3145728	45a71dee	110.288719000
strsm	0	2097152	e6adb9cb	48.564625000
sgemm	1	3145728	45a71dee	24.816444000
ssyrk	0	2097152	e6adb9cb	59.180344000
strsm	1	2097152	e6adb9cb	59.208888000
sgemm	7	3145728	45a71dee	194.336028000
sgemm	6	3145728	45a71dee	107.800940000
sgemm	5	3145728	45a71dee	169.719340000
ssyrk	4	2097152	e6adb9cb	119.761153000
sgemm	5	3145728	45a71dee	35.599373000
sgemm	2	3145728	45a71dee	119.791423000
ssyrk	1	2097152	e6adb9cb	82.533598000
sgemm	6	3145728	45a71dee	82.589692000
sgemm	7	3145728	45a71dee	82.598081000
sgemm	5	3145728	45a71dee	60.734166000
sgemm	6	3145728	45a71dee	14.007447000
sgemm	0	3145728	45a71dee	131.641398000
sgemm	5	3145728	45a71dee	35.247209000
sgemm	2	3145728	45a71dee	95.997038000
sgemm	1	3145728	45a71dee	49.112434000
sgemm	6	3145728	45a71dee	35.082282000
sgemm	1	3145728	45a71dee	27.845472000
sgemm	7	3145728	45a71dee	76.972358000
sgemm	6	3145728	45a71dee	27.842284000
sgemm	5	3145728	45a71dee	27.881018000
sgemm	4	3145728	45a71dee	156.306580000
sgemm	1	3145728	45a71dee	32.332890000
sgemm	6	3145728	45a71dee	32.349667000
sgemm	2	3145728	45a71dee	60.293536000
sgemm	5	3145728	45a71dee	32.353767000
sgemm	0	3145728	45a71dee	83.392381000
sgemm	5	3145728	45a71dee	23.085388000
sgemm	2	3145728	45a71dee	23.123087000
sgemm	5	3145728	45a71dee	36.026809000
sgemm	6	3145728	45a71dee	59.134686000
sgemm	1	3145728	45a71dee	59.178927000
sgemm	1	3145728	45a71dee	36.803044000
strsm	2	2097152	e6adb9cb	72.869460000
sgemm	7	3145728	45a71dee	128.391836000
sgemm	2	3145728	45a71dee	11.603877000
sgemm	1	3145728	45a71dee	47.845941000
sgemm	4	3145728	45a71dee	143.863377000
sgemm	7	3145728	45a71dee	47.845308000
sgemm	2	3145728	45a71dee	36.191419000
sgemm	6	3145728	45a71dee	84.703845000
sgemm	5	3145728	45a71dee	84.706109000
ssyrk	5	2097152	e6adb9cb	34.175565000
sgemm	0	3145728	45a71dee	155.021243000
sgemm	7	3145728	45a71dee	34.210639000
strsm	2	2097152	e6adb9cb	34.173413000
sgemm	6	3145728	45a71dee	34.324481000
sgemm	1	3145728	45a71dee	76.218491000
sgemm	7	3145728	45a71dee	41.973280000
sgemm	2	3145728	45a71dee	41.899039000
sgemm	4	3145728	45a71dee	76.218789000
sgemm	6	3145728	45a71dee	59.938349000
sgemm	5	3145728	45a71dee	62.723357000
sgemm	0	3145728	45a71dee	62.723462000
sgemm	1	3145728	45a71dee	25.009491000
sgemm	5	3145728	45a71dee	8.736910000
strsm	6	2097152	e6adb9cb	11.402735000
ssyrk	2	2097152	e6adb9cb	29.626960000
sgemm	0	3145728	45a71dee	9.088464000
sgemm	4	3145728	45a71dee	29.846163000
sgemm	1	3145728	45a71dee	35.986670000
sgemm	7	3145728	45a71dee	61.009366000
sgemm	2	3145728	45a71dee	31.340860000
sgemm	5	3145728	45a71dee	61.572445000
sgemm	0	3145728	45a71dee	61.227302000
sgemm	7	3145728	45a71dee	29.989891000
strsm	2	2097152	e6adb9cb	29.989903000
sgemm	1	3145728	45a71dee	29.989827000
ssyrk	6	2097152	e6adb9cb	61.643186000
sgemm	4	3145728	45a71dee	72.430778000
sgemm	0	3145728	45a71dee	48.838598000
sgemm	7	3145728	45a71dee	48.837049000
sgemm	1	3145728	45a71dee	48.795702000
sgemm	2	3145728	45a71dee	48.748113000
sgemm	5	3145728	45a71dee	48.845910000
sgemm	6	3145728	45a71dee	48.763165000
sgemm	7	3145728	45a71dee	49.280904000
sgemm	0	3145728	45a71dee	49.281924000
sgemm	5	3145728	45a71dee	49.266714000
sgemm	6	3145728	45a71dee	49.257715000
sgemm	1	3145728	45a71dee	49.282702000
sgemm	4	3145728	45a71dee	86.944334000
sgemm	7	3145728	45a71dee	12.144183000
ssyrk	2	2097152	e6adb9cb	61.448198000
sgemm	7	3145728	45a71dee	47.179555000
sgemm	1	3145728	45a71dee	59.329581000
sgemm	4	3145728	45a71dee	59.329811000
sgemm	6	3145728	45a71dee	59.328959000
sgemm	5	3145728	45a71dee	59.337570000
sgemm	0	3145728	45a71dee	129.697383000
sgemm	7	3145728	45a71dee	83.781281000
sgemm	5	3145728	45a71dee	83.763401000
