spotrf	2	262144	54b49fcb	5.698735000
strsm	0	524288	b9b75ba5	0.480853000
strsm	4	524288	b9b75ba5	0.765423000
strsm	2	524288	b9b75ba5	29.099880000
sgemm	7	786432	5c6c3401	28.045363000
ssyrk	4	524288	b9b75ba5	28.703056000
ssyrk	0	524288	b9b75ba5	29.107518000
strsm	6	524288	b9b75ba5	60.818465000
sgemm	2	786432	5c6c3401	41.986110000
ssyrk	0	524288	b9b75ba5	42.141819000
strsm	3	524288	b9b75ba5	69.940179000
strsm	1	524288	b9b75ba5	56.675579000
strsm	7	524288	b9b75ba5	42.273910000
ssyrk	7	524288	b9b75ba5	5.566806000
strsm	5	524288	b9b75ba5	77.229139000
ssyrk	6	524288	b9b75ba5	30.549536000
ssyrk	1	524288	b9b75ba5	29.629860000
sgemm	2	786432	5c6c3401	29.682777000
sgemm	7	786432	5c6c3401	24.001385000
strsm	0	524288	b9b75ba5	29.680136000
strsm	2	524288	b9b75ba5	11.864242000
ssyrk	0	524288	b9b75ba5	11.878838000
ssyrk	3	524288	b9b75ba5	42.685382000
ssyrk	5	524288	b9b75ba5	13.217825000
sgemm	0	786432	5c6c3401	27.870262000
sgemm	1	786432	5c6c3401	39.887086000
sgemm	6	786432	5c6c3401	39.955604000
sgemm	5	786432	5c6c3401	26.781576000
ssyrk	2	524288	b9b75ba5	36.050546000
sgemm	7	786432	5c6c3401	47.955200000
sgemm	0	786432	5c6c3401	8.143630000
sgemm	5	786432	5c6c3401	11.892872000
sgemm	3	786432	5c6c3401	82.748824000
sgemm	0	786432	5c6c3401	47.868752000
sgemm	6	786432	5c6c3401	55.940708000
sgemm	7	786432	5c6c3401	47.892076000
sgemm	5	786432	5c6c3401	60.008780000
sgemm	1	786432	5c6c3401	92.180457000
sgemm	3	786432	5c6c3401	36.227250000
sgemm	0	786432	5c6c3401	36.223593000
sgemm	3	786432	5c6c3401	35.655992000
sgemm	5	786432	5c6c3401	55.910679000
strsm	2	524288	b9b75ba5	119.780486000
sgemm	7	786432	5c6c3401	71.889729000
sgemm	1	786432	5c6c3401	35.685392000
sgemm	1	786432	5c6c3401	43.954735000
sgemm	0	786432	5c6c3401	79.646086000
sgemm	6	786432	5c6c3401	115.887650000
sgemm	7	786432	5c6c3401	60.089813000
sgemm	1	786432	5c6c3401	51.986136000
ssyrk	6	524288	b9b75ba5	51.969089000
