spotrf	1	409600	cea37d6d	101.118551000
strsm	4	819200	2c1922b7	10.441961000
strsm	2	819200	2c1922b7	12.866632000
strsm	7	819200	2c1922b7	13.198238000
strsm	0	819200	2c1922b7	17.234617000
strsm	1	819200	2c1922b7	13.213038000
ssyrk	3	819200	2c1922b7	11.085040000
ssyrk	7	819200	2c1922b7	35.636388000
ssyrk	0	819200	2c1922b7	38.721823000
strsm	4	819200	2c1922b7	97.419958000
ssyrk	2	819200	2c1922b7	92.169603000
strsm	6	819200	2c1922b7	112.554054000
sgemm	0	1228800	d46431bb	62.359881000
sgemm	7	1228800	d46431bb	71.060861000
sgemm	2	1228800	d46431bb	48.034344000
sgemm	7	1228800	d46431bb	64.318679000
sgemm	5	1228800	d46431bb	153.237444000
ssyrk	1	819200	2c1922b7	203.904692000
sgemm	0	1228800	d46431bb	120.060486000
sgemm	7	1228800	d46431bb	50.114122000
sgemm	2	1228800	d46431bb	90.768925000
sgemm	0	1228800	d46431bb	34.234953000
sgemm	7	1228800	d46431bb	34.216142000
strsm	1	819200	2c1922b7	75.835658000
sgemm	7	1228800	d46431bb	23.004104000
ssyrk	4	819200	2c1922b7	202.494076000
sgemm	0	1228800	d46431bb	48.999117000
ssyrk	6	819200	2c1922b7	239.222912000
sgemm	2	1228800	d46431bb	154.105080000
sgemm	7	1228800	d46431bb	102.679866000
sgemm	5	1228800	d46431bb	227.787705000
ssyrk	0	819200	2c1922b7	100.995410000
strsm	7	819200	2c1922b7	98.436278000
strsm	0	819200	2c1922b7	68.141736000
sgemm	2	1228800	d46431bb	98.448633000
sgemm	5	1228800	d46431bb	101.817478000
sgemm	4	1228800	d46431bb	208.016251000
ssyrk	7	819200	2c1922b7	31.311120000
ssyrk	0	819200	2c1922b7	63.487318000
sgemm	2	1228800	d46431bb	63.719753000
sgemm	6	1228800	d46431bb	257.438730000
sgemm	1	1228800	d46431bb	317.327598000
sgemm	5	1228800	d46431bb	96.501412000
sgemm	4	1228800	d46431bb	95.963640000
sgemm	0	1228800	d46431bb	57.011346000
sgemm	1	1228800	d46431bb	32.528137000
sgemm	7	1228800	d46431bb	114.478893000
strsm	5	819200	2c1922b7	32.577615000
sgemm	4	1228800	d46431bb	41.314326000
ssyrk	5	819200	2c1922b7	18.368941000
