CPU1 2.710557 4171 spotrf spotrf CPU -1 4211 40
CPU9 6.382300 4172 strsm strsm CUDA0 1.380613 4212 40
CPU7 6.326584 4173 strsm strsm CUDA2 1.102223 4213 40
CPU18 6.275443 4174 strsm strsm CUDA3 1.478730 4214 40
CPU17 6.313998 4175 strsm strsm CUDA1 1.488890 4215 40
CPU6 6.336529 4176 strsm strsm CUDA0 0.542251 4216 40
CPU4 6.312886 4177 strsm strsm CUDA3 0.822932 4217 40
CPU14 6.274567 4178 strsm strsm CUDA2 1.056090 4218 40
CPU5 6.311437 4179 strsm strsm CUDA1 0.922714 4219 40
CPU2 5.926656 4180 strsm strsm CUDA0 0.217165 4220 40
CPU0 6.306916 4181 strsm strsm CUDA3 0.787905 4221 40
CPU10 6.243166 4182 strsm strsm CUDA1 0.846637 4222 40
CPU19 6.263650 4183 strsm strsm CUDA3 1.051883 4223 40
CPU15 6.189618 4184 strsm strsm CUDA1 1.044292 4224 40
CPU8 6.312180 4185 strsm strsm CUDA3 1.128175 4225 40
CPU3 5.914402 4186 strsm strsm CUDA1 1.026074 4226 40
CPU16 5.899474 4187 strsm strsm CUDA3 1.142496 4227 40
CPU13 6.209226 4188 strsm strsm CUDA1 1.117454 4228 40
CPU12 6.261401 4189 strsm strsm CUDA2 1.035699 4229 40
CPU11 9.682425 4190 strsm strsm CUDA0 4.091938 4230 40
CPU9 4.836899 4193 ssyrk ssyrk CUDA2 0.465405 4233 40
CPU9 7.531252 4194 sgemm sgemm CUDA2 0.249777 4234 40
CPU9 7.527124 4195 sgemm sgemm CUDA0 0.254799 4235 40
CPU9 7.513134 4196 sgemm sgemm CUDA3 0.467870 4236 40
CPU9 7.339902 4197 sgemm sgemm CUDA0 0.224258 4237 40
CPU3 6.765326 4198 sgemm sgemm CUDA3 0.244902 4238 40
CPU1 6.535620 4199 sgemm sgemm CUDA2 0.234246 4239 40
CPU10 7.525268 4200 sgemm sgemm CUDA3 2.946638 4240 40
CPU4 7.286575 4201 sgemm sgemm CUDA0 0.531068 4241 40
CPU6 7.194349 4202 sgemm sgemm CUDA3 0.352511 4242 40
CPU19 7.264636 4203 sgemm sgemm CUDA1 0.460625 4243 40
CPU17 7.389927 4204 sgemm sgemm CUDA3 0.233784 4244 40
CPU5 7.337494 4205 sgemm sgemm CUDA1 0.240858 4245 40
CPU14 7.360855 4206 sgemm sgemm CUDA3 0.246372 4246 40
CPU12 7.393330 4207 sgemm sgemm CUDA1 0.244190 4247 40
CPU8 7.219845 4208 sgemm sgemm CUDA3 0.188211 4248 40
