CPU15 0.617332 4171 spotrf spotrf CPU -1 4211 40
CPU6 1.177510 4172 strsm strsm CUDA0 0.556350 4212 40
CPU8 1.169694 4173 strsm strsm CUDA2 0.766308 4213 40
CPU12 1.165178 4174 strsm strsm CUDA1 0.746095 4214 40
CPU11 1.087524 4175 strsm strsm CUDA0 0.723034 4215 40
CPU16 1.118828 4176 strsm strsm CUDA3 0.796169 4216 40
CPU0 1.146285 4177 strsm strsm CUDA1 0.433420 4217 40
CPU4 1.144208 4178 strsm strsm CUDA2 0.426791 4218 40
CPU10 1.091858 4179 strsm strsm CUDA2 0.134825 4219 40
CPU13 1.127987 4180 strsm strsm CUDA2 0.451499 4220 40
CPU17 1.124766 4181 strsm strsm CUDA1 0.133796 4221 40
CPU19 1.715935 4182 strsm strsm CUDA1 0.368521 4222 40
CPU2 1.131401 4183 strsm strsm CUDA0 0.359361 4223 40
CPU9 1.156342 4184 strsm strsm CUDA0 0.347390 4224 40
CPU3 1.157781 4185 strsm strsm CUDA2 0.382566 4225 40
CPU5 1.158466 4186 strsm strsm CUDA1 0.361528 4226 40
CPU18 1.136849 4187 strsm strsm CUDA3 0.066842 4227 40
CPU7 1.146326 4188 strsm strsm CUDA0 0.362466 4228 40
CPU14 1.117173 4189 strsm strsm CUDA2 0.340597 4229 40
CPU1 1.130143 4190 strsm strsm CUDA1 0.361998 4230 40
CPU6 0.994050 4193 ssyrk ssyrk CUDA0 0.345262 4233 40
CPU6 1.175261 4194 sgemm sgemm CUDA0 0.028871 4234 40
CPU6 1.185209 4195 sgemm sgemm CUDA1 0.345536 4235 40
CPU6 1.138879 4196 sgemm sgemm CUDA0 0.049946 4236 40
CPU6 1.167360 4197 sgemm sgemm CUDA3 0.098462 4237 40
CPU6 1.168260 4198 sgemm sgemm CUDA1 0.076175 4238 40
CPU5 1.138090 4199 sgemm sgemm CUDA0 0.053010 4239 40
CPU3 1.139149 4200 sgemm sgemm CUDA2 0.184712 4240 40
CPU4 1.178593 4201 sgemm sgemm CUDA2 0.034707 4241 40
CPU3 1.170475 4202 sgemm sgemm CUDA1 0.182489 4242 40
CPU19 1.918485 4203 sgemm sgemm CUDA1 0.058582 4243 40
CPU12 1.137494 4204 sgemm sgemm CUDA0 0.050932 4244 40
CPU9 1.159108 4205 sgemm sgemm CUDA0 0.045549 4245 40
CPU5 1.141427 4206 sgemm sgemm CUDA2 0.055980 4246 40
CPU6 1.163859 4207 sgemm sgemm CUDA1 0.031520 4247 40
CPU6 1.155619 4208 sgemm sgemm CUDA3 0.351689 4248 40
CPU6 1.187963 4209 sgemm sgemm CUDA0 0.031615 4249 40
CPU6 1.159874 4210 sgemm sgemm CUDA2 0.032074 4250 40
CPU4 1.204710 4211 sgemm sgemm CUDA1 0.036764 4251 40
CPU8 0.975525 4214 ssyrk ssyrk CUDA2 0.305916 4254 40
CPU8 1.155187 4215 sgemm sgemm CUDA2 0.392400 4255 40
CPU8 1.162827 4216 sgemm sgemm CUDA0 0.067984 4256 40
CPU8 1.168161 4217 sgemm sgemm CUDA3 0.307276 4257 40
CPU8 1.149378 4218 sgemm sgemm CUDA0 0.032533 4258 40
CPU8 1.163553 4219 sgemm sgemm CUDA0 0.050053 4259 40
CPU8 1.161166 4220 sgemm sgemm CUDA2 0.052626 4260 40
