58, slaset, M512x1x4, 2048,
59, sasum, M512x512x4_M512x1x4, 1050624,
60, slaset, M512x1x4, 2048,
61, sgeadd, M512x1x4_M512x1x4, 4096,
62, slange, M512x1x4_V512x1_M512x1x4, 4608,
63, slaset, M1x1x4, 4,
64, slange_max, M512x1x4_M1x1x4, 2052,
65, slange_max, M1x1x4_M1x1x4, 8,
66, slacpy, M1x1x4_M512x1x4, 2052,
