787, slaset, M128x1x4, 512,
788, slaset, M128x1x4, 512,
789, slaset, M128x1x4, 512,
790, slaset, M128x1x4, 512,
791, slaset, M128x1x4, 512,
792, slaset, M128x1x4, 512,
793, slaset, M128x1x4, 512,
794, slaset, M128x1x4, 512,
795, slaset, M128x1x4, 512,
796, slaset, M128x1x4, 512,
797, sasum, M128x128x4_M128x1x4, 66048,
798, sasum, M128x128x4_M128x1x4, 66048,
799, sasum, M128x128x4_M128x1x4, 66048,
800, sasum, M128x128x4_M128x1x4, 66048,
801, sasum, M128x128x4_M128x1x4, 66048,
802, sasum, M128x128x4_M128x1x4, 66048,
803, sasum, M128x128x4_M128x1x4, 66048,
804, sasum, M128x128x4_M128x1x4, 66048,
805, sasum, M128x128x4_M128x1x4, 66048,
806, sasum, M128x128x4_M128x1x4, 66048,
807, slaset, M128x1x4, 512,
808, sgeadd, M128x1x4_M128x1x4, 1024,
809, sgeadd, M128x1x4_M128x1x4, 1024,
810, sgeadd, M128x1x4_M128x1x4, 1024,
811, sgeadd, M128x1x4_M128x1x4, 1024,
812, sgeadd, M128x1x4_M128x1x4, 1024,
813, sgeadd, M128x1x4_M128x1x4, 1024,
814, sgeadd, M128x1x4_M128x1x4, 1024,
815, sgeadd, M128x1x4_M128x1x4, 1024,
816, sgeadd, M128x1x4_M128x1x4, 1024,
817, sgeadd, M128x1x4_M128x1x4, 1024,
818, slange, M128x1x4_V128x1_M128x1x4, 1152,
819, slaset, M128x1x4, 512,
820, slaset, M128x1x4, 512,
821, slaset, M128x1x4, 512,
822, slaset, M128x1x4, 512,
823, slaset, M128x1x4, 512,
824, slaset, M128x1x4, 512,
825, slaset, M128x1x4, 512,
826, slaset, M128x1x4, 512,
827, slaset, M128x1x4, 512,
828, slaset, M128x1x4, 512,
829, sasum, M128x128x4_M128x1x4, 66048,
830, sasum, M128x128x4_M128x1x4, 66048,
831, sasum, M128x128x4_M128x1x4, 66048,
832, sasum, M128x128x4_M128x1x4, 66048,
833, sasum, M128x128x4_M128x1x4, 66048,
834, sasum, M128x128x4_M128x1x4, 66048,
835, sasum, M128x128x4_M128x1x4, 66048,
836, sasum, M128x128x4_M128x1x4, 66048,
837, sasum, M128x128x4_M128x1x4, 66048,
838, sasum, M128x128x4_M128x1x4, 66048,
839, slaset, M128x1x4, 512,
840, sgeadd, M128x1x4_M128x1x4, 1024,
841, sgeadd, M128x1x4_M128x1x4, 1024,
842, sgeadd, M128x1x4_M128x1x4, 1024,
843, sgeadd, M128x1x4_M128x1x4, 1024,
844, sgeadd, M128x1x4_M128x1x4, 1024,
845, sgeadd, M128x1x4_M128x1x4, 1024,
846, sgeadd, M128x1x4_M128x1x4, 1024,
847, sgeadd, M128x1x4_M128x1x4, 1024,
848, sgeadd, M128x1x4_M128x1x4, 1024,
849, sgeadd, M128x1x4_M128x1x4, 1024,
850, slange, M128x1x4_V128x1_M128x1x4, 1152,
851, slaset, M128x1x4, 512,
852, slaset, M128x1x4, 512,
853, slaset, M128x1x4, 512,
854, slaset, M128x1x4, 512,
855, slaset, M128x1x4, 512,
856, slaset, M128x1x4, 512,
857, slaset, M128x1x4, 512,
858, slaset, M128x1x4, 512,
859, slaset, M128x1x4, 512,
860, slaset, M128x1x4, 512,
861, sasum, M128x128x4_M128x1x4, 66048,
862, sasum, M128x128x4_M128x1x4, 66048,
863, sasum, M128x128x4_M128x1x4, 66048,
864, sasum, M128x128x4_M128x1x4, 66048,
865, sasum, M128x128x4_M128x1x4, 66048,
866, sasum, M128x128x4_M128x1x4, 66048,
867, sasum, M128x128x4_M128x1x4, 66048,
868, sasum, M128x128x4_M128x1x4, 66048,
869, sasum, M128x128x4_M128x1x4, 66048,
870, sasum, M128x128x4_M128x1x4, 66048,
871, slaset, M128x1x4, 512,
872, sgeadd, M128x1x4_M128x1x4, 1024,
873, sgeadd, M128x1x4_M128x1x4, 1024,
874, sgeadd, M128x1x4_M128x1x4, 1024,
875, sgeadd, M128x1x4_M128x1x4, 1024,
876, sgeadd, M128x1x4_M128x1x4, 1024,
877, sgeadd, M128x1x4_M128x1x4, 1024,
878, sgeadd, M128x1x4_M128x1x4, 1024,
879, sgeadd, M128x1x4_M128x1x4, 1024,
880, sgeadd, M128x1x4_M128x1x4, 1024,
881, sgeadd, M128x1x4_M128x1x4, 1024,
882, slange, M128x1x4_V128x1_M128x1x4, 1152,
883, slaset, M128x1x4, 512,
884, slaset, M128x1x4, 512,
885, slaset, M128x1x4, 512,
886, slaset, M128x1x4, 512,
887, slaset, M128x1x4, 512,
888, slaset, M128x1x4, 512,
889, slaset, M128x1x4, 512,
890, slaset, M128x1x4, 512,
891, slaset, M128x1x4, 512,
892, slaset, M128x1x4, 512,
893, sasum, M128x128x4_M128x1x4, 66048,
894, sasum, M128x128x4_M128x1x4, 66048,
895, sasum, M128x128x4_M128x1x4, 66048,
896, sasum, M128x128x4_M128x1x4, 66048,
897, sasum, M128x128x4_M128x1x4, 66048,
898, sasum, M128x128x4_M128x1x4, 66048,
899, sasum, M128x128x4_M128x1x4, 66048,
900, sasum, M128x128x4_M128x1x4, 66048,
901, sasum, M128x128x4_M128x1x4, 66048,
902, sasum, M128x128x4_M128x1x4, 66048,
903, slaset, M128x1x4, 512,
904, sgeadd, M128x1x4_M128x1x4, 1024,
905, sgeadd, M128x1x4_M128x1x4, 1024,
906, sgeadd, M128x1x4_M128x1x4, 1024,
907, sgeadd, M128x1x4_M128x1x4, 1024,
908, sgeadd, M128x1x4_M128x1x4, 1024,
909, sgeadd, M128x1x4_M128x1x4, 1024,
910, sgeadd, M128x1x4_M128x1x4, 1024,
911, sgeadd, M128x1x4_M128x1x4, 1024,
912, sgeadd, M128x1x4_M128x1x4, 1024,
913, sgeadd, M128x1x4_M128x1x4, 1024,
914, slange, M128x1x4_V128x1_M128x1x4, 1152,
915, slaset, M128x1x4, 512,
916, slaset, M128x1x4, 512,
917, slaset, M128x1x4, 512,
918, slaset, M128x1x4, 512,
919, slaset, M128x1x4, 512,
920, slaset, M128x1x4, 512,
921, slaset, M128x1x4, 512,
922, slaset, M128x1x4, 512,
923, slaset, M128x1x4, 512,
924, slaset, M128x1x4, 512,
925, sasum, M128x128x4_M128x1x4, 66048,
926, sasum, M128x128x4_M128x1x4, 66048,
927, sasum, M128x128x4_M128x1x4, 66048,
928, sasum, M128x128x4_M128x1x4, 66048,
929, sasum, M128x128x4_M128x1x4, 66048,
930, sasum, M128x128x4_M128x1x4, 66048,
931, sasum, M128x128x4_M128x1x4, 66048,
932, sasum, M128x128x4_M128x1x4, 66048,
933, sasum, M128x128x4_M128x1x4, 66048,
934, sasum, M128x128x4_M128x1x4, 66048,
935, slaset, M128x1x4, 512,
936, sgeadd, M128x1x4_M128x1x4, 1024,
937, sgeadd, M128x1x4_M128x1x4, 1024,
938, sgeadd, M128x1x4_M128x1x4, 1024,
939, sgeadd, M128x1x4_M128x1x4, 1024,
940, sgeadd, M128x1x4_M128x1x4, 1024,
941, sgeadd, M128x1x4_M128x1x4, 1024,
942, sgeadd, M128x1x4_M128x1x4, 1024,
943, sgeadd, M128x1x4_M128x1x4, 1024,
944, sgeadd, M128x1x4_M128x1x4, 1024,
945, sgeadd, M128x1x4_M128x1x4, 1024,
946, slange, M128x1x4_V128x1_M128x1x4, 1152,
947, slaset, M128x1x4, 512,
948, slaset, M128x1x4, 512,
949, slaset, M128x1x4, 512,
950, slaset, M128x1x4, 512,
951, slaset, M128x1x4, 512,
952, slaset, M128x1x4, 512,
953, slaset, M128x1x4, 512,
954, slaset, M128x1x4, 512,
955, slaset, M128x1x4, 512,
956, slaset, M128x1x4, 512,
957, sasum, M128x128x4_M128x1x4, 66048,
958, sasum, M128x128x4_M128x1x4, 66048,
959, sasum, M128x128x4_M128x1x4, 66048,
960, sasum, M128x128x4_M128x1x4, 66048,
961, sasum, M128x128x4_M128x1x4, 66048,
962, sasum, M128x128x4_M128x1x4, 66048,
963, sasum, M128x128x4_M128x1x4, 66048,
964, sasum, M128x128x4_M128x1x4, 66048,
965, sasum, M128x128x4_M128x1x4, 66048,
966, sasum, M128x128x4_M128x1x4, 66048,
967, slaset, M128x1x4, 512,
968, sgeadd, M128x1x4_M128x1x4, 1024,
969, sgeadd, M128x1x4_M128x1x4, 1024,
970, sgeadd, M128x1x4_M128x1x4, 1024,
