242, slaset, M640x1x4, 2560,
243, slaset, M640x1x4, 2560,
244, slaset, M640x1x4, 2560,
245, slaset, M640x1x4, 2560,
246, slaset, M640x1x4, 2560,
247, sasum, M640x640x4_M640x1x4, 1640960,
248, sasum, M640x640x4_M640x1x4, 1640960,
249, sasum, M640x640x4_M640x1x4, 1640960,
250, sasum, M640x640x4_M640x1x4, 1640960,
251, sasum, M640x640x4_M640x1x4, 1640960,
252, slaset, M640x1x4, 2560,
253, sgeadd, M640x1x4_M640x1x4, 5120,
254, sgeadd, M640x1x4_M640x1x4, 5120,
255, sgeadd, M640x1x4_M640x1x4, 5120,
256, sgeadd, M640x1x4_M640x1x4, 5120,
257, sgeadd, M640x1x4_M640x1x4, 5120,
258, slange, M640x1x4_V640x1_M640x1x4, 5760,
259, slaset, M640x1x4, 2560,
260, slaset, M640x1x4, 2560,
261, slaset, M640x1x4, 2560,
262, slaset, M640x1x4, 2560,
263, slaset, M640x1x4, 2560,
264, sasum, M640x640x4_M640x1x4, 1640960,
265, sasum, M640x640x4_M640x1x4, 1640960,
266, sasum, M640x640x4_M640x1x4, 1640960,
267, sasum, M640x640x4_M640x1x4, 1640960,
268, sasum, M640x640x4_M640x1x4, 1640960,
269, slaset, M640x1x4, 2560,
270, sgeadd, M640x1x4_M640x1x4, 5120,
271, sgeadd, M640x1x4_M640x1x4, 5120,
272, sgeadd, M640x1x4_M640x1x4, 5120,
273, sgeadd, M640x1x4_M640x1x4, 5120,
274, sgeadd, M640x1x4_M640x1x4, 5120,
275, slange, M640x1x4_V640x1_M640x1x4, 5760,
276, slaset, M640x1x4, 2560,
277, slaset, M640x1x4, 2560,
278, slaset, M640x1x4, 2560,
279, slaset, M640x1x4, 2560,
280, slaset, M640x1x4, 2560,
281, sasum, M640x640x4_M640x1x4, 1640960,
282, sasum, M640x640x4_M640x1x4, 1640960,
283, sasum, M640x640x4_M640x1x4, 1640960,
284, sasum, M640x640x4_M640x1x4, 1640960,
285, sasum, M640x640x4_M640x1x4, 1640960,
286, slaset, M640x1x4, 2560,
287, sgeadd, M640x1x4_M640x1x4, 5120,
288, sgeadd, M640x1x4_M640x1x4, 5120,
289, sgeadd, M640x1x4_M640x1x4, 5120,
290, sgeadd, M640x1x4_M640x1x4, 5120,
291, sgeadd, M640x1x4_M640x1x4, 5120,
292, slange, M640x1x4_V640x1_M640x1x4, 5760,
293, slaset, M640x1x4, 2560,
294, slaset, M640x1x4, 2560,
295, slaset, M640x1x4, 2560,
296, slaset, M640x1x4, 2560,
297, slaset, M640x1x4, 2560,
298, sasum, M640x640x4_M640x1x4, 1640960,
299, sasum, M640x640x4_M640x1x4, 1640960,
300, sasum, M640x640x4_M640x1x4, 1640960,
301, sasum, M640x640x4_M640x1x4, 1640960,
302, sasum, M640x640x4_M640x1x4, 1640960,
303, slaset, M640x1x4, 2560,
304, sgeadd, M640x1x4_M640x1x4, 5120,
305, sgeadd, M640x1x4_M640x1x4, 5120,
306, sgeadd, M640x1x4_M640x1x4, 5120,
307, sgeadd, M640x1x4_M640x1x4, 5120,
308, sgeadd, M640x1x4_M640x1x4, 5120,
309, slange, M640x1x4_V640x1_M640x1x4, 5760,
310, slaset, M640x1x4, 2560,
311, slaset, M640x1x4, 2560,
312, slaset, M640x1x4, 2560,
313, slaset, M640x1x4, 2560,
314, slaset, M640x1x4, 2560,
315, sasum, M640x640x4_M640x1x4, 1640960,
316, sasum, M640x640x4_M640x1x4, 1640960,
317, sasum, M640x640x4_M640x1x4, 1640960,
318, sasum, M640x640x4_M640x1x4, 1640960,
319, sasum, M640x640x4_M640x1x4, 1640960,
320, slaset, M640x1x4, 2560,
321, sgeadd, M640x1x4_M640x1x4, 5120,
322, sgeadd, M640x1x4_M640x1x4, 5120,
323, sgeadd, M640x1x4_M640x1x4, 5120,
324, sgeadd, M640x1x4_M640x1x4, 5120,
325, sgeadd, M640x1x4_M640x1x4, 5120,
326, slange, M640x1x4_V640x1_M640x1x4, 5760,
327, slaset, M1x1x4, 4,
328, slange_max, M640x1x4_M1x1x4, 2564,
329, slange_max, M640x1x4_M1x1x4, 2564,
330, slange_max, M640x1x4_M1x1x4, 2564,
331, slange_max, M640x1x4_M1x1x4, 2564,
332, slange_max, M640x1x4_M1x1x4, 2564,
333, slange_max, M1x1x4_M1x1x4, 8,
334, slacpy, M1x1x4_M640x1x4, 2564,
