58, slaset, M960x1x4, 3840,
59, sasum, M960x960x4_M960x1x4, 3690240,
60, slaset, M960x1x4, 3840,
61, sgeadd, M960x1x4_M960x1x4, 7680,
62, slange, M960x1x4_V960x1_M960x1x4, 8640,
63, slaset, M1x1x4, 4,
64, slange_max, M960x1x4_M1x1x4, 3844,
65, slange_max, M1x1x4_M1x1x4, 8,
66, slacpy, M1x1x4_M960x1x4, 3844,
