58, slaset, M128x1x4, 512,
59, sasum, M128x128x4_M128x1x4, 66048,
60, slaset, M128x1x4, 512,
61, sgeadd, M128x1x4_M128x1x4, 1024,
62, slange, M128x1x4_V128x1_M128x1x4, 1152,
63, slaset, M1x1x4, 4,
64, slange_max, M128x1x4_M1x1x4, 516,
65, slange_max, M1x1x4_M1x1x4, 8,
66, slacpy, M1x1x4_M128x1x4, 516,
