787, slaset, M512x1x4, 2048,
788, slaset, M512x1x4, 2048,
789, slaset, M512x1x4, 2048,
790, slaset, M512x1x4, 2048,
791, slaset, M512x1x4, 2048,
792, slaset, M512x1x4, 2048,
793, slaset, M512x1x4, 2048,
794, slaset, M512x1x4, 2048,
795, slaset, M512x1x4, 2048,
796, slaset, M512x1x4, 2048,
797, sasum, M512x512x4_M512x1x4, 1050624,
798, sasum, M512x512x4_M512x1x4, 1050624,
799, sasum, M512x512x4_M512x1x4, 1050624,
800, sasum, M512x512x4_M512x1x4, 1050624,
801, sasum, M512x512x4_M512x1x4, 1050624,
802, sasum, M512x512x4_M512x1x4, 1050624,
803, sasum, M512x512x4_M512x1x4, 1050624,
804, sasum, M512x512x4_M512x1x4, 1050624,
805, sasum, M512x512x4_M512x1x4, 1050624,
806, sasum, M512x512x4_M512x1x4, 1050624,
807, slaset, M512x1x4, 2048,
808, sgeadd, M512x1x4_M512x1x4, 4096,
809, sgeadd, M512x1x4_M512x1x4, 4096,
810, sgeadd, M512x1x4_M512x1x4, 4096,
811, sgeadd, M512x1x4_M512x1x4, 4096,
812, sgeadd, M512x1x4_M512x1x4, 4096,
813, sgeadd, M512x1x4_M512x1x4, 4096,
814, sgeadd, M512x1x4_M512x1x4, 4096,
815, sgeadd, M512x1x4_M512x1x4, 4096,
816, sgeadd, M512x1x4_M512x1x4, 4096,
817, sgeadd, M512x1x4_M512x1x4, 4096,
818, slange, M512x1x4_V512x1_M512x1x4, 4608,
819, slaset, M512x1x4, 2048,
820, slaset, M512x1x4, 2048,
821, slaset, M512x1x4, 2048,
822, slaset, M512x1x4, 2048,
823, slaset, M512x1x4, 2048,
824, slaset, M512x1x4, 2048,
825, slaset, M512x1x4, 2048,
826, slaset, M512x1x4, 2048,
827, slaset, M512x1x4, 2048,
828, slaset, M512x1x4, 2048,
829, sasum, M512x512x4_M512x1x4, 1050624,
830, sasum, M512x512x4_M512x1x4, 1050624,
831, sasum, M512x512x4_M512x1x4, 1050624,
832, sasum, M512x512x4_M512x1x4, 1050624,
833, sasum, M512x512x4_M512x1x4, 1050624,
834, sasum, M512x512x4_M512x1x4, 1050624,
835, sasum, M512x512x4_M512x1x4, 1050624,
836, sasum, M512x512x4_M512x1x4, 1050624,
837, sasum, M512x512x4_M512x1x4, 1050624,
838, sasum, M512x512x4_M512x1x4, 1050624,
839, slaset, M512x1x4, 2048,
840, sgeadd, M512x1x4_M512x1x4, 4096,
841, sgeadd, M512x1x4_M512x1x4, 4096,
842, sgeadd, M512x1x4_M512x1x4, 4096,
843, sgeadd, M512x1x4_M512x1x4, 4096,
844, sgeadd, M512x1x4_M512x1x4, 4096,
845, sgeadd, M512x1x4_M512x1x4, 4096,
846, sgeadd, M512x1x4_M512x1x4, 4096,
847, sgeadd, M512x1x4_M512x1x4, 4096,
848, sgeadd, M512x1x4_M512x1x4, 4096,
849, sgeadd, M512x1x4_M512x1x4, 4096,
850, slange, M512x1x4_V512x1_M512x1x4, 4608,
851, slaset, M512x1x4, 2048,
852, slaset, M512x1x4, 2048,
853, slaset, M512x1x4, 2048,
854, slaset, M512x1x4, 2048,
855, slaset, M512x1x4, 2048,
856, slaset, M512x1x4, 2048,
857, slaset, M512x1x4, 2048,
858, slaset, M512x1x4, 2048,
859, slaset, M512x1x4, 2048,
860, slaset, M512x1x4, 2048,
861, sasum, M512x512x4_M512x1x4, 1050624,
862, sasum, M512x512x4_M512x1x4, 1050624,
863, sasum, M512x512x4_M512x1x4, 1050624,
864, sasum, M512x512x4_M512x1x4, 1050624,
865, sasum, M512x512x4_M512x1x4, 1050624,
866, sasum, M512x512x4_M512x1x4, 1050624,
867, sasum, M512x512x4_M512x1x4, 1050624,
868, sasum, M512x512x4_M512x1x4, 1050624,
869, sasum, M512x512x4_M512x1x4, 1050624,
870, sasum, M512x512x4_M512x1x4, 1050624,
871, slaset, M512x1x4, 2048,
872, sgeadd, M512x1x4_M512x1x4, 4096,
873, sgeadd, M512x1x4_M512x1x4, 4096,
874, sgeadd, M512x1x4_M512x1x4, 4096,
875, sgeadd, M512x1x4_M512x1x4, 4096,
876, sgeadd, M512x1x4_M512x1x4, 4096,
877, sgeadd, M512x1x4_M512x1x4, 4096,
878, sgeadd, M512x1x4_M512x1x4, 4096,
879, sgeadd, M512x1x4_M512x1x4, 4096,
880, sgeadd, M512x1x4_M512x1x4, 4096,
881, sgeadd, M512x1x4_M512x1x4, 4096,
882, slange, M512x1x4_V512x1_M512x1x4, 4608,
883, slaset, M512x1x4, 2048,
884, slaset, M512x1x4, 2048,
885, slaset, M512x1x4, 2048,
886, slaset, M512x1x4, 2048,
887, slaset, M512x1x4, 2048,
888, slaset, M512x1x4, 2048,
889, slaset, M512x1x4, 2048,
890, slaset, M512x1x4, 2048,
891, slaset, M512x1x4, 2048,
892, slaset, M512x1x4, 2048,
893, sasum, M512x512x4_M512x1x4, 1050624,
894, sasum, M512x512x4_M512x1x4, 1050624,
895, sasum, M512x512x4_M512x1x4, 1050624,
896, sasum, M512x512x4_M512x1x4, 1050624,
897, sasum, M512x512x4_M512x1x4, 1050624,
