242, slaset, M768x1x4, 3072,
243, slaset, M768x1x4, 3072,
244, slaset, M768x1x4, 3072,
245, slaset, M768x1x4, 3072,
246, slaset, M768x1x4, 3072,
247, sasum, M768x768x4_M768x1x4, 2362368,
248, sasum, M768x768x4_M768x1x4, 2362368,
249, sasum, M768x768x4_M768x1x4, 2362368,
250, sasum, M768x768x4_M768x1x4, 2362368,
251, sasum, M768x768x4_M768x1x4, 2362368,
252, slaset, M768x1x4, 3072,
253, sgeadd, M768x1x4_M768x1x4, 6144,
254, sgeadd, M768x1x4_M768x1x4, 6144,
255, sgeadd, M768x1x4_M768x1x4, 6144,
256, sgeadd, M768x1x4_M768x1x4, 6144,
257, sgeadd, M768x1x4_M768x1x4, 6144,
258, slange, M768x1x4_V768x1_M768x1x4, 6912,
259, slaset, M768x1x4, 3072,
260, slaset, M768x1x4, 3072,
261, slaset, M768x1x4, 3072,
262, slaset, M768x1x4, 3072,
263, slaset, M768x1x4, 3072,
264, sasum, M768x768x4_M768x1x4, 2362368,
265, sasum, M768x768x4_M768x1x4, 2362368,
266, sasum, M768x768x4_M768x1x4, 2362368,
267, sasum, M768x768x4_M768x1x4, 2362368,
268, sasum, M768x768x4_M768x1x4, 2362368,
269, slaset, M768x1x4, 3072,
270, sgeadd, M768x1x4_M768x1x4, 6144,
271, sgeadd, M768x1x4_M768x1x4, 6144,
272, sgeadd, M768x1x4_M768x1x4, 6144,
273, sgeadd, M768x1x4_M768x1x4, 6144,
274, sgeadd, M768x1x4_M768x1x4, 6144,
275, slange, M768x1x4_V768x1_M768x1x4, 6912,
276, slaset, M768x1x4, 3072,
277, slaset, M768x1x4, 3072,
278, slaset, M768x1x4, 3072,
279, slaset, M768x1x4, 3072,
280, slaset, M768x1x4, 3072,
281, sasum, M768x768x4_M768x1x4, 2362368,
282, sasum, M768x768x4_M768x1x4, 2362368,
283, sasum, M768x768x4_M768x1x4, 2362368,
284, sasum, M768x768x4_M768x1x4, 2362368,
285, sasum, M768x768x4_M768x1x4, 2362368,
286, slaset, M768x1x4, 3072,
287, sgeadd, M768x1x4_M768x1x4, 6144,
288, sgeadd, M768x1x4_M768x1x4, 6144,
289, sgeadd, M768x1x4_M768x1x4, 6144,
290, sgeadd, M768x1x4_M768x1x4, 6144,
291, sgeadd, M768x1x4_M768x1x4, 6144,
292, slange, M768x1x4_V768x1_M768x1x4, 6912,
293, slaset, M768x1x4, 3072,
294, slaset, M768x1x4, 3072,
295, slaset, M768x1x4, 3072,
296, slaset, M768x1x4, 3072,
297, slaset, M768x1x4, 3072,
298, sasum, M768x768x4_M768x1x4, 2362368,
299, sasum, M768x768x4_M768x1x4, 2362368,
300, sasum, M768x768x4_M768x1x4, 2362368,
301, sasum, M768x768x4_M768x1x4, 2362368,
302, sasum, M768x768x4_M768x1x4, 2362368,
303, slaset, M768x1x4, 3072,
304, sgeadd, M768x1x4_M768x1x4, 6144,
305, sgeadd, M768x1x4_M768x1x4, 6144,
306, sgeadd, M768x1x4_M768x1x4, 6144,
307, sgeadd, M768x1x4_M768x1x4, 6144,
308, sgeadd, M768x1x4_M768x1x4, 6144,
309, slange, M768x1x4_V768x1_M768x1x4, 6912,
310, slaset, M768x1x4, 3072,
311, slaset, M768x1x4, 3072,
312, slaset, M768x1x4, 3072,
313, slaset, M768x1x4, 3072,
314, slaset, M768x1x4, 3072,
315, sasum, M768x768x4_M768x1x4, 2362368,
316, sasum, M768x768x4_M768x1x4, 2362368,
317, sasum, M768x768x4_M768x1x4, 2362368,
318, sasum, M768x768x4_M768x1x4, 2362368,
319, sasum, M768x768x4_M768x1x4, 2362368,
320, slaset, M768x1x4, 3072,
321, sgeadd, M768x1x4_M768x1x4, 6144,
322, sgeadd, M768x1x4_M768x1x4, 6144,
323, sgeadd, M768x1x4_M768x1x4, 6144,
324, sgeadd, M768x1x4_M768x1x4, 6144,
325, sgeadd, M768x1x4_M768x1x4, 6144,
326, slange, M768x1x4_V768x1_M768x1x4, 6912,
327, slaset, M1x1x4, 4,
328, slange_max, M768x1x4_M1x1x4, 3076,
329, slange_max, M768x1x4_M1x1x4, 3076,
330, slange_max, M768x1x4_M1x1x4, 3076,
331, slange_max, M768x1x4_M1x1x4, 3076,
332, slange_max, M768x1x4_M1x1x4, 3076,
333, slange_max, M1x1x4_M1x1x4, 8,
334, slacpy, M1x1x4_M768x1x4, 3076,
