9005, spotrf, M640x640x4, 1638400,	9045, spotrf, M640x640x4, 1638400, 40
9006, strsm, M640x640x4_M640x640x4, 3276800,	9046, strsm, M640x640x4_M640x640x4, 3276800, 40
9007, strsm, M640x640x4_M640x640x4, 3276800,	9047, strsm, M640x640x4_M640x640x4, 3276800, 40
9008, strsm, M640x640x4_M640x640x4, 3276800,	9048, strsm, M640x640x4_M640x640x4, 3276800, 40
9009, strsm, M640x640x4_M640x640x4, 3276800,	9049, strsm, M640x640x4_M640x640x4, 3276800, 40
9010, strsm, M640x640x4_M640x640x4, 3276800,	9050, strsm, M640x640x4_M640x640x4, 3276800, 40
9011, strsm, M640x640x4_M640x640x4, 3276800,	9051, strsm, M640x640x4_M640x640x4, 3276800, 40
9012, strsm, M640x640x4_M640x640x4, 3276800,	9052, strsm, M640x640x4_M640x640x4, 3276800, 40
9013, strsm, M640x640x4_M640x640x4, 3276800,	9053, strsm, M640x640x4_M640x640x4, 3276800, 40
9014, strsm, M640x640x4_M640x640x4, 3276800,	9054, strsm, M640x640x4_M640x640x4, 3276800, 40
9015, strsm, M640x640x4_M640x640x4, 3276800,	9055, strsm, M640x640x4_M640x640x4, 3276800, 40
9016, strsm, M640x640x4_M640x640x4, 3276800,	9056, strsm, M640x640x4_M640x640x4, 3276800, 40
9017, strsm, M640x640x4_M640x640x4, 3276800,	9057, strsm, M640x640x4_M640x640x4, 3276800, 40
9018, strsm, M640x640x4_M640x640x4, 3276800,	9058, strsm, M640x640x4_M640x640x4, 3276800, 40
9019, strsm, M640x640x4_M640x640x4, 3276800,	9059, strsm, M640x640x4_M640x640x4, 3276800, 40
9020, strsm, M640x640x4_M640x640x4, 3276800,	9060, strsm, M640x640x4_M640x640x4, 3276800, 40
9021, strsm, M640x640x4_M640x640x4, 3276800,	9061, strsm, M640x640x4_M640x640x4, 3276800, 40
9022, strsm, M640x640x4_M640x640x4, 3276800,	9062, strsm, M640x640x4_M640x640x4, 3276800, 40
9023, strsm, M640x640x4_M640x640x4, 3276800,	9063, strsm, M640x640x4_M640x640x4, 3276800, 40
9024, strsm, M640x640x4_M640x640x4, 3276800,	9064, strsm, M640x640x4_M640x640x4, 3276800, 40
9027, ssyrk, M640x640x4_M640x640x4, 3276800,	9067, ssyrk, M640x640x4_M640x640x4, 3276800, 40
9028, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	9068, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
9029, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	9069, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
9030, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	9070, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
