9005, spotrf, M512x512x4, 1048576,	9045, spotrf, M512x512x4, 1048576, 40
9006, strsm, M512x512x4_M512x512x4, 2097152,	9046, strsm, M512x512x4_M512x512x4, 2097152, 40
9007, strsm, M512x512x4_M512x512x4, 2097152,	9047, strsm, M512x512x4_M512x512x4, 2097152, 40
9008, strsm, M512x512x4_M512x512x4, 2097152,	9048, strsm, M512x512x4_M512x512x4, 2097152, 40
9009, strsm, M512x512x4_M512x512x4, 2097152,	9049, strsm, M512x512x4_M512x512x4, 2097152, 40
9010, strsm, M512x512x4_M512x512x4, 2097152,	9050, strsm, M512x512x4_M512x512x4, 2097152, 40
9011, strsm, M512x512x4_M512x512x4, 2097152,	9051, strsm, M512x512x4_M512x512x4, 2097152, 40
9012, strsm, M512x512x4_M512x512x4, 2097152,	9052, strsm, M512x512x4_M512x512x4, 2097152, 40
9013, strsm, M512x512x4_M512x512x4, 2097152,	9053, strsm, M512x512x4_M512x512x4, 2097152, 40
9014, strsm, M512x512x4_M512x512x4, 2097152,	9054, strsm, M512x512x4_M512x512x4, 2097152, 40
9015, strsm, M512x512x4_M512x512x4, 2097152,	9055, strsm, M512x512x4_M512x512x4, 2097152, 40
9016, strsm, M512x512x4_M512x512x4, 2097152,	9056, strsm, M512x512x4_M512x512x4, 2097152, 40
9017, strsm, M512x512x4_M512x512x4, 2097152,	9057, strsm, M512x512x4_M512x512x4, 2097152, 40
9018, strsm, M512x512x4_M512x512x4, 2097152,	9058, strsm, M512x512x4_M512x512x4, 2097152, 40
9019, strsm, M512x512x4_M512x512x4, 2097152,	9059, strsm, M512x512x4_M512x512x4, 2097152, 40
9020, strsm, M512x512x4_M512x512x4, 2097152,	9060, strsm, M512x512x4_M512x512x4, 2097152, 40
9021, strsm, M512x512x4_M512x512x4, 2097152,	9061, strsm, M512x512x4_M512x512x4, 2097152, 40
9022, strsm, M512x512x4_M512x512x4, 2097152,	9062, strsm, M512x512x4_M512x512x4, 2097152, 40
9023, strsm, M512x512x4_M512x512x4, 2097152,	9063, strsm, M512x512x4_M512x512x4, 2097152, 40
9024, strsm, M512x512x4_M512x512x4, 2097152,	9064, strsm, M512x512x4_M512x512x4, 2097152, 40
9027, ssyrk, M512x512x4_M512x512x4, 2097152,	9067, ssyrk, M512x512x4_M512x512x4, 2097152, 40
9028, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9068, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9029, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9069, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9030, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9070, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9031, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9071, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9032, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9072, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9033, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9073, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9034, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9074, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9035, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9075, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9036, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9076, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9037, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9077, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9038, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9078, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9039, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9079, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9040, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9080, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9041, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9081, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9042, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9082, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9043, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9083, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9044, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9084, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9045, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9085, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9048, ssyrk, M512x512x4_M512x512x4, 2097152,	9088, ssyrk, M512x512x4_M512x512x4, 2097152, 40
9049, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9089, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9050, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9090, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9051, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9091, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9052, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9092, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9053, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9093, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
9054, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,	9094, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728, 40
