1755, spotrf, M256x256x4, 262144,	1795, spotrf, M256x256x4, 262144, 40
1756, strsm, M256x256x4_M256x256x4, 524288,	1796, strsm, M256x256x4_M256x256x4, 524288, 40
1757, strsm, M256x256x4_M256x256x4, 524288,	1797, strsm, M256x256x4_M256x256x4, 524288, 40
1758, strsm, M256x256x4_M256x256x4, 524288,	1798, strsm, M256x256x4_M256x256x4, 524288, 40
1759, strsm, M256x256x4_M256x256x4, 524288,	1799, strsm, M256x256x4_M256x256x4, 524288, 40
1760, strsm, M256x256x4_M256x256x4, 524288,	1800, strsm, M256x256x4_M256x256x4, 524288, 40
1761, strsm, M256x256x4_M256x256x4, 524288,	1801, strsm, M256x256x4_M256x256x4, 524288, 40
1762, strsm, M256x256x4_M256x256x4, 524288,	1802, strsm, M256x256x4_M256x256x4, 524288, 40
1763, strsm, M256x256x4_M256x256x4, 524288,	1803, strsm, M256x256x4_M256x256x4, 524288, 40
1764, strsm, M256x256x4_M256x256x4, 524288,	1804, strsm, M256x256x4_M256x256x4, 524288, 40
1767, ssyrk, M256x256x4_M256x256x4, 524288,	1807, ssyrk, M256x256x4_M256x256x4, 524288, 40
1768, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1808, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1769, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1809, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1770, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1810, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1771, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1811, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1772, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1812, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1773, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1813, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1774, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1814, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1775, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1815, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1778, ssyrk, M256x256x4_M256x256x4, 524288,	1818, ssyrk, M256x256x4_M256x256x4, 524288, 40
1779, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1819, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1780, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1820, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1781, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1821, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1782, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1822, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1783, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1823, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1784, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1824, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1785, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1825, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1788, ssyrk, M256x256x4_M256x256x4, 524288,	1828, ssyrk, M256x256x4_M256x256x4, 524288, 40
1789, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1829, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1790, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1830, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1791, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1831, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1792, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1832, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1793, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1833, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1794, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1834, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1797, ssyrk, M256x256x4_M256x256x4, 524288,	1837, ssyrk, M256x256x4_M256x256x4, 524288, 40
1798, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1838, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1799, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1839, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1800, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1840, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1801, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1841, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1802, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1842, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1805, ssyrk, M256x256x4_M256x256x4, 524288,	1845, ssyrk, M256x256x4_M256x256x4, 524288, 40
1806, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1846, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1807, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1847, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1808, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1848, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1809, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1849, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1812, ssyrk, M256x256x4_M256x256x4, 524288,	1852, ssyrk, M256x256x4_M256x256x4, 524288, 40
1813, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1853, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
1814, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	1854, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
