CPU4 7.370886 4171 spotrf spotrf CPU -1 4211 40
CPU14 18.428436 4172 strsm strsm CUDA0 2.210996 4212 40
CPU15 16.911021 4173 strsm strsm CUDA2 2.266353 4213 40
CPU9 16.773346 4174 strsm strsm CUDA3 2.218515 4214 40
CPU6 18.091260 4175 strsm strsm CUDA1 2.194920 4215 40
CPU13 17.842730 4176 strsm strsm CUDA0 1.711483 4216 40
CPU10 18.214375 4177 strsm strsm CUDA2 1.740621 4217 40
CPU16 16.640047 4178 strsm strsm CUDA3 1.369158 4218 40
CPU18 16.633478 4179 strsm strsm CUDA1 1.339540 4219 40
CPU5 18.026943 4180 strsm strsm CUDA0 1.799642 4220 40
CPU17 16.899229 4181 strsm strsm CUDA2 1.797800 4221 40
CPU7 17.523519 4182 strsm strsm CUDA3 1.732621 4222 40
CPU1 16.692085 4183 strsm strsm CUDA1 16.189741 4223 40
CPU8 18.087529 4184 strsm strsm CUDA0 1.663577 4224 40
CPU12 18.238526 4185 strsm strsm CUDA2 1.648386 4225 40
CPU11 17.905538 4186 strsm strsm CUDA3 1.781398 4226 40
CPU3 18.077933 4187 strsm strsm CUDA1 1.836389 4227 40
CPU0 18.196209 4188 strsm strsm CUDA0 1.743656 4228 40
CPU2 17.903336 4189 strsm strsm CUDA2 1.772356 4229 40
CPU19 25.741493 4190 strsm strsm CUDA3 1.727374 4230 40
CPU14 15.562130 4193 ssyrk ssyrk CUDA0 0.179668 4233 40
CPU14 24.196341 4194 sgemm sgemm CUDA0 0.628093 4234 40
CPU14 23.977082 4195 sgemm sgemm CUDA2 0.980040 4235 40
CPU14 24.331481 4196 sgemm sgemm CUDA1 0.930575 4236 40
CPU14 24.240168 4197 sgemm sgemm CUDA0 0.696294 4237 40
CPU16 21.482833 4198 sgemm sgemm CUDA2 0.694949 4238 40
CPU4 23.747678 4199 sgemm sgemm CUDA3 0.692317 4239 40
CPU9 23.714500 4200 sgemm sgemm CUDA1 0.692406 4240 40
CPU15 21.358093 4201 sgemm sgemm CUDA0 0.696371 4241 40
CPU17 21.392300 4202 sgemm sgemm CUDA2 0.696041 4242 40
CPU5 23.537384 4203 sgemm sgemm CUDA3 0.686895 4243 40
CPU2 23.702262 4204 sgemm sgemm CUDA1 0.645843 4244 40
CPU6 23.734519 4205 sgemm sgemm CUDA0 0.691769 4245 40
CPU0 23.639531 4206 sgemm sgemm CUDA2 0.749973 4246 40
CPU3 23.768263 4207 sgemm sgemm CUDA3 0.937049 4247 40
CPU12 23.675178 4208 sgemm sgemm CUDA1 0.645573 4248 40
CPU10 23.780537 4209 sgemm sgemm CUDA0 0.688574 4249 40
CPU8 23.527081 4210 sgemm sgemm CUDA2 0.697739 4250 40
CPU18 21.454662 4211 sgemm sgemm CUDA3 0.907370 4251 40
CPU15 13.694450 4214 ssyrk ssyrk CUDA2 0.444729 4254 40
CPU15 21.323615 4215 sgemm sgemm CUDA2 0.648845 4255 40
CPU6 23.837286 4216 sgemm sgemm CUDA1 17.264366 4256 40
CPU13 23.414544 4217 sgemm sgemm CUDA0 0.689039 4257 40
CPU10 23.964825 4218 sgemm sgemm CUDA2 0.690997 4258 40
CPU15 21.734556 4219 sgemm sgemm CUDA3 0.647338 4259 40
CPU15 21.896926 4220 sgemm sgemm CUDA1 0.646578 4260 40
CPU4 21.505575 4221 sgemm sgemm CUDA0 1.279163 4261 40
CPU17 21.438179 4222 sgemm sgemm CUDA2 0.689410 4262 40
CPU7 23.523798 4223 sgemm sgemm CUDA3 0.690606 4263 40
CPU15 21.684003 4224 sgemm sgemm CUDA1 0.643319 4264 40
CPU8 24.041259 4225 sgemm sgemm CUDA2 0.942077 4265 40
CPU12 23.869778 4226 sgemm sgemm CUDA2 0.688792 4266 40
CPU11 23.347612 4227 sgemm sgemm CUDA3 0.643959 4267 40
CPU3 24.049072 4228 sgemm sgemm CUDA1 0.645225 4268 40
CPU0 23.982149 4229 sgemm sgemm CUDA3 1.156141 4269 40
CPU2 23.875948 4230 sgemm sgemm CUDA2 0.676581 4270 40
CPU19 23.942667 4231 sgemm sgemm CUDA3 0.645058 4271 40
CPU9 13.514243 4234 ssyrk ssyrk CUDA3 18.360793 4274 40
CPU6 23.734894 4235 sgemm sgemm CUDA3 0.932823 4275 40
CPU13 23.772917 4236 sgemm sgemm CUDA2 18.102101 4276 40
CPU10 23.884948 4237 sgemm sgemm CUDA2 0.644045 4277 40
CPU9 21.771511 4238 sgemm sgemm CUDA3 0.692164 4278 40
CPU9 21.815036 4239 sgemm sgemm CUDA3 0.160438 4279 40
CPU5 24.426730 4240 sgemm sgemm CUDA2 0.692110 4280 40
CPU16 20.971224 4241 sgemm sgemm CUDA2 1.165604 4281 40
CPU7 23.750333 4242 sgemm sgemm CUDA3 0.581833 4282 40
CPU9 21.699317 4243 sgemm sgemm CUDA2 0.683664 4283 40
CPU8 23.850737 4244 sgemm sgemm CUDA2 0.686183 4284 40
CPU12 23.929272 4245 sgemm sgemm CUDA3 0.645353 4285 40
CPU11 23.280163 4246 sgemm sgemm CUDA3 0.642397 4286 40
CPU3 23.907201 4247 sgemm sgemm CUDA2 0.902357 4287 40
CPU0 23.855101 4248 sgemm sgemm CUDA3 0.644122 4288 40
CPU2 23.754122 4249 sgemm sgemm CUDA2 0.643421 4289 40
CPU19 23.839580 4250 sgemm sgemm CUDA3 0.686628 4290 40
CPU6 15.575217 4253 ssyrk ssyrk CUDA1 0.189520 4293 40
CPU6 24.145557 4254 sgemm sgemm CUDA2 0.967260 4294 40
CPU10 23.974333 4255 sgemm sgemm CUDA2 0.692714 4295 40
CPU6 24.291023 4256 sgemm sgemm CUDA3 0.962303 4296 40
CPU6 24.352553 4257 sgemm sgemm CUDA1 12.473955 4297 40
CPU4 24.023374 4258 sgemm sgemm CUDA2 0.695217 4298 40
CPU6 23.870086 4259 sgemm sgemm CUDA2 0.687334 4299 40
CPU5 23.673521 4260 sgemm sgemm CUDA3 0.968483 4300 40
CPU4 23.994875 4261 sgemm sgemm CUDA2 0.569716 4301 40
CPU8 23.834993 4262 sgemm sgemm CUDA2 0.681991 4302 40
CPU12 24.115903 4263 sgemm sgemm CUDA3 0.576565 4303 40
CPU5 23.786541 4264 sgemm sgemm CUDA3 0.693096 4304 40
CPU3 23.842083 4265 sgemm sgemm CUDA2 1.845658 4305 40
CPU0 23.816670 4266 sgemm sgemm CUDA3 0.689695 4306 40
CPU6 23.764260 4267 sgemm sgemm CUDA2 0.068209 4307 40
CPU16 21.246362 4268 sgemm sgemm CUDA3 0.640487 4308 40
CPU13 14.644308 4271 ssyrk ssyrk CUDA0 0.373903 4311 40
CPU10 24.207990 4272 sgemm sgemm CUDA0 0.434670 4312 40
CPU13 23.677523 4273 sgemm sgemm CUDA1 0.780148 4313 40
CPU13 23.794913 4274 sgemm sgemm CUDA1 0.545479 4314 40
CPU4 21.792673 4275 sgemm sgemm CUDA0 0.456379 4315 40
CPU13 23.710054 4276 sgemm sgemm CUDA0 0.645213 4316 40
CPU13 23.632279 4277 sgemm sgemm CUDA0 1.352010 4317 40
CPU13 23.859299 4278 sgemm sgemm CUDA2 0.687707 4318 40
CPU8 24.209315 4279 sgemm sgemm CUDA0 0.582422 4319 40
CPU12 24.167768 4280 sgemm sgemm CUDA2 0.650604 4320 40
CPU11 23.352543 4281 sgemm sgemm CUDA3 0.644623 4321 40
CPU3 24.256614 4282 sgemm sgemm CUDA2 0.686863 4322 40
CPU9 21.601515 4283 sgemm sgemm CUDA3 0.641827 4323 40
CPU1 21.599226 4284 sgemm sgemm CUDA2 0.688795 4324 40
CPU18 21.157035 4285 sgemm sgemm CUDA3 0.686978 4325 40
CPU10 15.637929 4288 ssyrk ssyrk CUDA2 0.747198 4328 40
CPU10 24.189542 4289 sgemm sgemm CUDA1 0.692692 4329 40
CPU16 21.256848 4290 sgemm sgemm CUDA1 0.644909 4330 40
CPU10 24.307400 4291 sgemm sgemm CUDA2 0.690088 4331 40
CPU19 23.634142 4292 sgemm sgemm CUDA2 1.008220 4332 40
CPU17 21.269111 4293 sgemm sgemm CUDA0 0.626244 4333 40
CPU15 21.265589 4294 sgemm sgemm CUDA1 0.651001 4334 40
CPU16 21.269124 4295 sgemm sgemm CUDA2 0.691507 4335 40
CPU12 24.244806 4296 sgemm sgemm CUDA2 0.636264 4336 40
CPU18 21.139697 4297 sgemm sgemm CUDA3 0.645729 4337 40
CPU10 24.280532 4298 sgemm sgemm CUDA2 0.687415 4338 40
CPU15 21.347777 4299 sgemm sgemm CUDA3 0.642170 4339 40
CPU17 21.377558 4300 sgemm sgemm CUDA2 0.887798 4340 40
CPU19 23.744449 4301 sgemm sgemm CUDA3 0.689307 4341 40
CPU4 13.596421 4304 ssyrk ssyrk CUDA3 0.370210 4344 40
CPU16 21.470254 4305 sgemm sgemm CUDA3 0.140166 4345 40
CPU5 24.172767 4306 sgemm sgemm CUDA2 16.314420 4346 40
CPU17 21.707214 4307 sgemm sgemm CUDA2 0.641863 4347 40
CPU7 23.938051 4308 sgemm sgemm CUDA3 0.688487 4348 40
CPU1 21.758261 4309 sgemm sgemm CUDA2 0.644873 4349 40
CPU8 24.370963 4310 sgemm sgemm CUDA2 0.645391 4350 40
CPU12 24.308801 4311 sgemm sgemm CUDA3 0.687870 4351 40
CPU11 23.739733 4312 sgemm sgemm CUDA3 16.495958 4352 40
CPU3 24.380221 4313 sgemm sgemm CUDA2 4.554847 4353 40
CPU0 24.481440 4314 sgemm sgemm CUDA3 0.644235 4354 40
CPU2 23.812487 4315 sgemm sgemm CUDA2 0.641945 4355 40
CPU17 21.777826 4316 sgemm sgemm CUDA3 0.646246 4356 40
CPU18 12.984961 4319 ssyrk ssyrk CUDA1 0.262043 4359 40
