CPU10 4.989274 38426 spotrf spotrf CPU -1 38466 40
CPU13 10.983670 38427 strsm strsm CUDA0 1.765292 38467 40
CPU12 10.969627 38428 strsm strsm CUDA2 1.712299 38468 40
CPU0 10.983900 38429 strsm strsm CUDA3 1.694555 38469 40
CPU19 10.970329 38430 strsm strsm CUDA1 1.890660 38470 40
CPU2 11.131664 38431 strsm strsm CUDA0 1.585249 38471 40
CPU3 10.947586 38432 strsm strsm CUDA3 1.584572 38472 40
CPU5 10.939313 38433 strsm strsm CUDA3 3.799309 38473 40
CPU4 10.938345 38434 strsm strsm CUDA2 1.167805 38474 40
CPU18 11.004909 38435 strsm strsm CUDA3 1.524892 38475 40
CPU16 10.907980 38436 strsm strsm CUDA0 1.456747 38476 40
CPU9 10.919857 38437 strsm strsm CUDA1 1.270841 38477 40
CPU6 10.990891 38438 strsm strsm CUDA2 2.855211 38478 40
CPU7 10.971684 38439 strsm strsm CUDA0 1.300923 38479 40
CPU8 10.902152 38440 strsm strsm CUDA3 1.407220 38480 40
CPU1 10.952665 38441 strsm strsm CUDA1 1.138551 38481 40
CPU11 17.805583 38442 strsm strsm CUDA2 13.383439 38482 40
CPU14 10.983071 38443 strsm strsm CUDA0 1.447664 38483 40
CPU17 11.048351 38444 strsm strsm CUDA3 1.371990 38484 40
CPU15 10.863318 38445 strsm strsm CUDA1 1.620942 38485 40
CPU10 10.745029 38446 strsm strsm CUDA1 1.561219 38486 40
CPU10 11.052705 38447 strsm strsm CUDA1 1.568415 38487 40
CPU10 12.108446 38448 strsm strsm CUDA1 13.320607 38488 40
CPU19 10.761932 38449 strsm strsm CUDA2 1.485301 38489 40
CPU10 18.208988 38450 strsm strsm CUDA0 1.341581 38490 40
CPU3 10.866427 38451 strsm strsm CUDA1 1.478171 38491 40
CPU10 18.065456 38452 strsm strsm CUDA3 1.534489 38492 40
CPU15 10.744625 38453 strsm strsm CUDA0 1.423338 38493 40
CPU5 10.781682 38454 strsm strsm CUDA2 1.344602 38494 40
CPU17 10.794542 38455 strsm strsm CUDA1 1.428542 38495 40
CPU10 10.831544 38456 strsm strsm CUDA0 1.358870 38496 40
CPU3 10.870322 38457 strsm strsm CUDA3 1.465679 38497 40
CPU18 10.771575 38458 strsm strsm CUDA2 1.365102 38498 40
CPU19 10.706064 38459 strsm strsm CUDA1 1.488831 38499 40
CPU10 10.819493 38460 strsm strsm CUDA2 1.479696 38500 40
CPU0 11.063121 38461 strsm strsm CUDA2 1.271642 38501 40
CPU10 10.846904 38462 strsm strsm CUDA2 1.385757 38502 40
CPU6 10.909442 38463 strsm strsm CUDA2 1.332511 38503 40
CPU8 10.933179 38464 strsm strsm CUDA0 0.879253 38504 40
CPU10 10.912181 38465 strsm strsm CUDA3 1.501608 38505 40
CPU7 10.918653 38466 strsm strsm CUDA1 1.406563 38506 40
CPU10 10.900602 38467 strsm strsm CUDA3 0.069024 38507 40
CPU17 10.935372 38468 strsm strsm CUDA2 1.334709 38508 40
CPU9 10.766186 38469 strsm strsm CUDA0 11.976878 38509 40
CPU10 10.915077 38470 strsm strsm CUDA1 1.490591 38510 40
CPU19 10.751361 38471 strsm strsm CUDA3 1.439570 38511 40
CPU7 10.897320 38472 strsm strsm CUDA2 1.348734 38512 40
CPU10 10.891949 38473 strsm strsm CUDA0 1.341657 38513 40
CPU10 10.918710 38474 strsm strsm CUDA1 1.485759 38514 40
CPU8 10.983446 38475 strsm strsm CUDA3 1.512399 38515 40
CPU13 10.084902 38478 ssyrk ssyrk CUDA0 0.578768 38518 40
CPU13 13.987864 38479 sgemm sgemm CUDA2 1.013805 38519 40
CPU0 14.276040 38480 sgemm sgemm CUDA0 0.606017 38520 40
CPU13 13.978117 38481 sgemm sgemm CUDA2 0.269112 38521 40
CPU2 14.466528 38482 sgemm sgemm CUDA0 4.774003 38522 40
CPU13 13.501887 38483 sgemm sgemm CUDA3 0.421859 38523 40
CPU13 14.020941 38484 sgemm sgemm CUDA3 0.323245 38524 40
CPU13 13.884957 38485 sgemm sgemm CUDA2 0.248666 38525 40
CPU18 13.745991 38486 sgemm sgemm CUDA3 0.381377 38526 40
CPU13 13.832305 38487 sgemm sgemm CUDA0 0.429439 38527 40
CPU13 13.933064 38488 sgemm sgemm CUDA2 0.544021 38528 40
CPU6 14.352576 38489 sgemm sgemm CUDA2 0.326069 38529 40
CPU13 13.968299 38490 sgemm sgemm CUDA0 1.114660 38530 40
CPU13 13.869907 38491 sgemm sgemm CUDA3 2.019596 38531 40
CPU13 13.934712 38492 sgemm sgemm CUDA0 0.242641 38532 40
CPU11 14.935241 38493 sgemm sgemm CUDA2 0.285562 38533 40
CPU13 13.895693 38494 sgemm sgemm CUDA0 0.281840 38534 40
CPU16 14.114125 38495 sgemm sgemm CUDA3 0.358830 38535 40
CPU13 13.853417 38496 sgemm sgemm CUDA1 0.601842 38536 40
CPU12 14.031756 38497 sgemm sgemm CUDA1 1.453775 38537 40
CPU10 23.305597 38498 sgemm sgemm CUDA1 0.320879 38538 40
CPU10 23.241932 38499 sgemm sgemm CUDA2 0.237919 38539 40
CPU19 14.001633 38500 sgemm sgemm CUDA2 0.275208 38540 40
CPU4 13.791861 38501 sgemm sgemm CUDA0 0.385647 38541 40
CPU8 13.640940 38502 sgemm sgemm CUDA1 0.416420 38542 40
CPU16 13.918129 38503 sgemm sgemm CUDA3 0.379753 38543 40
CPU15 14.033721 38504 sgemm sgemm CUDA0 0.272719 38544 40
CPU6 13.722621 38505 sgemm sgemm CUDA2 0.335410 38545 40
CPU17 13.874504 38506 sgemm sgemm CUDA1 0.287837 38546 40
CPU4 13.833685 38507 sgemm sgemm CUDA0 0.283729 38547 40
CPU3 13.850094 38508 sgemm sgemm CUDA3 0.288343 38548 40
CPU18 13.893637 38509 sgemm sgemm CUDA2 0.349168 38549 40
CPU19 13.894211 38510 sgemm sgemm CUDA1 0.394799 38550 40
CPU10 14.003982 38511 sgemm sgemm CUDA2 0.408426 38551 40
CPU7 13.822987 38512 sgemm sgemm CUDA2 0.361211 38552 40
CPU5 13.910418 38513 sgemm sgemm CUDA2 0.288049 38553 40
CPU6 13.771560 38514 sgemm sgemm CUDA2 0.389231 38554 40
CPU8 13.921230 38515 sgemm sgemm CUDA0 0.340273 38555 40
CPU14 14.046520 38516 sgemm sgemm CUDA3 0.388485 38556 40
CPU3 13.737697 38517 sgemm sgemm CUDA1 0.434190 38557 40
CPU10 14.000079 38518 sgemm sgemm CUDA3 0.393721 38558 40
CPU17 14.042088 38519 sgemm sgemm CUDA2 0.278224 38559 40
CPU8 13.780683 38520 sgemm sgemm CUDA2 0.448887 38560 40
CPU3 13.742698 38521 sgemm sgemm CUDA1 0.382286 38561 40
CPU19 13.933935 38522 sgemm sgemm CUDA3 0.281880 38562 40
CPU4 13.652522 38523 sgemm sgemm CUDA2 0.281831 38563 40
CPU6 13.765471 38524 sgemm sgemm CUDA0 0.277827 38564 40
CPU10 14.052746 38525 sgemm sgemm CUDA1 0.283196 38565 40
CPU8 13.792673 38526 sgemm sgemm CUDA3 0.387918 38566 40
CPU12 10.313619 38529 ssyrk ssyrk CUDA0 2.652422 38569 40
CPU0 13.932351 38530 sgemm sgemm CUDA0 0.432494 38570 40
CPU12 14.983350 38531 sgemm sgemm CUDA2 3.543999 38571 40
CPU2 14.002224 38532 sgemm sgemm CUDA0 0.286926 38572 40
CPU3 14.479136 38533 sgemm sgemm CUDA3 0.547011 38573 40
CPU12 19.041703 38534 sgemm sgemm CUDA3 0.288868 38574 40
CPU12 13.898967 38535 sgemm sgemm CUDA2 0.319186 38575 40
CPU18 13.813200 38536 sgemm sgemm CUDA3 0.277229 38576 40
CPU12 14.027536 38537 sgemm sgemm CUDA0 0.387179 38577 40
CPU12 13.983077 38538 sgemm sgemm CUDA2 0.433407 38578 40
CPU6 13.985339 38539 sgemm sgemm CUDA2 0.396422 38579 40
CPU12 14.032815 38540 sgemm sgemm CUDA0 0.428739 38580 40
CPU12 13.720957 38541 sgemm sgemm CUDA3 0.275849 38581 40
CPU12 14.006539 38542 sgemm sgemm CUDA0 0.552769 38582 40
CPU11 14.033848 38543 sgemm sgemm CUDA2 0.395546 38583 40
CPU14 14.253061 38544 sgemm sgemm CUDA0 0.272123 38584 40
CPU17 13.852728 38545 sgemm sgemm CUDA3 0.381074 38585 40
CPU12 13.917994 38546 sgemm sgemm CUDA1 0.115652 38586 40
CPU12 14.032338 38547 sgemm sgemm CUDA1 0.317663 38587 40
CPU10 23.558607 38548 sgemm sgemm CUDA1 0.428947 38588 40
CPU5 13.747019 38549 sgemm sgemm CUDA2 0.054155 38589 40
CPU19 14.010468 38550 sgemm sgemm CUDA2 0.564901 38590 40
CPU16 14.007661 38551 sgemm sgemm CUDA0 0.387955 38591 40
CPU9 13.746427 38552 sgemm sgemm CUDA1 0.431204 38592 40
CPU8 13.762989 38553 sgemm sgemm CUDA3 0.505027 38593 40
CPU15 13.983309 38554 sgemm sgemm CUDA0 0.271960 38594 40
CPU2 13.695615 38555 sgemm sgemm CUDA2 0.370363 38595 40
CPU17 13.996300 38556 sgemm sgemm CUDA1 0.381957 38596 40
CPU19 14.007037 38557 sgemm sgemm CUDA0 0.392727 38597 40
CPU3 13.891676 38558 sgemm sgemm CUDA3 0.392354 38598 40
CPU18 13.611843 38559 sgemm sgemm CUDA2 0.290511 38599 40
CPU19 13.917061 38560 sgemm sgemm CUDA1 0.272818 38600 40
CPU9 13.848843 38561 sgemm sgemm CUDA2 0.386835 38601 40
CPU0 13.753749 38562 sgemm sgemm CUDA2 0.288831 38602 40
CPU10 13.930526 38563 sgemm sgemm CUDA2 0.283985 38603 40
CPU0 13.783256 38564 sgemm sgemm CUDA2 0.388677 38604 40
CPU9 13.779695 38565 sgemm sgemm CUDA0 0.282654 38605 40
CPU14 14.134646 38566 sgemm sgemm CUDA3 0.394785 38606 40
CPU7 13.787588 38567 sgemm sgemm CUDA1 0.278819 38607 40
CPU10 14.051694 38568 sgemm sgemm CUDA3 0.387158 38608 40
