CPU3 20.575319 5270 sgetrf_nopiv sgetrf_nopiv CPU -1 5310 40
CPU2 32.008881 5271 strsm strsm CUDA0 11.519192 5311 40
CPU14 32.065606 5272 strsm strsm CUDA2 3.279401 5312 40
CPU15 32.065787 5273 strsm strsm CUDA0 2.905047 5313 40
CPU6 31.946378 5274 strsm strsm CUDA2 2.768529 5314 40
CPU18 32.032201 5275 strsm strsm CUDA3 3.098270 5315 40
CPU12 35.670415 5276 strsm strsm CUDA2 3.087178 5316 40
CPU11 36.238781 5277 strsm strsm CUDA0 3.477096 5317 40
CPU19 32.011026 5278 strsm strsm CUDA2 3.378764 5318 40
CPU13 32.004745 5279 strsm strsm CUDA3 3.271807 5319 40
CPU16 32.003823 5280 strsm strsm CUDA1 3.345767 5320 40
CPU10 33.502849 5281 strsm strsm CUDA0 3.237271 5321 40
CPU5 31.934424 5282 strsm strsm CUDA2 2.913953 5322 40
CPU8 31.919046 5283 strsm strsm CUDA3 2.992728 5323 40
CPU7 31.909353 5284 strsm strsm CUDA0 2.834272 5324 40
CPU0 31.951064 5285 strsm strsm CUDA2 2.344820 5325 40
CPU4 31.886183 5286 strsm strsm CUDA3 2.958587 5326 40
CPU9 31.894787 5287 strsm strsm CUDA0 3.257000 5327 40
CPU17 31.943200 5288 strsm strsm CUDA1 2.938969 5328 40
CPU1 31.838981 5289 strsm strsm CUDA2 2.953487 5329 40
CPU3 31.457418 5290 strsm strsm CUDA0 2.484456 5330 40
CPU2 48.392443 5291 sgemm sgemm CUDA0 2.988606 5331 40
CPU14 47.385215 5292 sgemm sgemm CUDA1 1.339015 5332 40
CPU15 47.471616 5293 sgemm sgemm CUDA1 1.273457 5333 40
CPU6 48.397325 5294 sgemm sgemm CUDA1 1.313032 5334 40
CPU18 47.351758 5295 sgemm sgemm CUDA3 0.724408 5335 40
CPU12 44.650416 5296 sgemm sgemm CUDA3 4.478516 5336 40
CPU11 44.300424 5297 sgemm sgemm CUDA0 1.258081 5337 40
CPU19 47.347791 5298 sgemm sgemm CUDA1 1.270603 5338 40
CPU13 47.351755 5299 sgemm sgemm CUDA3 1.269635 5339 40
CPU16 47.476695 5300 sgemm sgemm CUDA1 13.102818 5340 40
CPU10 46.338502 5301 sgemm sgemm CUDA0 1.080433 5341 40
CPU5 48.379946 5302 sgemm sgemm CUDA2 1.079622 5342 40
CPU8 48.390290 5303 sgemm sgemm CUDA3 1.006936 5343 40
CPU7 48.343778 5304 sgemm sgemm CUDA0 1.258283 5344 40
CPU0 48.345297 5305 sgemm sgemm CUDA0 0.066986 5345 40
CPU4 48.387768 5306 sgemm sgemm CUDA3 0.269975 5346 40
CPU9 48.401352 5307 sgemm sgemm CUDA0 1.194959 5347 40
CPU17 47.441720 5308 sgemm sgemm CUDA1 1.315249 5348 40
CPU1 48.411720 5309 sgemm sgemm CUDA2 1.007937 5349 40
CPU3 30.523106 5310 strsm strsm CUDA3 2.421633 5350 40
CPU18 45.602450 5311 sgemm sgemm CUDA1 6.698797 5351 40
CPU13 45.592246 5312 sgemm sgemm CUDA1 1.273760 5352 40
CPU17 45.525588 5313 sgemm sgemm CUDA1 12.521584 5353 40
CPU16 45.481256 5314 sgemm sgemm CUDA1 1.080852 5354 40
CPU12 45.237207 5315 sgemm sgemm CUDA3 0.571403 5355 40
CPU4 45.673227 5316 sgemm sgemm CUDA3 1.080486 5356 40
CPU6 45.669883 5317 sgemm sgemm CUDA0 13.065843 5357 40
CPU8 45.664043 5318 sgemm sgemm CUDA1 1.276537 5358 40
CPU9 45.654015 5319 sgemm sgemm CUDA3 0.050758 5359 40
CPU3 44.293734 5320 sgemm sgemm CUDA1 1.082657 5360 40
CPU3 44.368190 5321 sgemm sgemm CUDA0 1.257954 5361 40
CPU1 44.606207 5322 sgemm sgemm CUDA0 1.270579 5362 40
CPU3 44.059163 5323 sgemm sgemm CUDA3 1.071751 5363 40
CPU3 44.052950 5324 sgemm sgemm CUDA0 1.276475 5364 40
CPU3 43.952130 5325 sgemm sgemm CUDA0 1.199704 5365 40
CPU3 44.096837 5326 sgemm sgemm CUDA3 2.018082 5366 40
CPU5 44.882053 5327 sgemm sgemm CUDA0 1.183266 5367 40
CPU3 44.304126 5328 sgemm sgemm CUDA1 1.012291 5368 40
CPU17 45.393782 5329 sgemm sgemm CUDA2 1.073942 5369 40
CPU3 30.649207 5330 strsm strsm CUDA0 1.467310 5370 40
CPU3 44.625556 5331 sgemm sgemm CUDA0 1.278705 5371 40
CPU3 44.308331 5332 sgemm sgemm CUDA2 0.068634 5372 40
CPU3 44.445139 5333 sgemm sgemm CUDA0 1.709804 5373 40
CPU3 44.395213 5334 sgemm sgemm CUDA2 1.348059 5374 40
CPU3 44.442294 5335 sgemm sgemm CUDA2 1.090613 5375 40
CPU3 44.296287 5336 sgemm sgemm CUDA2 3.925887 5376 40
CPU3 44.297435 5337 sgemm sgemm CUDA0 0.211378 5377 40
CPU3 44.438846 5338 sgemm sgemm CUDA2 1.071016 5378 40
CPU3 44.310724 5339 sgemm sgemm CUDA2 0.648915 5379 40
CPU5 44.378463 5340 sgemm sgemm CUDA2 0.612861 5380 40
CPU6 44.366139 5341 sgemm sgemm CUDA0 20.833954 5381 40
CPU3 44.197618 5342 sgemm sgemm CUDA2 1.265570 5382 40
CPU3 44.236127 5343 sgemm sgemm CUDA0 1.258365 5383 40
CPU17 44.740521 5344 sgemm sgemm CUDA0 1.077962 5384 40
CPU2 44.415571 5345 sgemm sgemm CUDA0 12.762391 5385 40
CPU3 44.242420 5346 sgemm sgemm CUDA2 1.306888 5386 40
CPU3 44.433800 5347 sgemm sgemm CUDA0 1.008886 5387 40
CPU3 44.422015 5348 sgemm sgemm CUDA2 1.010236 5388 40
CPU15 44.819406 5349 sgemm sgemm CUDA2 0.056264 5389 40
CPU19 29.876028 5350 strsm strsm CUDA3 17.455366 5390 40
CPU19 44.655430 5351 sgemm sgemm CUDA0 1.313030 5391 40
CPU18 44.767335 5352 sgemm sgemm CUDA0 1.078891 5392 40
CPU17 44.755898 5353 sgemm sgemm CUDA0 1.257975 5393 40
CPU18 44.695682 5354 sgemm sgemm CUDA3 1.080905 5394 40
CPU17 44.692548 5355 sgemm sgemm CUDA3 1.253798 5395 40
CPU16 44.930686 5356 sgemm sgemm CUDA3 1.269050 5396 40
CPU18 44.759855 5357 sgemm sgemm CUDA0 0.219940 5397 40
CPU17 44.756442 5358 sgemm sgemm CUDA0 1.270289 5398 40
CPU19 44.626596 5359 sgemm sgemm CUDA0 1.077323 5399 40
CPU16 44.594571 5360 sgemm sgemm CUDA1 1.264436 5400 40
CPU18 44.964480 5361 sgemm sgemm CUDA1 1.265519 5401 40
CPU17 44.961568 5362 sgemm sgemm CUDA0 12.744852 5402 40
CPU19 44.943503 5363 sgemm sgemm CUDA3 1.004030 5403 40
CPU16 44.792071 5364 sgemm sgemm CUDA3 1.003517 5404 40
CPU19 45.408541 5365 sgemm sgemm CUDA0 1.219359 5405 40
CPU17 45.345529 5366 sgemm sgemm CUDA2 1.272727 5406 40
CPU18 45.343226 5367 sgemm sgemm CUDA0 0.997947 5407 40
CPU16 44.662962 5368 sgemm sgemm CUDA1 1.191971 5408 40
CPU18 44.912620 5369 sgemm sgemm CUDA2 1.259907 5409 40
CPU14 30.363261 5370 strsm strsm CUDA0 2.520624 5410 40
CPU14 44.465607 5371 sgemm sgemm CUDA0 12.523385 5411 40
CPU13 44.803397 5372 sgemm sgemm CUDA0 4.677807 5412 40
CPU12 44.296593 5373 sgemm sgemm CUDA0 1.076201 5413 40
CPU12 44.737470 5374 sgemm sgemm CUDA1 1.082048 5414 40
CPU13 44.739300 5375 sgemm sgemm CUDA1 1.073930 5415 40
CPU13 44.812251 5376 sgemm sgemm CUDA1 12.088447 5416 40
CPU12 44.808223 5377 sgemm sgemm CUDA0 1.074497 5417 40
CPU14 44.628653 5378 sgemm sgemm CUDA1 1.077257 5418 40
CPU12 44.988458 5379 sgemm sgemm CUDA0 0.366155 5419 40
CPU13 44.991602 5380 sgemm sgemm CUDA1 1.077149 5420 40
CPU14 44.977035 5381 sgemm sgemm CUDA1 1.069041 5421 40
CPU12 45.544738 5382 sgemm sgemm CUDA0 0.141747 5422 40
CPU13 45.546304 5383 sgemm sgemm CUDA0 1.305837 5423 40
CPU14 45.555550 5384 sgemm sgemm CUDA3 13.140347 5424 40
CPU12 45.603768 5385 sgemm sgemm CUDA0 1.196935 5425 40
CPU13 45.607112 5386 sgemm sgemm CUDA2 1.258381 5426 40
CPU14 45.615295 5387 sgemm sgemm CUDA0 0.108573 5427 40
CPU13 45.517509 5388 sgemm sgemm CUDA3 0.178083 5428 40
CPU12 45.482170 5389 sgemm sgemm CUDA2 1.262012 5429 40
CPU15 29.762669 5390 strsm strsm CUDA3 0.156764 5430 40
CPU15 44.670606 5391 sgemm sgemm CUDA3 1.294626 5431 40
CPU15 44.435393 5392 sgemm sgemm CUDA3 1.075755 5432 40
