CPU9 0.061146 3309 sgetrf_nopiv sgetrf_nopiv CPU -1 1025 -2284
CPU4 0.057418 3310 strsm strsm CUDA2 0.375904 1026 -2284
CPU11 0.064527 3311 strsm strsm CUDA0 0.146896 1027 -2284
CPU18 0.060096 3312 strsm strsm CUDA3 0.032412 1028 -2284
CPU2 0.074803 3313 strsm strsm CUDA2 0.080153 1029 -2284
CPU6 0.068891 3314 strsm strsm CUDA1 0.182678 1030 -2284
CPU1 0.060681 3315 strsm strsm CUDA0 0.052309 1031 -2284
CPU7 0.071437 3316 strsm strsm CUDA3 0.067107 1032 -2284
CPU14 0.062592 3317 strsm strsm CUDA1 0.063934 1033 -2284
CPU12 0.059778 3318 strsm strsm CUDA2 0.066811 1034 -2284
CPU5 0.045473 3319 strsm strsm CUDA3 0.460815 1035 -2284
CPU1 0.027891 3320 sgemm sgemm CUDA2 0.125900 1036 -2284
CPU3 0.054960 3321 sgemm sgemm CUDA1 0.110110 1037 -2284
CPU7 0.030782 3322 sgemm sgemm CUDA3 0.034965 1038 -2284
CPU17 0.041502 3323 sgemm sgemm CUDA2 0.038850 1039 -2284
CPU18 0.030950 3324 sgemm sgemm CUDA1 0.032060 1040 -2284
CPU10 0.033985 3325 sgemm sgemm CUDA1 0.032842 1041 -2284
CPU7 0.027139 3326 sgemm sgemm CUDA1 0.036809 1042 -2284
CPU12 0.029380 3327 sgemm sgemm CUDA1 0.031805 1043 -2284
CPU5 0.031304 3328 sgemm sgemm CUDA2 0.030972 1044 -2284
CPU19 0.077779 3329 strsm strsm CUDA1 0.339882 1045 -2284
CPU9 0.039175 3330 sgemm sgemm CUDA0 0.035692 1046 -2284
CPU12 0.033844 3331 sgemm sgemm CUDA0 0.030606 1047 -2284
CPU2 0.032385 3332 sgemm sgemm CUDA0 0.045317 1048 -2284
CPU16 0.046095 3333 sgemm sgemm CUDA1 0.030090 1049 -2284
CPU7 0.031808 3334 sgemm sgemm CUDA1 0.061362 1050 -2284
CPU6 0.030634 3335 sgemm sgemm CUDA0 0.114416 1051 -2284
CPU11 0.035668 3336 sgemm sgemm CUDA3 0.031978 1052 -2284
CPU15 0.044865 3337 sgemm sgemm CUDA3 0.031304 1053 -2284
CPU14 0.035108 3338 sgemm sgemm CUDA0 0.090037 1054 -2284
CPU4 0.044419 3339 strsm strsm CUDA2 0.031443 1055 -2284
CPU8 0.042251 3340 sgemm sgemm CUDA2 0.085909 1056 -2284
CPU17 0.030748 3341 sgemm sgemm CUDA0 0.057990 1057 -2284
CPU1 0.030842 3342 sgemm sgemm CUDA3 0.029182 1058 -2284
CPU19 0.044804 3343 sgemm sgemm CUDA0 0.120031 1059 -2284
CPU5 0.028797 3344 sgemm sgemm CUDA0 0.032298 1060 -2284
CPU2 0.028142 3345 sgemm sgemm CUDA0 0.269260 1061 -2284
CPU15 0.030831 3346 sgemm sgemm CUDA2 0.035281 1062 -2284
CPU12 0.029698 3347 sgemm sgemm CUDA0 0.041447 1063 -2284
CPU11 0.028155 3348 sgemm sgemm CUDA0 0.029338 1064 -2284
CPU19 0.070825 3349 strsm strsm CUDA3 0.088467 1065 -2284
CPU13 0.040768 3350 sgemm sgemm CUDA3 0.030670 1066 -2284
CPU12 0.031023 3351 sgemm sgemm CUDA0 0.030633 1067 -2284
CPU14 0.035519 3352 sgemm sgemm CUDA3 0.158237 1068 -2284
CPU9 0.031981 3353 sgemm sgemm CUDA2 0.055432 1069 -2284
