CPU19 0.281223 985 sgetrf_nopiv sgetrf_nopiv CPU -1 1025 40
CPU17 0.202739 986 strsm strsm CPU -1 1026 40
CPU16 0.206376 987 strsm strsm CPU -1 1027 40
CPU13 0.203067 988 strsm strsm CPU -1 1028 40
CPU4 0.210453 989 strsm strsm CPU -1 1029 40
CPU5 0.204485 990 strsm strsm CPU -1 1030 40
CPU18 0.209837 991 strsm strsm CPU -1 1031 40
CPU0 0.216747 992 strsm strsm CPU -1 1032 40
CPU14 0.205165 993 strsm strsm CPU -1 1033 40
CPU9 0.207384 994 strsm strsm CPU -1 1034 40
CPU12 0.190431 995 strsm strsm CPU -1 1035 40
CPU13 0.141503 996 sgemm sgemm CPU -1 1036 40
CPU17 0.141492 997 sgemm sgemm CUDA0 0.030520 1037 40
CPU14 0.140183 998 sgemm sgemm CPU -1 1038 40
CPU16 0.155875 999 sgemm sgemm CUDA3 0.036267 1039 40
CPU8 0.159292 1000 sgemm sgemm CPU -1 1040 40
CPU19 0.228165 1001 sgemm sgemm CPU -1 1041 40
CPU18 0.150186 1002 sgemm sgemm CUDA0 0.057205 1042 40
CPU12 0.134075 1003 sgemm sgemm CUDA3 0.031488 1043 40
CPU5 0.134039 1004 sgemm sgemm CPU -1 1044 40
CPU7 0.191587 1005 strsm strsm CPU -1 1045 40
CPU3 0.170160 1006 sgemm sgemm CUDA2 0.304325 1046 40
CPU10 0.161512 1007 sgemm sgemm CUDA0 0.358399 1047 40
CPU0 0.152086 1008 sgemm sgemm CPU -1 1048 40
CPU15 0.153497 1009 sgemm sgemm CUDA3 0.342600 1049 40
CPU4 0.151821 1010 sgemm sgemm CUDA2 0.503477 1050 40
CPU9 0.149022 1011 sgemm sgemm CPU -1 1051 40
CPU2 0.148611 1012 sgemm sgemm CUDA0 0.029233 1052 40
CPU11 0.142405 1013 sgemm sgemm CUDA0 0.036156 1053 40
CPU1 0.138675 1014 sgemm sgemm CUDA0 0.013088 1054 40
CPU6 0.185992 1015 strsm strsm CPU -1 1055 40
CPU7 0.135968 1016 sgemm sgemm CPU -1 1056 40
CPU14 0.151085 1017 sgemm sgemm CPU -1 1057 40
CPU17 0.145389 1018 sgemm sgemm CUDA3 0.113229 1058 40
CPU0 0.149212 1019 sgemm sgemm CUDA2 0.033152 1059 40
CPU3 0.143875 1020 sgemm sgemm CPU -1 1060 40
CPU10 0.138008 1021 sgemm sgemm CPU -1 1061 40
CPU8 0.140898 1022 sgemm sgemm CPU -1 1062 40
CPU9 0.136519 1023 sgemm sgemm CPU -1 1063 40
CPU13 0.148190 1024 sgemm sgemm CPU -1 1064 40
CPU16 0.188807 1025 strsm strsm CPU -1 1065 40
CPU9 0.136759 1026 sgemm sgemm CPU -1 1066 40
CPU17 0.135460 1027 sgemm sgemm CUDA0 0.040340 1067 40
CPU4 0.131948 1028 sgemm sgemm CPU -1 1068 40
CPU8 0.133115 1029 sgemm sgemm CUDA3 0.023999 1069 40
CPU5 0.132523 1030 sgemm sgemm CPU -1 1070 40
CPU13 0.131895 1031 sgemm sgemm CPU -1 1071 40
CPU7 0.132484 1032 sgemm sgemm CUDA0 0.015555 1072 40
CPU15 0.136805 1033 sgemm sgemm CUDA3 0.014503 1073 40
CPU18 0.131713 1034 sgemm sgemm CPU -1 1074 40
CPU2 0.181631 1035 strsm strsm CPU -1 1075 40
CPU14 0.143616 1036 sgemm sgemm CUDA0 0.014476 1076 40
CPU10 0.135573 1037 sgemm sgemm CPU -1 1077 40
CPU9 0.137274 1038 sgemm sgemm CUDA2 0.013783 1078 40
CPU0 0.133645 1039 sgemm sgemm CPU -1 1079 40
CPU5 0.131894 1040 sgemm sgemm CPU -1 1080 40
CPU18 0.134722 1041 sgemm sgemm CUDA0 0.302114 1081 40
CPU6 0.134172 1042 sgemm sgemm CUDA3 0.055470 1082 40
CPU3 0.134006 1043 sgemm sgemm CUDA2 0.014820 1083 40
CPU8 0.135674 1044 sgemm sgemm CPU -1 1084 40
CPU1 0.181861 1045 strsm strsm CPU -1 1085 40
CPU2 0.135549 1046 sgemm sgemm CUDA3 0.107551 1086 40
CPU4 0.144564 1047 sgemm sgemm CUDA0 0.032922 1087 40
CPU7 0.137884 1048 sgemm sgemm CUDA3 0.056906 1088 40
CPU17 0.145132 1049 sgemm sgemm CUDA2 0.082500 1089 40
CPU11 0.149664 1050 sgemm sgemm CUDA2 0.012443 1090 40
CPU12 0.136981 1051 sgemm sgemm CUDA0 0.057068 1091 40
CPU18 0.133423 1052 sgemm sgemm CUDA3 0.057054 1092 40
CPU3 0.136800 1053 sgemm sgemm CUDA0 0.056865 1093 40
CPU0 0.130917 1054 sgemm sgemm CUDA2 0.056160 1094 40
CPU13 0.183517 1055 strsm strsm CPU -1 1095 40
CPU14 0.137425 1056 sgemm sgemm CUDA0 0.057950 1096 40
CPU5 0.141618 1057 sgemm sgemm CPU -1 1097 40
CPU17 0.138065 1058 sgemm sgemm CUDA2 0.034683 1098 40
CPU8 0.134726 1059 sgemm sgemm CPU -1 1099 40
CPU6 0.140284 1060 sgemm sgemm CPU -1 1100 40
CPU18 0.134504 1061 sgemm sgemm CUDA0 0.058400 1101 40
CPU9 0.132477 1062 sgemm sgemm CUDA3 0.057677 1102 40
CPU19 0.220726 1063 sgemm sgemm CPU -1 1103 40
CPU12 0.131222 1064 sgemm sgemm CUDA0 0.016430 1104 40
CPU1 0.183174 1065 strsm strsm CPU -1 1105 40
CPU2 0.132961 1066 sgemm sgemm CUDA3 0.036744 1106 40
CPU3 0.131298 1067 sgemm sgemm CUDA0 0.029936 1107 40
CPU11 0.140117 1068 sgemm sgemm CUDA3 0.032054 1108 40
CPU12 0.131535 1069 sgemm sgemm CPU -1 1109 40
CPU4 0.137000 1070 sgemm sgemm CUDA2 0.056565 1110 40
CPU15 0.139153 1071 sgemm sgemm CUDA0 0.012597 1111 40
CPU0 0.130556 1072 sgemm sgemm CUDA3 0.056330 1112 40
CPU5 0.134563 1073 sgemm sgemm CUDA2 0.056337 1113 40
CPU13 0.130076 1074 sgemm sgemm CUDA0 0.055461 1114 40
CPU9 0.184352 1075 strsm strsm CPU -1 1115 40
CPU10 0.138921 1076 sgemm sgemm CPU -1 1116 40
CPU15 0.136114 1077 sgemm sgemm CUDA0 0.030250 1117 40
CPU8 0.137808 1078 sgemm sgemm CUDA3 0.013519 1118 40
CPU17 0.136027 1079 sgemm sgemm CPU -1 1119 40
CPU5 0.133416 1080 sgemm sgemm CUDA2 0.019584 1120 40
CPU4 0.130530 1081 sgemm sgemm CUDA0 0.056016 1121 40
CPU2 0.133673 1082 sgemm sgemm CUDA3 0.014489 1122 40
CPU14 0.133027 1083 sgemm sgemm CUDA2 0.018117 1123 40
CPU1 0.136064 1084 sgemm sgemm CUDA0 0.016100 1124 40
CPU16 0.153272 1085 sgetrf_nopiv sgetrf_nopiv CPU -1 1125 40
CPU12 0.207181 1086 strsm strsm CUDA0 0.216897 1126 40
CPU18 0.206023 1087 strsm strsm CPU -1 1127 40
CPU19 0.312385 1088 strsm strsm CUDA3 0.237685 1128 40
CPU0 0.213219 1089 strsm strsm CPU -1 1129 40
CPU10 0.212989 1090 strsm strsm CPU -1 1130 40
CPU11 0.209703 1091 strsm strsm CUDA0 0.214056 1131 40
CPU6 0.207026 1092 strsm strsm CUDA3 0.161800 1132 40
CPU3 0.201941 1093 strsm strsm CPU -1 1133 40
CPU13 0.180516 1094 strsm strsm CUDA2 0.142196 1134 40
CPU4 0.142676 1095 sgemm sgemm CUDA0 0.190433 1135 40
CPU12 0.134706 1096 sgemm sgemm CUDA1 0.322160 1136 40
CPU10 0.129005 1097 sgemm sgemm CUDA2 0.322544 1137 40
CPU2 0.133991 1098 sgemm sgemm CUDA1 0.035330 1138 40
CPU6 0.136670 1099 sgemm sgemm CPU -1 1139 40
CPU3 0.135190 1100 sgemm sgemm CUDA0 0.060456 1140 40
CPU5 0.134123 1101 sgemm sgemm CPU -1 1141 40
CPU11 0.141773 1102 sgemm sgemm CPU -1 1142 40
CPU14 0.181672 1103 strsm strsm CPU -1 1143 40
CPU7 0.144460 1104 sgemm sgemm CUDA0 0.232019 1144 40
CPU15 0.139651 1105 sgemm sgemm CUDA3 0.052690 1145 40
CPU16 0.133530 1106 sgemm sgemm CUDA3 0.036554 1146 40
CPU0 0.133756 1107 sgemm sgemm CPU -1 1147 40
CPU17 0.138714 1108 sgemm sgemm CPU -1 1148 40
CPU9 0.137215 1109 sgemm sgemm CUDA1 0.031090 1149 40
CPU19 0.216173 1110 sgemm sgemm CUDA3 0.035836 1150 40
CPU8 0.139680 1111 sgemm sgemm CPU -1 1151 40
CPU18 0.179674 1112 strsm strsm CPU -1 1152 40
CPU12 0.135662 1113 sgemm sgemm CUDA0 0.056874 1153 40
CPU10 0.132940 1114 sgemm sgemm CPU -1 1154 40
CPU14 0.135377 1115 sgemm sgemm CUDA1 0.032728 1155 40
CPU16 0.149114 1116 sgemm sgemm CPU -1 1156 40
CPU1 0.144947 1117 sgemm sgemm CPU -1 1157 40
CPU2 0.134565 1118 sgemm sgemm CUDA0 0.085295 1158 40
CPU17 0.132639 1119 sgemm sgemm CPU -1 1159 40
CPU3 0.134475 1120 sgemm sgemm CPU -1 1160 40
CPU5 0.181686 1121 strsm strsm CUDA0 0.133569 1161 40
CPU6 0.137520 1122 sgemm sgemm CUDA0 0.062871 1162 40
CPU7 0.139186 1123 sgemm sgemm CPU -1 1163 40
CPU15 0.138537 1124 sgemm sgemm CUDA1 0.032642 1164 40
